DATETIME;PALMAS2;PALMAS1
2025-01-07 14:15:00;0,76;0,57
2025-01-07 14:20:00;0,65;0,62
2025-01-07 14:25:00;0,65;0,62
2025-01-07 14:30:00;0,65;0,62
2025-01-07 14:35:00;0,65;0,62
2025-01-07 14:40:00;0,62;0,6
2025-01-07 14:45:00;0,62;0,6
2025-01-07 14:50:00;0,62;0,6
2025-01-07 14:55:00;0,62;0,6
2025-01-07 15:00:00;0,62;0,61
2025-01-07 15:05:00;0,62;0,61
2025-01-07 15:10:00;0,62;0,61
2025-01-07 15:15:00;0,62;0,61
2025-01-07 15:20:00;0,62;0,64
2025-01-07 15:25:00;0,62;0,64
2025-01-07 15:30:00;0,62;0,64
2025-01-07 15:35:00;0,62;0,64
2025-01-07 15:40:00;0,62;0,67
2025-01-07 15:45:00;0,62;0,67
2025-01-07 15:50:00;0,62;0,67
2025-01-07 15:55:00;0,62;0,67
2025-01-07 16:00:00;0,62;0,67
2025-01-07 16:05:00;0,62;0,67
2025-01-07 16:10:00;0,62;0,67
2025-01-07 16:15:00;0,62;0,67
2025-01-07 16:20:00;0,58;0,63
2025-01-07 16:25:00;0,58;0,63
2025-01-07 16:30:00;0,58;0,63
2025-01-07 16:35:00;0,58;0,63
2025-01-07 16:40:00;0,58;0,68
2025-01-07 16:45:00;0,58;0,68
2025-01-07 16:50:00;0,58;0,68
2025-01-07 16:55:00;0,58;0,68
2025-01-07 17:00:00;0,58;0,64
2025-01-07 17:05:00;0,58;0,64
2025-01-07 17:10:00;0,58;0,64
2025-01-07 17:15:00;0,58;0,64
2025-01-07 17:20:00;0,61;0,66
2025-01-07 17:25:00;0,61;0,66
2025-01-07 17:30:00;0,61;0,66
2025-01-07 17:35:00;0,61;0,66
2025-01-07 17:40:00;0,61;0,72
2025-01-07 17:45:00;0,61;0,72
2025-01-07 17:50:00;0,61;0,72
2025-01-07 17:55:00;0,61;0,72
2025-01-07 18:00:00;0,61;0,65
2025-01-07 18:05:00;0,61;0,65
2025-01-07 18:10:00;0,61;0,65
2025-01-07 18:15:00;0,61;0,65
2025-01-07 18:20:00;0,61;0,68
2025-01-07 18:25:00;0,61;0,68
2025-01-07 18:30:00;0,61;0,68
2025-01-07 18:35:00;0,61;0,68
2025-01-07 18:40:00;0,61;0,72
2025-01-07 18:45:00;0,61;0,72
2025-01-07 18:50:00;0,61;0,72
2025-01-07 18:55:00;0,61;0,72
2025-01-07 19:00:00;0,61;0,71
2025-01-07 19:05:00;0,61;0,71
2025-01-07 19:10:00;0,61;0,71
2025-01-07 19:15:00;0,61;0,71
2025-01-07 19:20:00;0,61;0,71
2025-01-07 19:25:00;0,61;0,71
2025-01-07 19:30:00;0,61;0,71
2025-01-07 19:35:00;0,61;0,71
2025-01-07 19:40:00;0,69;0,81
2025-01-07 19:45:00;0,69;0,81
2025-01-07 19:50:00;0,69;0,81
2025-01-07 19:55:00;0,69;0,81
2025-01-07 20:00:00;0,69;0,73
2025-01-07 20:05:00;0,69;0,73
2025-01-07 20:10:00;0,69;0,73
2025-01-07 20:15:00;0,69;0,73
2025-01-07 20:20:00;0,69;0,7
2025-01-07 20:25:00;0,69;0,7
2025-01-07 20:30:00;0,69;0,7
2025-01-07 20:35:00;0,69;0,7
2025-01-07 20:40:00;0,62;0,73
2025-01-07 20:45:00;0,62;0,73
2025-01-07 20:50:00;0,62;0,73
2025-01-07 20:55:00;0,62;0,73
2025-01-07 21:00:00;0,62;0,72
2025-01-07 21:05:00;0,62;0,72
2025-01-07 21:10:00;0,62;0,72
2025-01-07 21:15:00;0,62;0,72
2025-01-07 21:20:00;0,62;0,72
2025-01-07 21:25:00;0,62;0,72
2025-01-07 21:30:00;0,62;0,72
2025-01-07 21:35:00;0,62;0,72
2025-01-07 21:40:00;0,69;0,71
2025-01-07 21:45:00;0,69;0,71
2025-01-07 21:50:00;0,69;0,71
2025-01-07 21:55:00;0,69;0,71
2025-01-07 22:00:00;0,69;0,71
2025-01-07 22:05:00;0,69;0,71
2025-01-07 22:10:00;0,69;0,71
2025-01-07 22:15:00;0,69;0,71
2025-01-07 22:20:00;0,69;0,72
2025-01-07 22:25:00;0,69;0,72
2025-01-07 22:30:00;0,69;0,72
2025-01-07 22:35:00;0,69;0,72
2025-01-07 22:40:00;0,69;0,66
2025-01-07 22:45:00;0,69;0,66
2025-01-07 22:50:00;0,69;0,66
2025-01-07 22:55:00;0,69;0,66
2025-01-07 23:00:00;0,62;0,76
2025-01-07 23:05:00;0,62;0,76
2025-01-07 23:10:00;0,62;0,76
2025-01-07 23:15:00;0,62;0,76
2025-01-07 23:20:00;0,62;0,76
2025-01-07 23:25:00;0,62;0,76
2025-01-07 23:30:00;0,62;0,76
2025-01-07 23:35:00;0,62;0,76
2025-01-07 23:40:00;0,65;0,66
2025-01-07 23:45:00;0,65;0,66
2025-01-07 23:50:00;0,65;0,66
2025-01-07 23:55:00;0,65;0,66
2025-01-08 00:00:00;0,58;0,78
2025-01-08 00:05:00;0,58;0,78
2025-01-08 00:10:00;0,58;0,78
2025-01-08 00:15:00;0,58;0,78
2025-01-08 00:20:00;0,66;0,77
2025-01-08 00:25:00;0,66;0,77
2025-01-08 00:30:00;0,66;0,77
2025-01-08 00:35:00;0,66;0,77
2025-01-08 00:40:00;0,61;0,66
2025-01-08 00:45:00;0,61;0,66
2025-01-08 00:50:00;0,61;0,66
2025-01-08 00:55:00;0,61;0,66
2025-01-08 01:00:00;0,67;0,66
2025-01-08 01:05:00;0,67;0,66
2025-01-08 01:10:00;0,67;0,66
2025-01-08 01:15:00;0,67;0,66
2025-01-08 01:20:00;0,65;0,71
2025-01-08 01:25:00;0,65;0,71
2025-01-08 01:30:00;0,65;0,71
2025-01-08 01:35:00;0,65;0,71
2025-01-08 01:40:00;0,66;0,82
2025-01-08 01:45:00;0,66;0,82
2025-01-08 01:50:00;0,66;0,82
2025-01-08 01:55:00;0,66;0,82
2025-01-08 02:00:00;0,74;0,76
2025-01-08 02:05:00;0,74;0,76
2025-01-08 02:10:00;0,74;0,76
2025-01-08 02:15:00;0,74;0,76
2025-01-08 02:20:00;0,67;0,68
2025-01-08 02:25:00;0,67;0,68
2025-01-08 02:30:00;0,67;0,68
2025-01-08 02:35:00;0,67;0,68
2025-01-08 02:40:00;0,76;0,68
2025-01-08 02:45:00;0,76;0,68
2025-01-08 02:50:00;0,76;0,68
2025-01-08 02:55:00;0,76;0,68
2025-01-08 03:00:00;0,84;0,72
2025-01-08 03:05:00;0,84;0,72
2025-01-08 03:10:00;0,84;0,72
2025-01-08 03:15:00;0,84;0,72
2025-01-08 03:20:00;0,84;0,58
2025-01-08 03:25:00;0,84;0,58
2025-01-08 03:30:00;0,84;0,58
2025-01-08 03:35:00;0,84;0,58
2025-01-08 03:40:00;0,76;0,75
2025-01-08 03:45:00;0,76;0,75
2025-01-08 03:50:00;0,76;0,75
2025-01-08 03:55:00;0,76;0,75
2025-01-08 04:00:00;0,71;0,75
2025-01-08 04:05:00;0,71;0,75
2025-01-08 04:10:00;0,71;0,75
2025-01-08 04:15:00;0,71;0,75
2025-01-08 04:20:00;0,86;0,8
2025-01-08 04:25:00;0,86;0,8
2025-01-08 04:30:00;0,86;0,8
2025-01-08 04:35:00;0,86;0,8
2025-01-08 04:40:00;0,86;0,74
2025-01-08 04:45:00;0,86;0,74
2025-01-08 04:50:00;0,86;0,74
2025-01-08 04:55:00;0,86;0,74
2025-01-08 05:00:00;0,75;0,69
2025-01-08 05:05:00;0,75;0,69
2025-01-08 05:10:00;0,75;0,69
2025-01-08 05:15:00;0,75;0,69
2025-01-08 05:20:00;0,75;0,8
2025-01-08 05:25:00;0,75;0,8
2025-01-08 05:30:00;0,75;0,8
2025-01-08 05:35:00;0,75;0,8
2025-01-08 05:40:00;0,72;0,65
2025-01-08 05:45:00;0,72;0,65
2025-01-08 05:50:00;0,72;0,65
2025-01-08 05:55:00;0,72;0,65
2025-01-08 06:00:00;0,72;0,82
2025-01-08 06:05:00;0,72;0,82
2025-01-08 06:10:00;0,72;0,82
2025-01-08 06:15:00;0,72;0,82
2025-01-08 06:20:00;0,74;0,79
2025-01-08 06:25:00;0,74;0,79
2025-01-08 06:30:00;0,74;0,79
2025-01-08 06:35:00;0,74;0,79
2025-01-08 06:40:00;0,74;0,82
2025-01-08 06:45:00;0,74;0,82
2025-01-08 06:50:00;0,74;0,82
2025-01-08 06:55:00;0,74;0,82
2025-01-08 07:00:00;0,74;0,82
2025-01-08 07:05:00;0,74;0,82
2025-01-08 07:10:00;0,74;0,82
2025-01-08 07:15:00;0,74;0,82
2025-01-08 07:20:00;0,86;0,69
2025-01-08 07:25:00;0,86;0,69
2025-01-08 07:30:00;0,86;0,69
2025-01-08 07:35:00;0,86;0,69
2025-01-08 07:40:00;0,86;0,82
2025-01-08 07:45:00;0,86;0,82
2025-01-08 07:50:00;0,86;0,82
2025-01-08 07:55:00;0,86;0,82
2025-01-08 08:00:00;0,86;0,77
2025-01-08 08:05:00;0,86;0,77
2025-01-08 08:10:00;0,86;0,77
2025-01-08 08:15:00;0,86;0,77
2025-01-08 08:20:00;0,86;0,8
2025-01-08 08:25:00;0,86;0,8
2025-01-08 08:30:00;0,86;0,8
2025-01-08 08:35:00;0,86;0,8
2025-01-08 08:40:00;0,89;0,93
2025-01-08 08:45:00;0,89;0,93
2025-01-08 08:50:00;0,89;0,93
2025-01-08 08:55:00;0,89;0,93
2025-01-08 09:00:00;1,07;0,89
2025-01-08 09:05:00;1,07;0,89
2025-01-08 09:10:00;1,07;0,89
2025-01-08 09:15:00;1,07;0,89
2025-01-08 09:20:00;1,05;0,95
2025-01-08 09:25:00;1,05;0,95
2025-01-08 09:30:00;1,05;0,95
2025-01-08 09:35:00;1,05;0,95
2025-01-08 09:40:00;1,05;0,83
2025-01-08 09:45:00;1,05;0,83
2025-01-08 09:50:00;1,05;0,83
2025-01-08 09:55:00;1,05;0,83
2025-01-08 10:00:00;0,86;0,97
2025-01-08 10:05:00;0,86;0,97
2025-01-08 10:10:00;0,86;0,97
2025-01-08 10:15:00;0,86;0,97
2025-01-08 10:20:00;0,86;0,83
2025-01-08 10:25:00;0,86;0,83
2025-01-08 10:30:00;0,86;0,83
2025-01-08 10:35:00;0,86;0,83
2025-01-08 10:40:00;0,86;1,04
2025-01-08 10:45:00;0,86;1,04
2025-01-08 10:50:00;0,86;1,04
2025-01-08 10:55:00;0,86;1,04
2025-01-08 11:00:00;0,86;0,93
2025-01-08 11:05:00;0,86;0,93
2025-01-08 11:10:00;0,86;0,93
2025-01-08 11:15:00;0,86;0,93
2025-01-08 11:20:00;0,92;1,15
2025-01-08 11:25:00;0,92;1,15
2025-01-08 11:30:00;0,92;1,15
2025-01-08 11:35:00;0,92;1,15
2025-01-08 11:40:00;0,92;1,03
2025-01-08 11:45:00;0,92;1,03
2025-01-08 11:50:00;0,92;1,03
2025-01-08 11:55:00;0,92;1,03
2025-01-08 12:00:00;0,92;1,02
2025-01-08 12:05:00;0,92;1,02
2025-01-08 12:10:00;0,92;1,02
2025-01-08 12:15:00;0,92;1,02
2025-01-08 12:20:00;0,97;0,99
2025-01-08 12:25:00;0,97;0,99
2025-01-08 12:30:00;0,97;0,99
2025-01-08 12:35:00;0,97;0,99
2025-01-08 12:40:00;0,99;1,08
2025-01-08 12:45:00;0,99;1,08
2025-01-08 12:50:00;0,99;1,08
2025-01-08 12:55:00;0,99;1,08
2025-01-08 13:00:00;1,02;1,05
2025-01-08 13:05:00;1,02;1,05
2025-01-08 13:10:00;1,02;1,05
2025-01-08 13:15:00;1,02;1,05
2025-01-08 13:20:00;1,02;1,07
2025-01-08 13:25:00;1,02;1,07
2025-01-08 13:30:00;1,02;1,07
2025-01-08 13:35:00;1,02;1,07
2025-01-08 13:40:00;1,02;1,03
2025-01-08 13:45:00;1,02;1,03
2025-01-08 13:50:00;1,02;1,03
2025-01-08 13:55:00;1,02;1,03
2025-01-08 14:00:00;1,11;0,94
2025-01-08 14:05:00;1,11;0,94
2025-01-08 14:10:00;1,11;0,94
2025-01-08 14:15:00;1,11;0,94
2025-01-08 14:20:00;1,13;0,94
2025-01-08 14:25:00;1,13;0,94
2025-01-08 14:30:00;1,13;0,94
2025-01-08 14:35:00;1,13;0,94
2025-01-08 14:40:00;1,19;1,06
2025-01-08 14:45:00;1,19;1,06
2025-01-08 14:50:00;1,19;1,06
2025-01-08 14:55:00;1,19;1,06
2025-01-08 15:00:00;1,12;1,16
2025-01-08 15:05:00;1,12;1,16
2025-01-08 15:10:00;1,12;1,16
2025-01-08 15:15:00;1,12;1,16
2025-01-08 15:20:00;0,99;1,11
2025-01-08 15:25:00;0,99;1,11
2025-01-08 15:30:00;0,99;1,11
2025-01-08 15:35:00;0,99;1,11
2025-01-08 15:40:00;0,97;0,96
2025-01-08 15:45:00;0,97;0,96
2025-01-08 15:50:00;0,97;0,96
2025-01-08 15:55:00;0,97;0,96
2025-01-08 16:00:00;1,07;1,08
2025-01-08 16:05:00;1,07;1,08
2025-01-08 16:10:00;1,07;1,08
2025-01-08 16:15:00;1,07;1,08
2025-01-08 16:20:00;1,13;1,02
2025-01-08 16:25:00;1,13;1,02
2025-01-08 16:30:00;1,13;1,02
2025-01-08 16:35:00;1,13;1,02
2025-01-08 16:40:00;1,13;1,05
2025-01-08 16:45:00;1,13;1,05
2025-01-08 16:50:00;1,13;1,05
2025-01-08 16:55:00;1,13;1,05
2025-01-08 17:00:00;1,24;1,02
2025-01-08 17:05:00;1,24;1,02
2025-01-08 17:10:00;1,24;1,02
2025-01-08 17:15:00;1,24;1,02
2025-01-08 17:20:00;1,08;1,04
2025-01-08 17:25:00;1,08;1,04
2025-01-08 17:30:00;1,08;1,04
2025-01-08 17:35:00;1,08;1,04
2025-01-08 17:40:00;1,08;1,08
2025-01-08 17:45:00;1,08;1,08
2025-01-08 17:50:00;1,08;1,08
2025-01-08 17:55:00;1,08;1,08
2025-01-08 18:00:00;1,24;1,15
2025-01-08 18:05:00;1,24;1,15
2025-01-08 18:10:00;1,24;1,15
2025-01-08 18:15:00;1,24;1,15
2025-01-08 18:20:00;1,55;1,16
2025-01-08 18:25:00;1,55;1,16
2025-01-08 18:30:00;1,55;1,16
2025-01-08 18:35:00;1,55;1,16
2025-01-08 18:40:00;1,31;1,18
2025-01-08 18:45:00;1,31;1,18
2025-01-08 18:50:00;1,31;1,18
2025-01-08 18:55:00;1,31;1,18
2025-01-08 19:00:00;1,31;1,27
2025-01-08 19:05:00;1,31;1,27
2025-01-08 19:10:00;1,31;1,27
2025-01-08 19:15:00;1,31;1,27
2025-01-08 19:20:00;1,31;1,32
2025-01-08 19:25:00;1,31;1,32
2025-01-08 19:30:00;1,31;1,32
2025-01-08 19:35:00;1,31;1,32
2025-01-08 19:40:00;1,26;1,13
2025-01-08 19:45:00;1,26;1,13
2025-01-08 19:50:00;1,26;1,13
2025-01-08 19:55:00;1,26;1,13
2025-01-08 20:00:00;1,28;1,1
2025-01-08 20:05:00;1,28;1,1
2025-01-08 20:10:00;1,28;1,1
2025-01-08 20:15:00;1,28;1,1
2025-01-08 20:20:00;1,16;1,1
2025-01-08 20:25:00;1,16;1,1
2025-01-08 20:30:00;1,16;1,1
2025-01-08 20:35:00;1,16;1,1
2025-01-08 20:40:00;1,16;1,16
2025-01-08 20:45:00;1,16;1,16
2025-01-08 20:50:00;1,16;1,16
2025-01-08 20:55:00;1,16;1,16
2025-01-08 21:00:00;1,31;1,03
2025-01-08 21:05:00;1,31;1,03
2025-01-08 21:10:00;1,31;1,03
2025-01-08 21:15:00;1,31;1,03
2025-01-08 21:20:00;1,15;1,03
2025-01-08 21:25:00;1,15;1,03
2025-01-08 21:30:00;1,15;1,03
2025-01-08 21:35:00;1,15;1,03
2025-01-08 21:40:00;1,16;1,04
2025-01-08 21:45:00;1,16;1,04
2025-01-08 21:50:00;1,16;1,04
2025-01-08 21:55:00;1,16;1,04
2025-01-08 22:00:00;1,16;1,04
2025-01-08 22:05:00;1,16;1,04
2025-01-08 22:10:00;1,16;1,04
2025-01-08 22:15:00;1,16;1,04
2025-01-08 22:20:00;1,44;1,11
2025-01-08 22:25:00;1,44;1,11
2025-01-08 22:30:00;1,44;1,11
2025-01-08 22:35:00;1,44;1,11
2025-01-08 22:40:00;1,44;1,11
2025-01-08 22:45:00;1,44;1,11
2025-01-08 22:50:00;1,44;1,11
2025-01-08 22:55:00;1,44;1,11
2025-01-08 23:00:00;1,44;1,14
2025-01-08 23:05:00;1,44;1,14
2025-01-08 23:10:00;1,44;1,14
2025-01-08 23:15:00;1,44;1,14
2025-01-08 23:20:00;1,44;1,06
2025-01-08 23:25:00;1,44;1,06
2025-01-08 23:30:00;1,44;1,06
2025-01-08 23:35:00;1,44;1,06
2025-01-08 23:40:00;1,05;0,91
2025-01-08 23:45:00;1,05;0,91
2025-01-08 23:50:00;1,05;0,91
2025-01-08 23:55:00;1,05;0,91
2025-01-09 00:00:00;1,2;1,2
2025-01-09 00:05:00;1,2;1,2
2025-01-09 00:10:00;1,2;1,2
2025-01-09 00:15:00;1,2;1,2
2025-01-09 00:20:00;1,09;0,96
2025-01-09 00:25:00;1,09;0,96
2025-01-09 00:30:00;1,09;0,96
2025-01-09 00:35:00;1,09;0,96
2025-01-09 00:40:00;1,09;1,18
2025-01-09 00:45:00;1,09;1,18
2025-01-09 00:50:00;1,09;1,18
2025-01-09 00:55:00;1,09;1,18
2025-01-09 01:00:00;1,09;1,18
2025-01-09 01:05:00;1,09;1,18
2025-01-09 01:10:00;1,09;1,18
2025-01-09 01:15:00;1,09;1,18
2025-01-09 01:20:00;1,09;1,05
2025-01-09 01:25:00;1,09;1,05
2025-01-09 01:30:00;1,09;1,05
2025-01-09 01:35:00;1,09;1,05
2025-01-09 01:40:00;1,15;0,89
2025-01-09 01:45:00;1,15;0,89
2025-01-09 01:50:00;1,15;0,89
2025-01-09 01:55:00;1,15;0,89
2025-01-09 02:00:00;1,15;0,97
2025-01-09 02:05:00;1,15;0,97
2025-01-09 02:10:00;1,15;0,97
2025-01-09 02:15:00;1,15;0,97
2025-01-09 02:20:00;1,15;0,96
2025-01-09 02:25:00;1,15;0,96
2025-01-09 02:30:00;1,15;0,96
2025-01-09 02:35:00;1,15;0,96
2025-01-09 02:40:00;1,05;1,1
2025-01-09 02:45:00;1,05;1,1
2025-01-09 02:50:00;1,05;1,1
2025-01-09 02:55:00;1,05;1,1
2025-01-09 03:00:00;1,05;1,0
2025-01-09 03:05:00;1,05;1,0
2025-01-09 03:10:00;1,05;1,0
2025-01-09 03:15:00;1,05;1,0
2025-01-09 03:20:00;1,17;1,03
2025-01-09 03:25:00;1,17;1,03
2025-01-09 03:30:00;1,17;1,03
2025-01-09 03:35:00;1,17;1,03
2025-01-09 03:40:00;1,11;1,04
2025-01-09 03:45:00;1,11;1,04
2025-01-09 03:50:00;1,11;1,04
2025-01-09 03:55:00;1,11;1,04
2025-01-09 04:00:00;0,94;0,96
2025-01-09 04:05:00;0,94;0,96
2025-01-09 04:10:00;0,94;0,96
2025-01-09 04:15:00;0,94;0,96
2025-01-09 04:20:00;0,94;0,93
2025-01-09 04:25:00;0,94;0,93
2025-01-09 04:30:00;0,94;0,93
2025-01-09 04:35:00;0,94;0,93
2025-01-09 04:40:00;1,09;0,87
2025-01-09 04:45:00;1,09;0,87
2025-01-09 04:50:00;1,09;0,87
2025-01-09 04:55:00;1,09;0,87
2025-01-09 05:00:00;1,02;0,95
2025-01-09 05:05:00;1,02;0,95
2025-01-09 05:10:00;1,02;0,95
2025-01-09 05:15:00;1,02;0,95
2025-01-09 05:20:00;1,08;0,97
2025-01-09 05:25:00;1,08;0,97
2025-01-09 05:30:00;1,08;0,97
2025-01-09 05:35:00;1,08;0,97
2025-01-09 05:40:00;1,23;0,88
2025-01-09 05:45:00;1,23;0,88
2025-01-09 05:50:00;1,23;0,88
2025-01-09 05:55:00;1,23;0,88
2025-01-09 06:00:00;1,14;0,94
2025-01-09 06:05:00;1,14;0,94
2025-01-09 06:10:00;1,14;0,94
2025-01-09 06:15:00;1,14;0,94
2025-01-09 06:20:00;1,15;1,06
2025-01-09 06:25:00;1,15;1,06
2025-01-09 06:30:00;1,15;1,06
2025-01-09 06:35:00;1,15;1,06
2025-01-09 06:40:00;1,02;0,98
2025-01-09 06:45:00;1,02;0,98
2025-01-09 06:50:00;1,02;0,98
2025-01-09 06:55:00;1,02;0,98
2025-01-09 07:00:00;1,15;0,96
2025-01-09 07:05:00;1,15;0,96
2025-01-09 07:10:00;1,15;0,96
2025-01-09 07:15:00;1,15;0,96
2025-01-09 07:20:00;1,09;0,97
2025-01-09 07:25:00;1,09;0,97
2025-01-09 07:30:00;1,09;0,97
2025-01-09 07:35:00;1,09;0,97
2025-01-09 07:40:00;1,02;1,04
2025-01-09 07:45:00;1,02;1,04
2025-01-09 07:50:00;1,02;1,04
2025-01-09 07:55:00;1,02;1,04
2025-01-09 08:00:00;1,02;0,86
2025-01-09 08:05:00;1,02;0,86
2025-01-09 08:10:00;1,02;0,86
2025-01-09 08:15:00;1,02;0,86
2025-01-09 08:20:00;0,94;1,08
2025-01-09 08:25:00;0,94;1,08
2025-01-09 08:30:00;0,94;1,08
2025-01-09 08:35:00;0,94;1,08
2025-01-09 08:40:00;1,05;1,09
2025-01-09 08:45:00;1,05;1,09
2025-01-09 08:50:00;1,05;1,09
2025-01-09 08:55:00;1,05;1,09
2025-01-09 09:00:00;1,03;0,9
2025-01-09 09:05:00;1,03;0,9
2025-01-09 09:10:00;1,03;0,9
2025-01-09 09:15:00;1,03;0,9
2025-01-09 09:20:00;0,9;0,97
2025-01-09 09:25:00;0,9;0,97
2025-01-09 09:30:00;0,9;0,97
2025-01-09 09:35:00;0,9;0,97
2025-01-09 09:40:00;0,9;0,94
2025-01-09 09:45:00;0,9;0,94
2025-01-09 09:50:00;0,9;0,94
2025-01-09 09:55:00;0,9;0,94
2025-01-09 10:00:00;0,9;0,9
2025-01-09 10:05:00;0,9;0,9
2025-01-09 10:10:00;0,9;0,9
2025-01-09 10:15:00;0,9;0,9
2025-01-09 10:20:00;1,17;0,91
2025-01-09 10:25:00;1,17;0,91
2025-01-09 10:30:00;1,17;0,91
2025-01-09 10:35:00;1,17;0,91
2025-01-09 10:40:00;1,16;0,99
2025-01-09 10:45:00;1,16;0,99
2025-01-09 10:50:00;1,16;0,99
2025-01-09 10:55:00;1,16;0,99
2025-01-09 11:00:00;0,92;1,04
2025-01-09 11:05:00;0,92;1,04
2025-01-09 11:10:00;0,92;1,04
2025-01-09 11:15:00;0,92;1,04
2025-01-09 11:20:00;1,12;0,86
2025-01-09 11:25:00;1,12;0,86
2025-01-09 11:30:00;1,12;0,86
2025-01-09 11:35:00;1,12;0,86
2025-01-09 11:40:00;1,12;1,02
2025-01-09 11:45:00;1,12;1,02
2025-01-09 11:50:00;1,12;1,02
2025-01-09 11:55:00;1,12;1,02
2025-01-09 12:00:00;0,98;0,97
2025-01-09 12:05:00;0,98;0,97
2025-01-09 12:10:00;0,98;0,97
2025-01-09 12:15:00;0,98;0,97
2025-01-09 12:20:00;0,92;1,06
2025-01-09 12:25:00;0,92;1,06
2025-01-09 12:30:00;0,92;1,06
2025-01-09 12:35:00;0,92;1,06
2025-01-09 12:40:00;0,97;1,06
2025-01-09 12:45:00;0,97;1,06
2025-01-09 12:50:00;0,97;1,06
2025-01-09 12:55:00;0,97;1,06
2025-01-09 13:00:00;0,91;0,97
2025-01-09 13:05:00;0,91;0,97
2025-01-09 13:10:00;0,91;0,97
2025-01-09 13:15:00;0,91;0,97
2025-01-09 13:20:00;0,91;1,04
2025-01-09 13:25:00;0,91;1,04
2025-01-09 13:30:00;0,91;1,04
2025-01-09 13:35:00;0,91;1,04
2025-01-09 13:40:00;1,0;0,83
2025-01-09 13:45:00;1,0;0,83
2025-01-09 13:50:00;1,0;0,83
2025-01-09 13:55:00;1,0;0,83
2025-01-09 14:00:00;1,0;0,89
2025-01-09 14:05:00;1,0;0,89
2025-01-09 14:10:00;1,0;0,89
2025-01-09 14:15:00;1,0;0,89
2025-01-09 14:20:00;1,05;0,88
2025-01-09 14:25:00;1,05;0,88
2025-01-09 14:30:00;1,05;0,88
2025-01-09 14:35:00;1,05;0,88
2025-01-09 14:40:00;0,99;0,98
2025-01-09 14:45:00;0,99;0,98
2025-01-09 14:50:00;0,99;0,98
2025-01-09 14:55:00;0,99;0,98
2025-01-09 15:00:00;0,99;0,87
2025-01-09 15:05:00;0,99;0,87
2025-01-09 15:10:00;0,99;0,87
2025-01-09 15:15:00;0,99;0,87
2025-01-09 15:20:00;0,84;0,86
2025-01-09 15:25:00;0,84;0,86
2025-01-09 15:30:00;0,84;0,86
2025-01-09 15:35:00;0,84;0,86
2025-01-09 15:40:00;0,84;0,88
2025-01-09 15:45:00;0,84;0,88
2025-01-09 15:50:00;0,84;0,88
2025-01-09 15:55:00;0,84;0,88
2025-01-09 16:00:00;1,02;0,85
2025-01-09 16:05:00;1,02;0,85
2025-01-09 16:10:00;1,02;0,85
2025-01-09 16:15:00;1,02;0,85
2025-01-09 16:20:00;1,02;0,79
2025-01-09 16:25:00;1,02;0,79
2025-01-09 16:30:00;1,02;0,79
2025-01-09 16:35:00;1,02;0,79
2025-01-09 16:40:00;1,02;0,79
2025-01-09 16:45:00;1,02;0,79
2025-01-09 16:50:00;1,02;0,79
2025-01-09 16:55:00;1,02;0,79
2025-01-09 17:00:00;0,89;0,9
2025-01-09 17:05:00;0,89;0,9
2025-01-09 17:10:00;0,89;0,9
2025-01-09 17:15:00;0,89;0,9
2025-01-09 17:20:00;0,89;0,72
2025-01-09 17:25:00;0,89;0,72
2025-01-09 17:30:00;0,89;0,72
2025-01-09 17:35:00;0,89;0,72
2025-01-09 17:40:00;0,98;0,91
2025-01-09 17:45:00;0,98;0,91
2025-01-09 17:50:00;0,98;0,91
2025-01-09 17:55:00;0,98;0,91
2025-01-09 18:00:00;0,98;0,84
2025-01-09 18:05:00;0,98;0,84
2025-01-09 18:10:00;0,98;0,84
2025-01-09 18:15:00;0,98;0,84
2025-01-09 18:20:00;0,98;0,81
2025-01-09 18:25:00;0,98;0,81
2025-01-09 18:30:00;0,98;0,81
2025-01-09 18:35:00;0,98;0,81
2025-01-09 18:40:00;0,95;0,85
2025-01-09 18:45:00;0,95;0,85
2025-01-09 18:50:00;0,95;0,85
2025-01-09 18:55:00;0,95;0,85
2025-01-09 19:00:00;0,95;0,83
2025-01-09 19:05:00;0,95;0,83
2025-01-09 19:10:00;0,95;0,83
2025-01-09 19:15:00;0,95;0,83
2025-01-09 19:20:00;0,84;0,83
2025-01-09 19:25:00;0,84;0,83
2025-01-09 19:30:00;0,84;0,83
2025-01-09 19:35:00;0,84;0,83
2025-01-09 19:40:00;0,95;0,86
2025-01-09 19:45:00;0,95;0,86
2025-01-09 19:50:00;0,95;0,86
2025-01-09 19:55:00;0,95;0,86
2025-01-09 20:00:00;0,82;0,72
2025-01-09 20:05:00;0,82;0,72
2025-01-09 20:10:00;0,82;0,72
2025-01-09 20:15:00;0,82;0,72
2025-01-09 20:20:00;0,8;0,76
2025-01-09 20:25:00;0,8;0,76
2025-01-09 20:30:00;0,8;0,76
2025-01-09 20:35:00;0,8;0,76
2025-01-09 20:40:00;0,82;0,79
2025-01-09 20:45:00;0,82;0,79
2025-01-09 20:50:00;0,82;0,79
2025-01-09 20:55:00;0,82;0,79
2025-01-09 21:00:00;0,82;0,76
2025-01-09 21:05:00;0,82;0,76
2025-01-09 21:10:00;0,82;0,76
2025-01-09 21:15:00;0,82;0,76
2025-01-09 21:20:00;0,82;0,76
2025-01-09 21:25:00;0,82;0,76
2025-01-09 21:30:00;0,82;0,76
2025-01-09 21:35:00;0,82;0,76
