DATETIME;BTP;CPSP;PALMAS;PRATICAGEM
2025-02-10 09:30:00;1998.50;76.50;2000,0;2000,0
2025-02-10 09:35:00;1998.60;74.21;2000,0;2000,0
2025-02-10 09:40:00;1998.60;75.03;2000,0;2000,0
2025-02-10 09:45:00;1998.63;78.66;2000,0;2000,0
2025-02-10 09:50:00;1998.69;83.09;2000,0;2000,0
2025-02-10 09:55:00;1998.75;85.16;2000,0;2000,0
2025-02-10 10:00:00;1998.72;85.96;2000,0;2000,0
2025-02-10 10:05:00;1998.69;86.66;2000,0;2000,0
2025-02-10 10:10:00;1998.66;87.45;2000,0;2000,0
2025-02-10 10:15:00;1998.69;87.39;2000,0;2000,0
2025-02-10 10:20:00;1998.63;88.13;2000,0;2000,0
2025-02-10 10:25:00;1998.57;89.62;2000,0;2000,0
2025-02-10 10:30:00;1998.60;90.29;2000,0;2000,0
2025-02-10 10:35:00;1998.60;90.26;2000,0;2000,0
2025-02-10 10:40:00;1998.57;86.54;2000,0;2000,0
2025-02-10 10:45:00;1998.60;79.91;2000,0;2000,0
2025-02-10 10:50:00;1998.57;77.78;2000,0;2000,0
2025-02-10 10:55:00;1998.57;74.85;2000,0;2000,0
2025-02-10 11:00:00;1998.57;72.65;2000,0;2000,0
2025-02-10 11:05:00;1998.60;73.35;2000,0;2000,0
2025-02-10 11:10:00;1998.69;73.29;2000,0;2000,0
2025-02-10 11:15:00;1998.63;73.26;2000,0;2000,0
2025-02-10 11:20:00;1998.69;77.84;2000,0;2000,0
2025-02-10 11:25:00;1998.69;82.23;2000,0;2000,0
2025-02-10 11:30:00;1998.69;86.57;2000,0;2000,0
2025-02-10 11:35:00;1998.69;88.80;2000,0;2000,0
2025-02-10 11:40:00;1998.66;90.20;2000,0;2000,0
2025-02-10 11:45:00;1998.69;90.87;2000,0;2000,0
2025-02-10 11:50:00;1998.69;90.84;2000,0;2000,0
2025-02-10 11:55:00;1998.69;90.17;2000,0;2000,0
2025-02-10 12:00:00;1998.72;91.64;2000,0;2000,0
2025-02-10 12:05:00;1998.78;93.93;2000,0;2000,0
2025-02-10 12:10:00;1998.72;94.72;2000,0;2000,0
2025-02-10 12:15:00;1998.69;95.42;2000,0;2000,0
2025-02-10 12:20:00;1998.72;96.79;2000,0;2000,0
2025-02-10 12:25:00;1998.72;98.38;2000,0;2000,0
2025-02-10 12:30:00;1998.72;102.87;2000,0;2000,0
2025-02-10 12:35:00;1998.60;108.00;2000,0;2000,0
2025-02-10 12:40:00;1998.53;108.00;2000,0;2000,0
2025-02-10 12:45:00;1998.57;101.10;2000,0;2000,0
2025-02-10 12:50:00;1998.47;96.64;2000,0;2000,0
2025-02-10 12:55:00;1998.44;94.81;2000,0;2000,0
2025-02-10 13:00:00;1998.44;96.40;2000,0;2000,0
2025-02-10 13:05:00;1998.38;94.60;2000,0;2000,0
2025-02-10 13:10:00;1998.44;93.32;2000,0;2000,0
2025-02-10 13:15:00;1998.44;94.66;2000,0;2000,0
2025-02-10 13:20:00;1998.41;90.60;2000,0;2000,0
2025-02-10 13:25:00;1998.38;92.77;2000,0;2000,0
2025-02-10 13:30:00;1998.38;97.04;2000,0;2000,0
2025-02-10 13:35:00;1998.35;101.68;2000,0;2000,0
2025-02-10 13:40:00;1998.38;108.15;2000,0;2000,0
2025-02-10 13:45:00;1998.38;112.52;2000,0;2000,0
2025-02-10 13:50:00;1998.29;106.29;2000,0;2000,0
2025-02-10 13:55:00;1998.38;102.59;2000,0;2000,0
2025-02-10 14:00:00;1998.38;102.44;2000,0;2000,0
2025-02-10 14:05:00;1998.47;101.19;2000,0;2000,0
2025-02-10 14:10:00;1998.50;100.95;2000,0;2000,0
2025-02-10 14:15:00;1998.44;108.06;2000,0;2000,0
2025-02-10 14:20:00;1998.41;114.56;2000,0;2000,0
2025-02-10 14:25:00;1998.32;115.51;2000,0;2000,0
2025-02-10 14:30:00;1998.23;79.15;2000,0;2000,0
2025-02-10 14:35:00;1998.29;36.57;2000,0;2000,0
2025-02-10 14:40:00;1998.20;31.41;2000,0;2000,0
2025-02-10 14:45:00;1998.20;18.28;2000,0;2000,0
2025-02-10 14:50:00;1998.26;15.45;2000,0;2000,0
2025-02-10 14:55:00;1998.29;63.64;2000,0;2000,0
2025-02-10 15:00:00;1998.23;102.11;2000,0;2000,0
2025-02-10 15:05:00;1998.26;99.60;2000,0;2000,0
2025-02-10 15:10:00;1998.32;96.46;2000,0;2000,0
2025-02-10 15:15:00;1998.32;97.44;2000,0;2000,0
2025-02-10 15:20:00;1998.35;93.01;2000,0;2000,0
2025-02-10 15:25:00;1998.38;94.84;2000,0;2000,0
2025-02-10 15:30:00;1998.41;98.26;2000,0;2000,0
2025-02-10 15:35:00;1998.41;103.33;2000,0;2000,0
2025-02-10 15:40:00;1998.41;107.17;2000,0;2000,0
2025-02-10 15:45:00;1998.35;109.28;2000,0;2000,0
2025-02-10 15:50:00;1998.32;109.34;2000,0;2000,0
2025-02-10 15:55:00;1998.26;111.23;2000,0;2000,0
2025-02-10 16:00:00;1998.23;115.38;2000,0;2000,0
2025-02-10 16:05:00;1998.23;117.58;2000,0;2000,0
2025-02-10 16:10:00;1998.20;120.88;2000,0;2000,0
2025-02-10 16:15:00;1998.20;129.03;2000,0;2000,0
2025-02-10 16:20:00;1998.23;136.87;2000,0;2000,0
2025-02-10 16:25:00;1998.17;140.87;2000,0;2000,0
2025-02-10 16:30:00;1998.20;140.14;2000,0;2000,0
2025-02-10 16:35:00;1998.23;134.80;2000,0;2000,0
2025-02-10 16:40:00;1998.20;109.37;2000,0;2000,0
2025-02-10 16:45:00;1998.23;68.04;2000,0;2000,0
2025-02-10 16:50:00;1998.23;35.10;2000,0;2000,0
2025-02-10 16:55:00;1998.23;38.10;2000,0;2000,0
2025-02-10 17:00:00;1998.26;46.79;2000,0;2000,0
2025-02-10 17:05:00;1998.29;29.70;2000,0;2000,0
2025-02-10 17:10:00;1998.26;197.80;2000,0;2000,0
2025-02-10 17:15:00;1998.26;23.78;2000,0;2000,0
2025-02-10 17:20:00;1998.26;19.47;2000,0;2000,0
2025-02-10 17:25:00;1998.26;26.74;2000,0;2000,0
2025-02-10 17:30:00;1998.29;38.16;2000,0;2000,0
2025-02-10 17:35:00;1998.26;146.95;2000,0;2000,0
2025-02-10 17:40:00;1998.23;445.18;2000,0;2000,0
2025-02-10 17:45:00;1998.23;717.74;2000,0;2000,0
2025-02-10 17:50:00;1998.32;1517.98;2000,0;2000,0
2025-02-10 17:55:00;1998.32;1421.37;2000,0;2000,0
2025-02-10 18:00:00;1998.29;1264.93;2000,0;2000,0
2025-02-10 18:05:00;1998.26;1424.63;2000,0;2000,0
2025-02-10 18:10:00;1998.32;1279.37;2000,0;2000,0
2025-02-10 18:15:00;1998.26;1463.80;2000,0;2000,0
2025-02-10 18:20:00;1998.29;1284.92;2000,0;2000,0
2025-02-10 18:25:00;1998.26;1497.34;2000,0;2000,0
2025-02-10 18:30:00;1998.26;1337.45;2000,0;2000,0
2025-02-10 18:35:00;1998.26;1517.83;2000,0;2000,0
2025-02-10 18:40:00;1998.26;1323.47;2000,0;2000,0
2025-02-10 18:45:00;1998.20;1505.74;2000,0;2000,0
2025-02-10 18:50:00;1998.20;1284.04;2000,0;2000,0
2025-02-10 18:55:00;1998.23;1520.85;2000,0;2000,0
2025-02-10 19:00:00;1998.29;1249.42;2000,0;2000,0
2025-02-10 19:05:00;1998.23;1457.69;2000,0;2000,0
2025-02-10 19:10:00;1998.29;1205.98;2000,0;2000,0
2025-02-10 19:15:00;1998.26;1456.17;2000,0;2000,0
2025-02-10 19:20:00;1998.29;1195.60;2000,0;2000,0
2025-02-10 19:25:00;1998.29;1470.42;2000,0;2000,0
2025-02-10 19:30:00;1998.23;1181.07;2000,0;2000,0
2025-02-10 19:35:00;1998.23;1469.60;2000,0;2000,0
2025-02-10 19:40:00;1998.26;1204.67;2000,0;2000,0
2025-02-10 19:45:00;1998.32;1472.56;2000,0;2000,0
2025-02-10 19:50:00;1998.29;1210.01;2000,0;2000,0
2025-02-10 19:55:00;1998.23;1480.04;2000,0;2000,0
2025-02-10 20:00:00;1998.26;1224.02;2000,0;2000,0
2025-02-10 20:05:00;1998.35;1490.08;2000,0;2000,0
2025-02-10 20:10:00;1998.26;1258.42;2000,0;2000,0
2025-02-10 20:15:00;1998.26;1501.53;2000,0;2000,0
2025-02-10 20:20:00;1998.32;1248.63;2000,0;2000,0
2025-02-10 20:25:00;1998.26;1505.25;2000,0;2000,0
2025-02-10 20:30:00;1998.29;1289.29;2000,0;2000,0
2025-02-10 20:35:00;1998.26;1512.12;2000,0;2000,0
2025-02-10 20:40:00;1998.29;1318.68;2000,0;2000,0
2025-02-10 20:45:00;1998.32;1565.75;2000,0;2000,0
2025-02-10 20:50:00;1998.26;1371.73;2000,0;2000,0
2025-02-10 20:55:00;1998.23;1587.45;2000,0;2000,0
2025-02-10 21:00:00;1998.20;1400.76;2000,0;2000,0
2025-02-10 21:05:00;1998.26;1606.62;2000,0;2000,0
2025-02-10 21:10:00;1998.23;1422.22;2000,0;2000,0
2025-02-10 21:15:00;1998.29;1651.10;2000,0;2000,0
2025-02-10 21:20:00;1998.23;1435.20;2000,0;2000,0
2025-02-10 21:25:00;1998.20;1650.31;2000,0;2000,0
2025-02-10 21:30:00;1998.20;1498.44;2000,0;2000,0
2025-02-10 21:35:00;1998.23;1648.23;2000,0;2000,0
2025-02-10 21:40:00;1998.29;1490.72;2000,0;2000,0
2025-02-10 21:45:00;1998.29;1645.82;2000,0;2000,0
2025-02-10 21:50:00;1998.32;1426.77;2000,0;2000,0
2025-02-10 21:55:00;1998.26;1630.56;2000,0;2000,0
2025-02-10 22:00:00;1998.20;1440.66;2000,0;2000,0
2025-02-10 22:05:00;1998.29;1627.35;2000,0;2000,0
2025-02-10 22:10:00;1998.26;1402.35;2000,0;2000,0
2025-02-10 22:15:00;1998.26;1597.47;2000,0;2000,0
2025-02-10 22:20:00;1998.26;1386.26;2000,0;2000,0
2025-02-10 22:25:00;1998.29;1594.38;2000,0;2000,0
2025-02-10 22:30:00;1998.29;1435.90;2000,0;2000,0
2025-02-10 22:35:00;1998.23;1635.99;2000,0;2000,0
2025-02-10 22:40:00;1998.23;1481.68;2000,0;2000,0
2025-02-10 22:45:00;1998.20;1677.23;2000,0;2000,0
2025-02-10 22:50:00;1998.23;1605.92;2000,0;2000,0
2025-02-10 22:55:00;1998.23;1796.34;2000,0;2000,0
2025-02-10 23:00:00;1998.17;1902.44;2000,0;2000,0
2025-02-10 23:05:00;1998.26;1807.88;2000,0;2000,0
2025-02-10 23:10:00;1998.23;1822.28;2000,0;2000,0
2025-02-10 23:15:00;1998.14;1274.97;2000,0;2000,0
2025-02-10 23:20:00;1998.14;1684.98;2000,0;2000,0
2025-02-10 23:25:00;1998.23;1999.15;2000,0;2000,0
2025-02-10 23:30:00;1998.14;1999.18;2000,0;2000,0
2025-02-10 23:35:00;1998.20;1999.18;2000,0;2000,0
2025-02-10 23:40:00;1998.20;1999.11;2000,0;2000,0
2025-02-10 23:45:00;1998.20;1999.11;2000,0;2000,0
2025-02-10 23:50:00;1998.20;1999.15;2000,0;2000,0
2025-02-10 23:55:00;1998.23;1999.18;2000,0;2000,0
2025-02-11 00:00:00;1998.23;1999.18;2000,0;2000,0
2025-02-11 00:05:00;1998.11;1999.24;2000,0;2000,0
2025-02-11 00:10:00;1998.17;1999.18;2000,0;2000,0
2025-02-11 00:15:00;1998.23;1999.18;2000,0;2000,0
2025-02-11 00:20:00;1998.20;1999.27;2000,0;2000,0
2025-02-11 00:25:00;1998.17;1999.18;2000,0;2000,0
2025-02-11 00:30:00;1998.20;1999.15;2000,0;2000,0
2025-02-11 00:35:00;1998.17;1999.18;2000,0;2000,0
2025-02-11 00:40:00;1998.23;1999.11;2000,0;2000,0
2025-02-11 00:45:00;1998.23;1999.08;2000,0;2000,0
2025-02-11 00:50:00;1998.23;1999.11;2000,0;2000,0
2025-02-11 00:55:00;1998.20;1999.08;2000,0;2000,0
2025-02-11 01:00:00;1998.23;1999.08;2000,0;2000,0
2025-02-11 01:05:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 01:10:00;1998.20;1999.11;2000,0;2000,0
2025-02-11 01:15:00;1998.17;1999.11;2000,0;2000,0
2025-02-11 01:20:00;1998.17;1999.02;2000,0;2000,0
2025-02-11 01:25:00;1998.26;1999.11;2000,0;2000,0
2025-02-11 01:30:00;1998.20;1999.02;2000,0;2000,0
2025-02-11 01:35:00;1998.23;1999.08;2000,0;2000,0
2025-02-11 01:40:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 01:45:00;1998.17;1999.05;2000,0;2000,0
2025-02-11 01:50:00;1998.14;1999.11;2000,0;2000,0
2025-02-11 01:55:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 02:00:00;1998.20;1999.08;2000,0;2000,0
2025-02-11 02:05:00;1998.17;1999.11;2000,0;2000,0
2025-02-11 02:10:00;1998.14;1999.08;2000,0;2000,0
2025-02-11 02:15:00;1998.20;1999.08;2000,0;2000,0
2025-02-11 02:20:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 02:25:00;1998.17;1999.05;2000,0;2000,0
2025-02-11 02:30:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 02:35:00;1998.17;1999.05;2000,0;2000,0
2025-02-11 02:40:00;1998.17;1999.02;2000,0;2000,0
2025-02-11 02:45:00;1998.23;1999.02;2000,0;2000,0
2025-02-11 02:50:00;1998.23;1999.05;2000,0;2000,0
2025-02-11 02:55:00;1998.17;1999.05;2000,0;2000,0
2025-02-11 03:00:00;1998.11;1999.02;2000,0;2000,0
2025-02-11 03:05:00;1998.23;1999.02;2000,0;2000,0
2025-02-11 03:10:00;1998.17;1999.02;2000,0;2000,0
2025-02-11 03:15:00;1998.23;1999.05;2000,0;2000,0
2025-02-11 03:20:00;1998.20;1999.02;2000,0;2000,0
2025-02-11 03:25:00;1998.20;1999.08;2000,0;2000,0
2025-02-11 03:30:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 03:35:00;1998.17;1998.99;2000,0;2000,0
2025-02-11 03:40:00;1998.14;1999.11;2000,0;2000,0
2025-02-11 03:45:00;1998.11;1999.05;2000,0;2000,0
2025-02-11 03:50:00;1998.14;1999.11;2000,0;2000,0
2025-02-11 03:55:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 04:00:00;1998.17;1999.15;2000,0;2000,0
2025-02-11 04:05:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 04:10:00;1998.23;1999.05;2000,0;2000,0
2025-02-11 04:15:00;1998.14;1999.02;2000,0;2000,0
2025-02-11 04:20:00;1998.17;1999.02;2000,0;2000,0
2025-02-11 04:25:00;1998.23;1999.08;2000,0;2000,0
2025-02-11 04:30:00;1998.20;1999.05;2000,0;2000,0
2025-02-11 04:35:00;1998.14;1999.05;2000,0;2000,0
2025-02-11 04:40:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 04:45:00;1998.14;1998.99;2000,0;2000,0
2025-02-11 04:50:00;1998.20;1998.99;2000,0;2000,0
2025-02-11 04:55:00;1998.17;1998.96;2000,0;2000,0
2025-02-11 05:00:00;1998.17;1999.02;2000,0;2000,0
2025-02-11 05:05:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 05:10:00;1998.17;1999.08;2000,0;2000,0
2025-02-11 05:15:00;1998.17;1999.15;2000,0;2000,0
2025-02-11 05:20:00;1998.14;1999.05;2000,0;2000,0
2025-02-11 05:25:00;1998.14;1999.02;2000,0;2000,0
2025-02-11 05:30:00;1998.14;1999.08;2000,0;2000,0
2025-02-11 05:35:00;1998.08;1999.02;2000,0;2000,0
2025-02-11 05:40:00;1998.11;1999.08;2000,0;2000,0
2025-02-11 05:45:00;1998.11;1999.08;2000,0;2000,0
2025-02-11 05:50:00;1998.14;1999.08;2000,0;2000,0
2025-02-11 05:55:00;1998.14;1999.11;2000,0;2000,0
2025-02-11 06:00:00;1998.17;1999.05;2000,0;2000,0
2025-02-11 06:05:00;1998.20;1999.08;2000,0;2000,0
2025-02-11 06:10:00;1998.23;1999.08;2000,0;2000,0
2025-02-11 06:15:00;1998.14;1999.02;2000,0;2000,0
2025-02-11 06:20:00;1998.20;1999.15;2000,0;2000,0
2025-02-11 06:25:00;1998.17;1618.99;2000,0;2000,0
2025-02-11 06:30:00;1998.20;162.61;2000,0;2000,0
2025-02-11 06:35:00;1998.17;164.01;2000,0;2000,0
2025-02-11 06:40:00;1998.20;171.76;2000,0;2000,0
2025-02-11 06:45:00;1998.17;166.58;2000,0;2000,0
2025-02-11 06:50:00;1998.17;149.94;2000,0;2000,0
2025-02-11 06:55:00;1998.14;147.04;2000,0;2000,0
2025-02-11 07:00:00;1998.14;145.91;2000,0;2000,0
2025-02-11 07:05:00;1998.23;144.26;2000,0;2000,0
2025-02-11 07:10:00;1998.20;138.28;2000,0;2000,0
2025-02-11 07:15:00;1998.23;130.80;2000,0;2000,0
2025-02-11 07:20:00;1998.20;125.21;2000,0;2000,0
2025-02-11 07:25:00;1998.20;123.02;2000,0;2000,0
2025-02-11 07:30:00;1998.20;116.97;2000,0;2000,0
2025-02-11 07:35:00;1998.14;110.59;2000,0;2000,0
2025-02-11 07:40:00;1998.14;105.83;2000,0;2000,0
2025-02-11 07:45:00;1998.23;99.45;2000,0;2000,0
2025-02-11 07:50:00;1998.20;93.99;2000,0;2000,0
2025-02-11 07:55:00;1998.17;89.90;2000,0;2000,0
2025-02-11 08:00:00;1998.20;88.10;2000,0;2000,0
2025-02-11 08:05:00;1998.17;85.56;2000,0;2000,0
2025-02-11 08:10:00;1998.26;83.42;2000,0;2000,0
2025-02-11 08:15:00;1998.23;82.02;2000,0;2000,0
2025-02-11 08:20:00;1998.23;80.56;2000,0;2000,0
2025-02-11 08:25:00;1998.20;79.03;2000,0;2000,0
2025-02-11 08:30:00;1998.29;79.03;2000,0;2000,0
2025-02-11 08:35:00;1998.26;80.71;2000,0;2000,0
2025-02-11 08:40:00;1998.20;80.68;2000,0;2000,0
2025-02-11 08:45:00;1998.29;77.78;2000,0;2000,0
2025-02-11 08:50:00;1998.23;76.34;2000,0;2000,0
2025-02-11 08:55:00;1998.17;76.95;2000,0;2000,0
2025-02-11 09:00:00;1998.23;75.82;2000,0;2000,0
2025-02-11 09:05:00;1998.20;73.29;2000,0;2000,0
2025-02-11 09:10:00;1998.26;73.93;2000,0;2000,0
2025-02-11 09:15:00;1998.26;74.18;2000,0;2000,0
2025-02-11 09:20:00;1998.26;74.97;2000,0;2000,0
2025-02-11 09:25:00;1998.29;76.50;2000,0;2000,0
2025-02-11 09:30:00;1998.32;75.70;2000,0;2000,0
2025-02-11 09:35:00;1998.32;74.97;2000,0;2000,0
2025-02-11 09:40:00;1998.29;75.64;2000,0;2000,0
2025-02-11 09:45:00;1998.32;78.48;2000,0;2000,0
2025-02-11 09:50:00;1998.44;75.18;2000,0;2000,0
2025-02-11 09:55:00;1998.44;72.68;2000,0;2000,0
2025-02-11 10:00:00;1998.32;72.65;2000,0;2000,0
2025-02-11 10:05:00;1998.41;72.77;2000,0;2000,0
2025-02-11 10:10:00;1998.41;71.52;2000,0;2000,0
2025-02-11 10:15:00;1998.38;70.85;2000,0;2000,0
2025-02-11 10:20:00;1998.38;71.58;2000,0;2000,0
2025-02-11 10:25:00;1998.38;72.95;2000,0;2000,0
2025-02-11 10:30:00;1998.38;72.83;2000,0;2000,0
2025-02-11 10:35:00;1998.38;73.53;2000,0;2000,0
2025-02-11 10:40:00;1998.41;74.33;2000,0;2000,0
2025-02-11 10:45:00;1998.38;75.85;2000,0;2000,0
2025-02-11 10:50:00;1998.44;75.09;2000,0;2000,0
2025-02-11 10:55:00;1998.41;76.59;2000,0;2000,0
2025-02-11 11:00:00;1998.44;76.53;2000,0;2000,0
2025-02-11 11:05:00;1998.47;77.96;2000,0;2000,0
2025-02-11 11:10:00;1998.50;77.93;2000,0;2000,0
2025-02-11 11:15:00;1998.50;77.93;2000,0;2000,0
2025-02-11 11:20:00;1998.47;76.53;2000,0;2000,0
2025-02-11 11:25:00;1998.57;76.50;2000,0;2000,0
2025-02-11 11:30:00;1998.63;76.43;2000,0;2000,0
2025-02-11 11:35:00;1998.60;77.20;2000,0;2000,0
2025-02-11 11:40:00;1998.69;77.93;2000,0;2000,0
2025-02-11 11:45:00;1998.66;77.17;2000,0;2000,0
2025-02-11 11:50:00;1998.66;76.43;2000,0;2000,0
2025-02-11 11:55:00;1998.69;76.43;2000,0;2000,0
2025-02-11 12:00:00;1998.66;75.70;2000,0;2000,0
2025-02-11 12:05:00;1998.72;74.94;2000,0;2000,0
2025-02-11 12:10:00;1998.66;74.11;2000,0;2000,0
2025-02-11 12:15:00;1998.63;74.18;2000,0;2000,0
2025-02-11 12:20:00;1998.63;75.67;2000,0;2000,0
2025-02-11 12:25:00;1998.69;75.70;2000,0;2000,0
2025-02-11 12:30:00;1998.63;76.43;2000,0;2000,0
2025-02-11 12:35:00;1998.66;78.54;2000,0;2000,0
2025-02-11 12:40:00;1998.60;79.24;2000,0;2000,0
2025-02-11 12:45:00;1998.60;80.80;2000,0;2000,0
2025-02-11 12:50:00;1998.57;79.18;2000,0;2000,0
2025-02-11 12:55:00;1998.50;77.84;2000,0;2000,0
2025-02-11 13:00:00;1998.53;77.87;2000,0;2000,0
2025-02-11 13:05:00;1998.50;79.24;2000,0;2000,0
2025-02-11 13:10:00;1998.60;77.93;2000,0;2000,0
2025-02-11 13:15:00;1998.57;76.43;2000,0;2000,0
2025-02-11 13:20:00;1998.57;74.94;2000,0;2000,0
2025-02-11 13:25:00;1998.47;75.70;2000,0;2000,0
2025-02-11 13:30:00;1998.47;74.21;2000,0;2000,0
2025-02-11 13:35:00;1998.47;73.44;2000,0;2000,0
2025-02-11 13:40:00;1998.38;73.47;2000,0;2000,0
2025-02-11 13:45:00;1998.41;72.83;2000,0;2000,0
2025-02-11 13:50:00;1998.44;73.47;2000,0;2000,0
2025-02-11 13:55:00;1998.50;73.47;2000,0;2000,0
2025-02-11 14:00:00;1998.44;74.27;2000,0;2000,0
2025-02-11 14:05:00;1998.57;76.53;2000,0;2000,0
2025-02-11 14:10:00;1998.44;77.96;2000,0;2000,0
2025-02-11 14:15:00;1998.50;76.53;2000,0;2000,0
2025-02-11 14:20:00;1998.53;75.76;2000,0;2000,0
2025-02-11 14:25:00;1998.50;76.53;2000,0;2000,0
2025-02-11 14:30:00;1998.44;76.53;2000,0;2000,0
2025-02-11 14:35:00;1998.53;77.96;2000,0;2000,0
2025-02-11 14:40:00;1998.50;76.50;2000,0;2000,0
2025-02-11 14:45:00;1998.53;76.47;2000,0;2000,0
2025-02-11 14:50:00;1998.57;76.53;2000,0;2000,0
2025-02-11 14:55:00;1998.53;75.76;2000,0;2000,0
2025-02-11 15:00:00;1998.60;76.53;2000,0;2000,0
2025-02-11 15:05:00;1998.57;77.26;2000,0;2000,0
2025-02-11 15:10:00;1998.60;77.99;2000,0;2000,0
2025-02-11 15:15:00;1998.57;78.63;2000,0;2000,0
2025-02-11 15:20:00;1998.50;79.40;2000,0;2000,0
2025-02-11 15:25:00;1998.47;80.83;2000,0;2000,0
2025-02-11 15:30:00;1998.50;81.56;2000,0;2000,0
2025-02-11 15:35:00;1998.47;84.49;2000,0;2000,0
2025-02-11 15:40:00;1998.41;88.16;2000,0;2000,0
2025-02-11 15:45:00;1998.38;88.86;2000,0;2000,0
2025-02-11 15:50:00;1998.35;87.42;2000,0;2000,0
2025-02-11 15:55:00;1998.38;86.63;2000,0;2000,0
2025-02-11 16:00:00;1998.38;87.39;2000,0;2000,0
2025-02-11 16:05:00;1998.38;86.66;2000,0;2000,0
2025-02-11 16:10:00;1998.41;85.04;2000,0;2000,0
2025-02-11 16:15:00;1998.44;84.34;2000,0;2000,0
2025-02-11 16:20:00;1998.44;85.13;2000,0;2000,0
2025-02-11 16:25:00;1998.41;85.90;2000,0;2000,0
2025-02-11 16:30:00;1998.41;88.19;2000,0;2000,0
2025-02-11 16:35:00;1998.41;90.35;2000,0;2000,0
2025-02-11 16:40:00;1998.47;91.85;2000,0;2000,0
2025-02-11 16:45:00;1998.38;92.64;2000,0;2000,0
2025-02-11 16:50:00;1998.35;92.58;2000,0;2000,0
2025-02-11 16:55:00;1998.38;94.81;2000,0;2000,0
2025-02-11 17:00:00;1998.41;98.53;2000,0;2000,0
2025-02-11 17:05:00;1998.41;103.63;2000,0;2000,0
2025-02-11 17:10:00;1998.35;101.43;2000,0;2000,0
2025-02-11 17:15:00;1998.32;101.37;2000,0;2000,0
2025-02-11 17:20:00;1998.38;101.40;2000,0;2000,0
2025-02-11 17:25:00;1998.35;100.70;2000,0;2000,0
2025-02-11 17:30:00;1998.35;104.43;2000,0;2000,0
2025-02-11 17:35:00;1998.38;106.68;2000,0;2000,0
2025-02-11 17:40:00;1998.29;111.05;2000,0;2000,0
2025-02-11 17:45:00;1998.32;111.05;2000,0;2000,0
2025-02-11 17:50:00;1998.32;113.25;2000,0;2000,0
2025-02-11 17:55:00;1998.35;115.45;2000,0;2000,0
2025-02-11 18:00:00;1998.29;119.26;2000,0;2000,0
2025-02-11 18:05:00;1998.23;119.90;2000,0;2000,0
2025-02-11 18:10:00;1998.29;129.00;2000,0;2000,0
2025-02-11 18:15:00;1998.23;138.71;2000,0;2000,0
2025-02-11 18:20:00;1998.23;121.37;2000,0;2000,0
2025-02-11 18:25:00;1998.23;76.56;2000,0;2000,0
2025-02-11 18:30:00;1998.23;51.10;2000,0;2000,0
2025-02-11 18:35:00;1998.20;45.85;2000,0;2000,0
2025-02-11 18:40:00;1998.29;37.67;2000,0;2000,0
2025-02-11 18:45:00;1998.38;32.42;2000,0;2000,0
2025-02-11 18:50:00;1998.38;48.75;2000,0;2000,0
2025-02-11 18:55:00;1998.38;67.49;2000,0;2000,0
2025-02-11 19:00:00;1998.38;106.59;2000,0;2000,0
2025-02-11 19:05:00;1998.35;108.94;2000,0;2000,0
2025-02-11 19:10:00;1998.38;74.73;2000,0;2000,0
2025-02-11 19:15:00;1998.38;54.58;2000,0;2000,0
2025-02-11 19:20:00;1998.38;50.85;2000,0;2000,0
2025-02-11 19:25:00;1998.35;37.30;2000,0;2000,0
2025-02-11 19:30:00;1998.35;33.76;2000,0;2000,0
2025-02-11 19:35:00;1998.38;33.73;2000,0;2000,0
2025-02-11 19:40:00;1998.29;32.20;2000,0;2000,0
2025-02-11 19:45:00;1998.26;30.65;2000,0;2000,0
2025-02-11 19:50:00;1998.26;29.88;2000,0;2000,0
2025-02-11 19:55:00;1998.32;29.18;2000,0;2000,0
2025-02-11 20:00:00;1998.23;27.81;2000,0;2000,0
2025-02-11 20:05:00;1998.32;27.87;2000,0;2000,0
2025-02-11 20:10:00;1998.32;27.08;2000,0;2000,0
2025-02-11 20:15:00;1998.35;26.31;2000,0;2000,0
2025-02-11 20:20:00;1998.29;26.34;2000,0;2000,0
2025-02-11 20:25:00;1998.26;26.34;2000,0;2000,0
2025-02-11 20:30:00;1998.29;26.25;2000,0;2000,0
2025-02-11 20:35:00;1998.20;25.52;2000,0;2000,0
2025-02-11 20:40:00;1998.23;24.60;2000,0;2000,0
2025-02-11 20:45:00;1998.26;24.21;2000,0;2000,0
2025-02-11 20:50:00;1998.20;24.57;2000,0;2000,0
2025-02-11 20:55:00;1998.23;23.47;2000,0;2000,0
2025-02-11 21:00:00;1998.20;239.84;2000,0;2000,0
2025-02-11 21:05:00;1998.26;27.87;2000,0;2000,0
2025-02-11 21:10:00;1998.20;24.21;2000,0;2000,0
2025-02-11 21:15:00;1998.17;25.46;2000,0;2000,0
2025-02-11 21:20:00;1998.20;25.67;2000,0;2000,0
