Day;MARKET_CATEGORY;arrivals;attended;saldo_dia;queue;SCENARIO_ID
68;GSA - I;0,0;1,0;-1,0;6,0;ComDragagem20302
69;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
70;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
71;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
72;GSA - I;1,0;0,0;1,0;7,0;ComDragagem20302
73;GSA - I;0,0;0,0;0,0;7,0;ComDragagem20302
74;GSA - I;0,0;1,0;-1,0;6,0;ComDragagem20302
75;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
76;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
77;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
78;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
79;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
80;GSA - I;0,0;1,0;-1,0;5,0;ComDragagem20302
81;GSA - I;1,0;0,0;1,0;6,0;ComDragagem20302
82;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
83;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
84;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
85;GSA - I;0,0;0,0;0,0;6,0;ComDragagem20302
86;GSA - I;1,0;0,0;1,0;7,0;ComDragagem20302
87;GSA - I;0,0;0,0;0,0;7,0;ComDragagem20302
88;GSA - I;1,0;0,0;1,0;8,0;ComDragagem20302
89;GSA - I;0,0;0,0;0,0;8,0;ComDragagem20302
90;GSA - I;0,0;0,0;0,0;8,0;ComDragagem20302
91;GSA - I;0,0;0,0;0,0;8,0;ComDragagem20302
92;GSA - I;0,0;0,0;0,0;8,0;ComDragagem20302
1;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
2;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
3;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
4;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
5;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
6;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
7;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
8;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
9;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
10;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
11;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
12;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
13;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
14;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
15;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
16;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
17;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
18;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
19;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
20;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
21;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
22;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
23;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
24;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
25;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
26;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
27;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
28;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
29;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
30;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
31;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
32;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
33;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
34;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
35;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
36;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
37;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
38;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
39;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
40;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
41;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
42;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
43;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
44;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
45;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
46;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
47;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
48;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
49;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
50;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
51;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
52;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
53;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
54;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
55;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
56;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
57;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
58;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
59;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
60;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
61;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
62;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
63;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
64;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
65;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
66;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
67;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
68;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
69;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
70;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
71;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
72;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
73;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
74;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
75;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
76;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
77;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
78;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
79;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
80;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
81;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
82;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
83;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
84;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
85;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
86;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
87;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
88;GSM - E;0,0;1,0;-1,0;0,0;ComDragagem20302
89;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
90;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
91;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
92;GSM - E;0,0;0,0;0,0;0,0;ComDragagem20302
1;GSM - I;0,0;0,0;0,0;0,0;ComDragagem20302
2;GSM - I;1,0;1,0;0,0;0,0;ComDragagem20302
3;GSM - I;3,0;1,0;2,0;2,0;ComDragagem20302
4;GSM - I;2,0;2,0;0,0;2,0;ComDragagem20302
5;GSM - I;1,0;1,0;0,0;2,0;ComDragagem20302
6;GSM - I;3,0;2,0;1,0;3,0;ComDragagem20302
7;GSM - I;3,0;1,0;2,0;5,0;ComDragagem20302
8;GSM - I;1,0;1,0;0,0;5,0;ComDragagem20302
9;GSM - I;2,0;1,0;1,0;6,0;ComDragagem20302
10;GSM - I;1,0;2,0;-1,0;5,0;ComDragagem20302
11;GSM - I;0,0;3,0;-3,0;2,0;ComDragagem20302
12;GSM - I;1,0;1,0;0,0;2,0;ComDragagem20302
13;GSM - I;3,0;1,0;2,0;4,0;ComDragagem20302
14;GSM - I;2,0;1,0;1,0;5,0;ComDragagem20302
15;GSM - I;1,0;0,0;1,0;6,0;ComDragagem20302
16;GSM - I;2,0;2,0;0,0;6,0;ComDragagem20302
17;GSM - I;0,0;2,0;-2,0;4,0;ComDragagem20302
18;GSM - I;3,0;2,0;1,0;5,0;ComDragagem20302
19;GSM - I;0,0;0,0;0,0;5,0;ComDragagem20302
20;GSM - I;3,0;3,0;0,0;5,0;ComDragagem20302
21;GSM - I;4,0;2,0;2,0;7,0;ComDragagem20302
22;GSM - I;0,0;0,0;0,0;7,0;ComDragagem20302
23;GSM - I;1,0;1,0;0,0;7,0;ComDragagem20302
24;GSM - I;0,0;2,0;-2,0;5,0;ComDragagem20302
25;GSM - I;4,0;3,0;1,0;6,0;ComDragagem20302
26;GSM - I;1,0;0,0;1,0;7,0;ComDragagem20302
27;GSM - I;1,0;0,0;1,0;8,0;ComDragagem20302
28;GSM - I;2,0;0,0;2,0;10,0;ComDragagem20302
29;GSM - I;1,0;5,0;-4,0;6,0;ComDragagem20302
30;GSM - I;1,0;1,0;0,0;6,0;ComDragagem20302
31;GSM - I;2,0;0,0;2,0;8,0;ComDragagem20302
32;GSM - I;1,0;0,0;1,0;9,0;ComDragagem20302
33;GSM - I;0,0;3,0;-3,0;6,0;ComDragagem20302
34;GSM - I;1,0;2,0;-1,0;5,0;ComDragagem20302
35;GSM - I;1,0;1,0;0,0;5,0;ComDragagem20302
36;GSM - I;1,0;0,0;1,0;6,0;ComDragagem20302
37;GSM - I;2,0;2,0;0,0;6,0;ComDragagem20302
38;GSM - I;0,0;2,0;-2,0;4,0;ComDragagem20302
39;GSM - I;2,0;1,0;1,0;5,0;ComDragagem20302
40;GSM - I;0,0;0,0;0,0;5,0;ComDragagem20302
41;GSM - I;2,0;2,0;0,0;5,0;ComDragagem20302
42;GSM - I;0,0;2,0;-2,0;3,0;ComDragagem20302
43;GSM - I;1,0;0,0;1,0;4,0;ComDragagem20302
44;GSM - I;2,0;1,0;1,0;5,0;ComDragagem20302
45;GSM - I;0,0;1,0;-1,0;4,0;ComDragagem20302
46;GSM - I;2,0;2,0;0,0;4,0;ComDragagem20302
47;GSM - I;0,0;1,0;-1,0;3,0;ComDragagem20302
48;GSM - I;1,0;0,0;1,0;4,0;ComDragagem20302
49;GSM - I;2,0;0,0;2,0;6,0;ComDragagem20302
50;GSM - I;0,0;4,0;-4,0;2,0;ComDragagem20302
51;GSM - I;2,0;0,0;2,0;4,0;ComDragagem20302
52;GSM - I;0,0;2,0;-2,0;2,0;ComDragagem20302
53;GSM - I;1,0;0,0;1,0;3,0;ComDragagem20302
54;GSM - I;0,0;1,0;-1,0;2,0;ComDragagem20302
55;GSM - I;1,0;2,0;-1,0;1,0;ComDragagem20302
56;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
57;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
58;GSM - I;1,0;1,0;0,0;1,0;ComDragagem20302
59;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
60;GSM - I;1,0;1,0;0,0;1,0;ComDragagem20302
61;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
62;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
63;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
64;GSM - I;0,0;1,0;-1,0;0,0;ComDragagem20302
65;GSM - I;0,0;0,0;0,0;0,0;ComDragagem20302
66;GSM - I;3,0;2,0;1,0;1,0;ComDragagem20302
67;GSM - I;2,0;2,0;0,0;1,0;ComDragagem20302
68;GSM - I;1,0;2,0;-1,0;0,0;ComDragagem20302
69;GSM - I;1,0;0,0;1,0;1,0;ComDragagem20302
70;GSM - I;1,0;1,0;0,0;1,0;ComDragagem20302
71;GSM - I;1,0;1,0;0,0;1,0;ComDragagem20302
72;GSM - I;1,0;2,0;-1,0;0,0;ComDragagem20302
73;GSM - I;3,0;1,0;2,0;2,0;ComDragagem20302
74;GSM - I;2,0;2,0;0,0;2,0;ComDragagem20302
75;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem20302
76;GSM - I;1,0;1,0;0,0;1,0;ComDragagem20302
77;GSM - I;1,0;2,0;-1,0;0,0;ComDragagem20302
78;GSM - I;0,0;0,0;0,0;0,0;ComDragagem20302
79;GSM - I;2,0;2,0;0,0;0,0;ComDragagem20302
80;GSM - I;3,0;0,0;3,0;3,0;ComDragagem20302
81;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem20302
82;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem20302
83;GSM - I;1,0;1,0;0,0;1,0;ComDragagem20302
84;GSM - I;0,0;1,0;-1,0;0,0;ComDragagem20302
85;GSM - I;1,0;0,0;1,0;1,0;ComDragagem20302
86;GSM - I;2,0;1,0;1,0;2,0;ComDragagem20302
87;GSM - I;2,0;0,0;2,0;4,0;ComDragagem20302
88;GSM - I;1,0;3,0;-2,0;2,0;ComDragagem20302
89;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem20302
90;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
91;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
92;GSM - I;0,0;0,0;0,0;1,0;ComDragagem20302
1;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
2;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
3;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
4;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
5;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
6;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
7;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
8;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
9;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
10;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
11;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
12;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
13;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
14;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
15;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
16;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
17;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
18;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
19;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
20;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
21;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
22;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
23;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
24;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
25;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
26;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
27;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
28;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
29;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
30;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
31;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
32;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
33;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
34;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
35;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
36;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
37;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
38;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
39;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
40;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
41;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
42;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
43;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
44;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
45;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
46;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
47;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
48;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
49;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
50;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
51;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
52;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
53;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
54;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
55;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
56;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
57;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
58;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
59;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
60;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
61;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
62;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
63;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
64;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
65;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
66;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
67;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
68;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
69;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
70;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
71;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
72;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
73;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
74;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
75;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
76;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
77;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
78;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
79;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
80;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
81;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
82;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
83;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
84;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
85;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
86;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
87;PASSAGEIROS;1,0;1,0;0,0;0,0;ComDragagem20302
88;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
89;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
90;PASSAGEIROS;1,0;1,0;0,0;0,0;ComDragagem20302
91;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
92;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem20302
1;RORO;2,0;1,0;1,0;1,0;ComDragagem20302
2;RORO;0,0;1,0;-1,0;0,0;ComDragagem20302
3;RORO;0,0;0,0;0,0;0,0;ComDragagem20302
4;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
5;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
6;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
7;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
8;RORO;0,0;0,0;0,0;0,0;ComDragagem20302
9;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
10;RORO;1,0;0,0;1,0;1,0;ComDragagem20302
11;RORO;0,0;1,0;-1,0;0,0;ComDragagem20302
12;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
13;RORO;2,0;1,0;1,0;1,0;ComDragagem20302
14;RORO;2,0;1,0;1,0;2,0;ComDragagem20302
15;RORO;2,0;0,0;2,0;4,0;ComDragagem20302
16;RORO;1,0;1,0;0,0;4,0;ComDragagem20302
17;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
18;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
19;RORO;1,0;0,0;1,0;3,0;ComDragagem20302
20;RORO;2,0;1,0;1,0;4,0;ComDragagem20302
21;RORO;1,0;1,0;0,0;4,0;ComDragagem20302
22;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
23;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
24;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
25;RORO;1,0;0,0;1,0;2,0;ComDragagem20302
26;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
27;RORO;2,0;1,0;1,0;2,0;ComDragagem20302
28;RORO;1,0;1,0;0,0;2,0;ComDragagem20302
29;RORO;1,0;1,0;0,0;2,0;ComDragagem20302
30;RORO;0,0;0,0;0,0;2,0;ComDragagem20302
31;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
32;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
33;RORO;0,0;0,0;0,0;1,0;ComDragagem20302
34;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
35;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
36;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
37;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
38;RORO;0,0;0,0;0,0;1,0;ComDragagem20302
39;RORO;2,0;1,0;1,0;2,0;ComDragagem20302
40;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
41;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
42;RORO;1,0;0,0;1,0;2,0;ComDragagem20302
43;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
44;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
45;RORO;1,0;0,0;1,0;2,0;ComDragagem20302
46;RORO;2,0;1,0;1,0;3,0;ComDragagem20302
47;RORO;0,0;0,0;0,0;3,0;ComDragagem20302
48;RORO;1,0;0,0;1,0;4,0;ComDragagem20302
49;RORO;0,0;0,0;0,0;4,0;ComDragagem20302
50;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
51;RORO;1,0;1,0;0,0;3,0;ComDragagem20302
52;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
53;RORO;2,0;0,0;2,0;4,0;ComDragagem20302
54;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
55;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
56;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
57;RORO;0,0;1,0;-1,0;0,0;ComDragagem20302
58;RORO;1,0;0,0;1,0;1,0;ComDragagem20302
59;RORO;1,0;1,0;0,0;1,0;ComDragagem20302
60;RORO;2,0;1,0;1,0;2,0;ComDragagem20302
61;RORO;0,0;0,0;0,0;2,0;ComDragagem20302
62;RORO;1,0;1,0;0,0;2,0;ComDragagem20302
63;RORO;1,0;1,0;0,0;2,0;ComDragagem20302
64;RORO;2,0;0,0;2,0;4,0;ComDragagem20302
65;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
66;RORO;1,0;1,0;0,0;3,0;ComDragagem20302
67;RORO;1,0;0,0;1,0;4,0;ComDragagem20302
68;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
69;RORO;1,0;1,0;0,0;3,0;ComDragagem20302
70;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
71;RORO;2,0;0,0;2,0;4,0;ComDragagem20302
72;RORO;1,0;1,0;0,0;4,0;ComDragagem20302
73;RORO;0,0;1,0;-1,0;3,0;ComDragagem20302
74;RORO;1,0;1,0;0,0;3,0;ComDragagem20302
75;RORO;1,0;1,0;0,0;3,0;ComDragagem20302
76;RORO;0,0;0,0;0,0;3,0;ComDragagem20302
77;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
78;RORO;2,0;1,0;1,0;3,0;ComDragagem20302
79;RORO;0,0;1,0;-1,0;2,0;ComDragagem20302
80;RORO;0,0;1,0;-1,0;1,0;ComDragagem20302
81;RORO;0,0;1,0;-1,0;0,0;ComDragagem20302
82;RORO;1,0;0,0;1,0;1,0;ComDragagem20302
83;RORO;0,0;1,0;-1,0;0,0;ComDragagem20302
84;RORO;0,0;0,0;0,0;0,0;ComDragagem20302
85;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
86;RORO;0,0;0,0;0,0;0,0;ComDragagem20302
87;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
88;RORO;0,0;0,0;0,0;0,0;ComDragagem20302
89;RORO;1,0;1,0;0,0;0,0;ComDragagem20302
90;RORO;1,0;0,0;1,0;1,0;ComDragagem20302
91;RORO;0,0;0,0;0,0;1,0;ComDragagem20302
92;RORO;1,0;0,0;1,0;2,0;ComDragagem20302
