VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
44.0;323.0;8.6;8.6;3.0;5;52;0;6;16;False;True;False;0;10.17;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;757;D2030_217_newpanamax
44.0;289.59;8.3;8.3;3.0;6;30;0;6;16;False;True;False;0;10.55;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;758;D2030_217_newpanamax
33.0;177.9;8.1;8.5;1.0;15;23;0;6;16;False;False;False;0;78.75;0.08;0.75;0;2;TUP - Saipem;8;HANDYSIZE;CGNC;759;D2030_217_newpanamax
23.0;225.0;0.0;12.25;1.0;0;3;MON;0;17;False;False;False;70000;51.12;4.74;0.75;FEB;2;RUMO - GSA - E;4;PANAMAX;GSA - E;760;D2030_217_newpanamax
23.0;155.0;0.0;6.75;1.0;1;2;MON;0;17;False;False;False;18000;45.88;0.6;0.75;FEB;2;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;761;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;3;9;MON;0;17;False;False;False;55000;99.66;11.63;0.75;FEB;2;BRACELL;12;NAVIOCARGAGERAL;CGNC;762;D2030_217_newpanamax
23.0;255.0;10.25;10.25;3.0;1;3;MON;0;17;False;False;False;3000;14.7;5.85;0.75;FEB;2;BTP;13;PANAMAX;CGC;763;D2030_217_newpanamax
23.0;195.0;7.25;7.25;3.0;1;3;MON;0;17;False;False;False;1000;13.38;2.5;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;764;D2030_217_newpanamax
23.0;185.0;8.25;8.25;3.0;3;6;MON;0;17;False;False;False;1000;13.38;3.27;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;765;D2030_217_newpanamax
23.0;265.0;9.25;9.25;3.0;1;3;MON;0;17;False;False;False;3000;17.86;1.21;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;766;D2030_217_newpanamax
23.0;255.0;9.75;9.75;3.0;3;6;MON;0;17;False;False;False;3000;17.86;1.42;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;767;D2030_217_newpanamax
23.0;295.0;10.25;10.25;3.0;1;3;MON;0;17;False;False;False;4000;21.93;1.01;0.75;FEB;2;DPW - CGC;21;POST-PANAMAXI;CGC;768;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;6;0;MON;0;17;False;False;False;55000;200.0;9.79;0.75;FEB;2;NST - CGNC;29;NAVIOCARGAGERAL;CGNC;769;D2030_217_newpanamax
23.0;185.0;8.75;8.75;3.0;2;5;MON;0;17;False;False;False;1000;16.8;1.7;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;770;D2030_217_newpanamax
23.0;255.0;9.75;9.75;3.0;3;7;MON;0;17;False;False;False;3000;15.61;1.65;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;771;D2030_217_newpanamax
23.0;295.0;9.25;9.25;3.0;0;0;MON;0;17;False;False;False;4000;21.3;1.78;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXI;CGC;772;D2030_217_newpanamax
43.0;339.0;14.0;14.0;3.0;0;0;MON;0;17;False;False;False;6000;25.92;3.59;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXII;CGC;773;D2030_217_newpanamax
23.0;225.0;0.0;11.75;1.0;1;1;MON;0;17;False;False;False;70000;78.07;0.67;0.75;FEB;2;TEG;34;PANAMAX;GSA - E;774;D2030_217_newpanamax
23.0;195.0;8.25;8.25;3.0;3;9;MON;0;17;False;False;True;1500;20.97;1.1;0.75;FEB;2;TEV;37;CARGARO-RO;RORO;775;D2030_217_newpanamax
23.0;185.0;0.0;8.25;1.0;2;6;MON;0;17;False;False;False;35000;29.94;3.21;0.75;FEB;2;TRANSPETRO;43;MRMEDIUMRANGE;GL;776;D2030_217_newpanamax
23.0;175.0;0.0;6.75;1.0;1;4;MON;0;17;False;False;False;35000;90.66;24.51;0.75;FEB;2;USIMINAS;46;HANDYSIZE;CGNC;777;D2030_217_newpanamax
29.0;274.9;6.7;6.7;3.0;6;30;0;0;17;False;True;False;0;10.33;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;778;D2030_217_newpanamax
23.0;225.0;0.0;12.75;1.0;7;13;TUE;1;18;False;False;False;70000;51.12;3.62;0.75;FEB;2;ADM;9;PANAMAX;GSA - E;779;D2030_217_newpanamax
23.0;155.0;0.0;7.75;1.0;6;16;TUE;1;18;False;False;False;18000;45.88;0.48;0.75;FEB;2;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;780;D2030_217_newpanamax
23.0;245.0;11.25;11.25;3.0;3;10;TUE;1;18;False;False;False;3000;14.7;3.17;0.75;FEB;2;BTP;13;PANAMAX;CGC;781;D2030_217_newpanamax
23.0;295.0;11.75;11.75;3.0;5;14;TUE;1;18;False;False;False;4000;20.66;1.26;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;782;D2030_217_newpanamax
23.0;215.0;9.25;9.25;3.0;6;16;TUE;1;18;False;False;False;1000;13.38;1.08;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;783;D2030_217_newpanamax
23.0;275.0;10.25;10.25;3.0;6;16;TUE;1;18;False;False;False;3000;17.86;2.34;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;784;D2030_217_newpanamax
23.0;185.0;9.25;9.25;3.0;5;12;TUE;1;18;False;False;False;1000;16.8;1.75;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;785;D2030_217_newpanamax
23.0;295.0;11.75;11.75;3.0;5;15;TUE;1;18;False;False;False;4000;21.3;2.27;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXI;CGC;786;D2030_217_newpanamax
23.0;225.0;0.0;10.25;1.0;5;11;TUE;1;18;False;False;False;70000;88.35;0.59;0.75;FEB;2;TEAG;33;PANAMAX;GSA - E;787;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;8;16;TUE;1;18;False;False;False;70000;39.92;1.87;0.75;FEB;2;TGG;38;PANAMAX;GSA - E;788;D2030_217_newpanamax
23.0;185.0;0.0;8.75;1.0;7;15;TUE;1;18;False;False;False;35000;29.94;1.41;0.75;FEB;2;TRANSPETRO;43;MRMEDIUMRANGE;GL;789;D2030_217_newpanamax
23.0;185.0;0.0;8.75;1.0;7;15;TUE;1;18;False;False;False;35000;29.94;6.28;0.75;FEB;2;TRANSPETRO;43;MRMEDIUMRANGE;GL;790;D2030_217_newpanamax
23.0;185.0;0.0;8.75;1.0;4;10;TUE;1;18;False;False;False;35000;29.94;3.15;0.75;FEB;2;TRANSPETRO;43;MRMEDIUMRANGE;GL;791;D2030_217_newpanamax
23.0;215.0;8.75;8.75;3.0;6;18;WED;2;19;False;False;False;1000;13.85;1.13;0.75;FEB;2;BTP;13;FULLYCELLULAR;CGC;792;D2030_217_newpanamax
23.0;215.0;8.75;8.75;3.0;7;22;WED;2;19;False;False;False;1000;13.85;2.34;0.75;FEB;2;BTP;13;FULLYCELLULAR;CGC;793;D2030_217_newpanamax
23.0;245.0;12.25;12.25;3.0;6;18;WED;2;19;False;False;False;3000;14.7;1.86;0.75;FEB;2;BTP;13;PANAMAX;CGC;794;D2030_217_newpanamax
23.0;295.0;11.75;11.75;3.0;5;17;WED;2;19;False;False;False;4000;20.66;1.8;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;795;D2030_217_newpanamax
23.0;185.0;9.75;9.75;3.0;8;20;WED;2;19;False;False;False;1000;13.38;1.05;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;796;D2030_217_newpanamax
23.0;215.0;9.75;9.75;3.0;10;26;WED;2;19;False;False;False;1000;13.38;1.84;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;797;D2030_217_newpanamax
23.0;255.0;10.75;10.75;3.0;8;20;WED;2;19;False;False;False;3000;17.86;1.72;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;798;D2030_217_newpanamax
23.0;265.0;10.75;10.75;3.0;10;26;WED;2;19;False;False;False;3000;17.86;2.86;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;799;D2030_217_newpanamax
23.0;305.0;11.25;11.25;3.0;8;20;WED;2;19;False;False;False;4000;21.93;1.98;0.75;FEB;2;DPW - CGC;21;POST-PANAMAXI;CGC;800;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;9;25;WED;2;19;False;False;False;55000;64.0;2.23;0.75;FEB;2;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;801;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;9;20;WED;2;19;False;False;False;55000;50.0;1.38;0.75;FEB;2;SUZANO;25;NAVIOCARGAGERAL;CGNC;802;D2030_217_newpanamax
23.0;185.0;9.75;9.75;3.0;7;21;WED;2;19;False;False;False;1000;16.8;1.72;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;803;D2030_217_newpanamax
23.0;245.0;10.75;10.75;3.0;7;21;WED;2;19;False;False;False;3000;15.61;1.06;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;804;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;7;18;WED;2;19;False;False;False;70000;78.07;2.47;0.75;FEB;2;TEG;34;PANAMAX;GSA - E;805;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;9;23;WED;2;19;False;False;False;70000;61.75;1.38;0.75;FEB;2;TGRAO;39;PANAMAX;GSA - E;806;D2030_217_newpanamax
23.0;185.0;0.0;9.25;1.0;10;25;WED;2;19;False;False;False;35000;29.94;1.29;0.75;FEB;2;TRANSPETRO;43;MRMEDIUMRANGE;GL;807;D2030_217_newpanamax
23.0;295.0;0.0;10.75;1.0;9;17;WED;2;19;True;False;False;76500;53.08;0.0;0.75;FEB;2;TRSP;44;LNGCARRIER;GL;808;D2030_217_newpanamax
19.0;88.8;5.0;5.3;1.0;17;47;0;2;19;False;False;False;0;48.17;0.08;0.75;0;2;TUP - Saipem;8;HANDYSIZE;CGNC;809;D2030_217_newpanamax
23.0;195.0;9.75;9.75;3.0;11;29;THU;3;20;False;False;False;1000;16.8;3.2;0.75;FEB;2;TECON10;3;FULLYCELLULAR;CGC;810;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;10;23;THU;3;20;False;False;False;70000;51.12;4.72;0.75;FEB;2;RUMO - GSA - E;4;PANAMAX;GSA - E;811;D2030_217_newpanamax
23.0;155.0;8.75;0.0;2.0;11;29;THU;3;20;False;False;False;18000;45.88;0.72;0.75;FEB;2;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;812;D2030_217_newpanamax
23.0;185.0;9.75;0.0;2.0;11;29;THU;3;20;False;False;False;35000;64.43;0.82;0.75;FEB;2;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;813;D2030_217_newpanamax
23.0;135.0;7.75;7.75;3.0;10;30;THU;3;20;False;False;False;500;20.71;1.07;0.75;FEB;2;BTP;13;FEEDER/EARLY;CGC;814;D2030_217_newpanamax
23.0;305.0;12.25;12.25;3.0;8;24;THU;3;20;False;False;False;4000;20.66;1.65;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;815;D2030_217_newpanamax
23.0;185.0;10.25;10.25;3.0;11;30;THU;3;20;False;False;False;1000;13.38;1.88;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;816;D2030_217_newpanamax
23.0;245.0;11.25;11.25;3.0;11;30;THU;3;20;False;False;False;3000;17.86;1.37;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;817;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;12;34;THU;3;20;False;False;False;55000;64.0;7.36;0.75;FEB;2;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;818;D2030_217_newpanamax
23.0;215.0;9.75;9.75;3.0;12;34;THU;3;20;False;False;False;1000;16.8;3.38;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;819;D2030_217_newpanamax
49.0;366.0;15.0;15.0;3.0;11;29;THU;3;20;False;False;False;12500;38.88;3.2;0.75;FEB;2;SANTOSBR;31;NEWPANAMAX;CGC;820;D2030_217_newpanamax
23.0;235.0;11.75;11.75;3.0;13;36;THU;3;20;False;False;False;3000;15.61;0.89;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;821;D2030_217_newpanamax
43.0;339.0;14.0;14.0;3.0;11;29;THU;3;20;False;False;False;6000;25.92;2.61;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXII;CGC;822;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;11;28;THU;3;20;False;False;False;70000;78.07;1.39;0.75;FEB;2;TEG;34;PANAMAX;GSA - E;823;D2030_217_newpanamax
23.0;225.0;14.25;0.0;2.0;6;26;THU;3;20;False;False;False;70000;111.09;5.57;0.75;FEB;2;TERMAG;35;PANAMAX;GSM - I;824;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;12;33;THU;3;20;False;False;False;70000;61.75;2.75;0.75;FEB;2;TGRAO;39;PANAMAX;GSA - E;825;D2030_217_newpanamax
23.0;155.0;8.75;0.0;2.0;11;28;THU;3;20;False;False;False;18000;42.57;8.94;0.75;FEB;2;ULTRACARGO;45;GPGENERALPURPOSE;GL;826;D2030_217_newpanamax
23.0;175.0;9.25;0.0;2.0;15;41;THU;3;20;False;False;False;35000;90.66;5.76;0.75;FEB;2;USIMINAS;46;HANDYSIZE;CGNC;827;D2030_217_newpanamax
34.0;219.21;7.9;7.8;3.0;6;20;0;3;20;False;True;False;0;11.08;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;828;D2030_217_newpanamax
29.0;274.9;6.7;6.8;3.0;7;19;0;3;20;False;True;False;0;9.42;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;829;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;13;39;FRI;4;21;False;False;False;55000;99.0;0.0;0.75;FEB;2;ARAUCO;1;NAVIOCARGAGERAL;CGNC;830;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;14;36;FRI;4;21;False;False;False;70000;51.12;3.17;0.75;FEB;2;ADM;9;PANAMAX;GSA - E;831;D2030_217_newpanamax
23.0;135.0;7.75;7.75;3.0;12;35;FRI;4;21;False;False;False;500;20.71;4.15;0.75;FEB;2;BTP;13;FEEDER/EARLY;CGC;832;D2030_217_newpanamax
23.0;215.0;9.25;9.25;3.0;12;35;FRI;4;21;False;False;False;1000;13.85;3.46;0.75;FEB;2;BTP;13;FULLYCELLULAR;CGC;833;D2030_217_newpanamax
23.0;215.0;9.25;9.25;3.0;10;31;FRI;4;21;False;False;False;1000;13.85;1.91;0.75;FEB;2;BTP;13;FULLYCELLULAR;CGC;834;D2030_217_newpanamax
23.0;275.0;12.75;12.75;3.0;12;35;FRI;4;21;False;False;False;3000;14.7;3.25;0.75;FEB;2;BTP;13;PANAMAX;CGC;835;D2030_217_newpanamax
23.0;295.0;13.25;13.25;3.0;12;35;FRI;4;21;False;False;False;4000;20.66;5.92;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;836;D2030_217_newpanamax
23.0;295.0;12.75;12.75;3.0;10;31;FRI;4;21;False;False;False;4000;20.66;1.09;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;837;D2030_217_newpanamax
23.0;205.0;10.25;10.25;3.0;13;37;FRI;4;21;False;False;False;1000;13.38;2.49;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;838;D2030_217_newpanamax
23.0;215.0;10.75;10.75;3.0;17;46;FRI;4;21;False;False;False;1000;16.8;3.08;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;839;D2030_217_newpanamax
23.0;215.0;10.25;10.25;3.0;16;43;FRI;4;21;False;False;False;1000;16.8;2.82;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;840;D2030_217_newpanamax
23.0;265.0;11.75;11.75;3.0;14;38;FRI;4;21;False;False;False;3000;15.61;1.83;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;841;D2030_217_newpanamax
23.0;255.0;12.25;12.25;3.0;17;45;FRI;4;21;False;False;False;3000;15.61;1.42;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;842;D2030_217_newpanamax
23.0;295.0;13.25;13.25;3.0;17;46;FRI;4;21;False;False;False;4000;21.3;3.42;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXI;CGC;843;D2030_217_newpanamax
43.0;339.0;14.0;14.0;3.0;17;46;FRI;4;21;False;False;False;6000;25.92;1.04;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXII;CGC;844;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;15;36;FRI;4;21;False;False;False;70000;78.07;4.58;0.75;FEB;2;TEG;34;PANAMAX;GSA - E;845;D2030_217_newpanamax
23.0;195.0;9.25;9.25;3.0;13;39;FRI;4;21;False;False;True;1500;20.97;0.47;0.75;FEB;2;TEV;37;CARGARO-RO;RORO;846;D2030_217_newpanamax
23.0;235.0;8.75;8.75;3.0;13;40;FRI;4;21;False;False;True;5000;19.52;1.08;0.75;FEB;2;TEV;37;LARGEPCTC;RORO;847;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;12;36;FRI;4;21;False;False;False;70000;39.92;1.6;0.75;FEB;2;TGG;38;PANAMAX;GSA - E;848;D2030_217_newpanamax
23.0;285.0;0.0;11.75;1.0;11;37;FRI;4;21;True;False;False;76500;53.08;0.0;0.75;FEB;2;TRSP;44;LNGCARRIER;GL;849;D2030_217_newpanamax
38.0;333.33;8.59;8.6;3.0;6;30;0;4;21;False;True;False;0;11.33;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;850;D2030_217_newpanamax
17.0;82.3;5.0;5.3;1.0;9;5;0;4;21;False;False;False;0;36.58;0.08;0.75;0;2;TUP - Saipem;8;HANDYSIZE;CGNC;851;D2030_217_newpanamax
23.0;255.0;12.25;12.25;3.0;17;47;SAT;5;22;False;False;False;3000;15.61;2.42;0.75;FEB;2;TECON10;3;PANAMAX;CGC;852;D2030_217_newpanamax
23.0;255.0;12.25;12.25;3.0;17;47;SAT;5;22;False;False;False;3000;15.61;3.51;0.75;FEB;2;TECON10;3;PANAMAX;CGC;853;D2030_217_newpanamax
23.0;185.0;11.25;0.0;2.0;20;54;SAT;5;22;False;False;False;35000;64.43;0.36;0.75;FEB;2;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;854;D2030_217_newpanamax
23.0;205.0;10.25;10.25;3.0;20;54;SAT;5;22;False;False;False;1000;13.85;3.29;0.75;FEB;2;BTP;13;FULLYCELLULAR;CGC;855;D2030_217_newpanamax
23.0;295.0;14.25;14.25;3.0;18;50;SAT;5;22;False;False;False;4000;20.66;3.14;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;856;D2030_217_newpanamax
23.0;275.0;12.25;12.25;3.0;18;51;SAT;5;22;False;False;False;3000;17.86;1.73;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;857;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;18;51;SAT;5;22;False;False;False;55000;64.0;2.09;0.75;FEB;2;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;858;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;18;48;SAT;5;22;False;False;False;55000;36.9;0.07;0.75;FEB;2;ELDORADO;23;NAVIOCARGAGERAL;CGNC;859;D2030_217_newpanamax
23.0;265.0;12.25;12.25;3.0;18;50;SAT;5;22;False;False;False;3000;15.61;3.44;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;860;D2030_217_newpanamax
23.0;275.0;12.25;12.25;3.0;19;50;SAT;5;22;False;False;False;3000;15.61;3.72;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;861;D2030_217_newpanamax
23.0;225.0;0.0;13.75;1.0;16;51;SAT;5;22;False;False;False;70000;39.92;2.14;0.75;FEB;2;TGG;38;PANAMAX;GSA - E;862;D2030_217_newpanamax
23.0;225.0;0.0;13.75;1.0;16;46;SAT;5;22;False;False;False;70000;61.75;2.72;0.75;FEB;2;TGRAO;39;PANAMAX;GSA - E;863;D2030_217_newpanamax
50.0;305.0;8.7;8.7;3.0;5;45;0;5;22;False;True;False;0;10.58;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;864;D2030_217_newpanamax
52.0;331.43;8.55;8.6;3.0;6;18;0;5;22;False;True;False;0;10.0;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;865;D2030_217_newpanamax
23.0;225.0;0.0;13.75;1.0;20;52;SUN;6;23;False;False;False;70000;51.12;2.48;0.75;FEB;2;RUMO - GSA - E;4;PANAMAX;GSA - E;866;D2030_217_newpanamax
23.0;225.0;0.0;13.75;1.0;21;52;SUN;6;23;False;False;False;70000;51.12;2.94;0.75;FEB;2;ADM;9;PANAMAX;GSA - E;867;D2030_217_newpanamax
23.0;135.0;7.75;7.75;3.0;20;56;SUN;6;23;False;False;False;500;20.71;2.2;0.75;FEB;2;BTP;13;FEEDER/EARLY;CGC;868;D2030_217_newpanamax
23.0;215.0;10.25;10.25;3.0;20;56;SUN;6;23;False;False;False;1000;13.85;17.04;0.75;FEB;2;BTP;13;FULLYCELLULAR;CGC;869;D2030_217_newpanamax
43.0;339.0;14.0;14.0;3.0;21;58;SUN;6;23;False;False;False;6000;23.63;2.3;0.75;FEB;2;BTP;13;POST-PANAMAXII;CGC;870;D2030_217_newpanamax
23.0;185.0;10.25;0.0;2.0;22;59;SUN;6;23;False;False;False;35000;31.91;3.54;0.75;FEB;2;DOW;20;MRMEDIUMRANGE;GL;871;D2030_217_newpanamax
23.0;215.0;11.75;11.75;3.0;23;30;SUN;6;23;False;False;False;1000;13.38;2.61;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;872;D2030_217_newpanamax
23.0;185.0;11.75;11.75;3.0;22;59;SUN;6;23;False;False;False;1000;13.38;1.38;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;873;D2030_217_newpanamax
23.0;275.0;14.25;14.25;3.0;23;30;SUN;6;23;False;False;False;3000;17.86;1.58;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;874;D2030_217_newpanamax
23.0;255.0;13.25;13.25;3.0;22;59;SUN;6;23;False;False;False;3000;17.86;1.67;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;875;D2030_217_newpanamax
23.0;325.0;14.75;14.75;3.0;23;30;SUN;6;23;False;False;False;4000;21.93;2.01;0.75;FEB;2;DPW - CGC;21;POST-PANAMAXI;CGC;876;D2030_217_newpanamax
23.0;215.0;11.25;11.25;3.0;21;55;SUN;6;23;False;False;False;1000;16.8;2.99;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;877;D2030_217_newpanamax
23.0;205.0;11.75;11.75;3.0;22;57;SUN;6;23;False;False;False;1000;16.8;1.78;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;878;D2030_217_newpanamax
23.0;295.0;13.75;13.75;3.0;21;55;SUN;6;23;False;False;False;4000;21.3;5.01;0.75;FEB;2;SANTOSBR;31;POST-PANAMAXI;CGC;879;D2030_217_newpanamax
23.0;225.0;0.0;13.25;1.0;18;52;SUN;6;23;False;False;False;70000;88.35;0.46;0.75;FEB;2;TEAG;33;PANAMAX;GSA - E;880;D2030_217_newpanamax
38.0;250.0;0.0;14.6;1.0;20;56;SUN;6;23;False;False;False;85000;110.17;0.66;0.75;FEB;2;TEG;34;POST-PANAMAX;GSA - E;881;D2030_217_newpanamax
23.0;195.0;9.75;9.75;3.0;21;37;SUN;6;23;False;False;True;1500;20.97;6.71;0.75;FEB;2;TEV;37;CARGARO-RO;RORO;882;D2030_217_newpanamax
23.0;195.0;11.25;0.0;2.0;20;56;SUN;6;23;False;False;False;45000;85.0;0.88;0.75;FEB;2;TIPLAM - GSM - I;42;HANDYMAX;GSM - I;883;D2030_217_newpanamax
23.0;185.0;11.25;0.0;2.0;22;59;SUN;6;23;False;False;False;35000;29.94;3.19;0.75;FEB;2;TRANSPETRO;43;MRMEDIUMRANGE;GL;884;D2030_217_newpanamax
44.0;323.0;8.48;8.6;3.0;6;0;0;6;23;False;True;False;0;10.33;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;885;D2030_217_newpanamax
44.0;289.59;8.3;8.3;3.0;6;30;0;6;23;False;True;False;0;11.0;0.0;0.75;0;2;Concais;6;PASSAGEIROS;PASSAGEIROS;886;D2030_217_newpanamax
23.0;255.0;9.25;9.25;3.0;1;3;MON;0;24;False;False;False;3000;15.61;2.94;0.75;FEB;2;TECON10;3;PANAMAX;CGC;887;D2030_217_newpanamax
23.0;225.0;0.0;12.25;1.0;0;2;MON;0;24;False;False;False;70000;51.12;1.52;0.75;FEB;2;RUMO - GSA - E;4;PANAMAX;GSA - E;888;D2030_217_newpanamax
23.0;155.0;0.0;6.75;1.0;1;2;MON;0;24;False;False;False;18000;45.88;0.12;0.75;FEB;2;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;889;D2030_217_newpanamax
36.0;225.0;0.0;13.0;1.0;1;3;MON;0;24;False;False;False;55000;99.66;2.07;0.75;FEB;2;BRACELL;12;NAVIOCARGAGERAL;CGNC;890;D2030_217_newpanamax
23.0;305.0;9.75;9.75;3.0;1;3;MON;0;24;False;False;False;4000;20.66;2.6;0.75;FEB;2;BTP;13;POST-PANAMAXI;CGC;891;D2030_217_newpanamax
23.0;195.0;7.25;7.25;3.0;1;2;MON;0;24;False;False;False;1000;13.38;1.16;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;892;D2030_217_newpanamax
23.0;195.0;7.25;7.25;3.0;2;4;MON;0;24;False;False;False;1000;13.38;2.76;0.75;FEB;2;DPW - CGC;21;FULLYCELLULAR;CGC;893;D2030_217_newpanamax
23.0;255.0;9.25;9.25;3.0;1;2;MON;0;24;False;False;False;3000;17.86;1.97;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;894;D2030_217_newpanamax
23.0;245.0;9.75;9.75;3.0;2;4;MON;0;24;False;False;False;3000;17.86;2.07;0.75;FEB;2;DPW - CGC;21;PANAMAX;CGC;895;D2030_217_newpanamax
23.0;325.0;9.75;9.75;3.0;1;2;MON;0;24;False;False;False;4000;21.93;2.49;0.75;FEB;2;DPW - CGC;21;POST-PANAMAXI;CGC;896;D2030_217_newpanamax
23.0;175.0;0.0;9.25;1.0;6;24;MON;0;24;False;False;False;35000;137.91;0.06;0.75;FEB;2;NST - GL;30;MRMEDIUMRANGE;GL;897;D2030_217_newpanamax
23.0;185.0;8.75;8.75;3.0;1;3;MON;0;24;False;False;False;1000;16.8;1.99;0.75;FEB;2;SANTOSBR;31;FULLYCELLULAR;CGC;898;D2030_217_newpanamax
23.0;245.0;9.75;9.75;3.0;2;5;MON;0;24;False;False;False;3000;15.61;2.8;0.75;FEB;2;SANTOSBR;31;PANAMAX;CGC;899;D2030_217_newpanamax
