SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H;CARGO;DIRECTION
ComDragagem2030;4113;23.0;225.0;0.0;0;0;0;12;8:21;130.92;120.5;1.67;253.08;0.0;0.75;0.75;0.89;55.1;56.75;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;22;21:30;22;22:35;22;22:43;25;5:50;25.0;7:20;25.0;8:00;70000;1.0
ComDragagem2030;4114;17.0;75.2;4.15;0;0;0;12;0:00;0.0;0.0;5.42;5.42;0.0;0.0;0.0;0.83;35.42;36.25;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 2;12;5:25;12;6:20;12;6:24;13;17:50;13.0;18:35;13.0;19:05;0;1.0
ComDragagem2030;4115;18.0;85.34;4.6;0;0;0;12;20:00;0.0;0.0;0.17;0.17;0.0;0.33;0.33;0.83;30.0;31.17;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 3;12;20:10;12;21:05;12;21:09;14;3:10;14.0;4:15;14.0;4:45;0;1.0
ComDragagem2030;4116;36.0;225.0;0.0;0;0;0;13;6:15;4.33;37.83;8.42;50.58;0.0;0.17;0.17;14.43;99.0;113.67;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 3;15;8:50;15;11:00;16;0:40;20;3:45;20.0;4:40;20.0;6:40;55000;1.0
ComDragagem2030;4117;23.0;155.0;0.0;0;0;0;13;7:19;0.0;0.0;1.25;1.25;1.33;1.67;3.0;1.32;45.88;50.25;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;13;8:35;13;10:20;13;10:54;15;8:50;15.0;12:35;15.0;13:55;18000;1.0
ComDragagem2030;4118;23.0;185.0;9.25;0;0;0;13;9:24;0.0;0.0;0.0;0.0;1.67;5.92;7.58;1.31;64.43;73.33;;;;;;AGEO_TERMINAIS;GL;;BERÇO IB BC;13;9:25;13;10:50;13;11:23;16;3:50;16.0;12:10;16.0;13:50;35000;2.0
ComDragagem2030;4119;36.0;225.0;0.0;0;0;0;13;10:25;0.0;0.0;0.0;0.0;0.0;2.67;2.67;1.16;99.66;103.5;;;;;;BRACELL;CGNC;;BERÇO ARM 35P1;13;10:25;13;11:35;13;11:59;17;15:40;17.0;19:05;17.0;19:50;55000;1.0
ComDragagem2030;4120;23.0;215.0;8.75;0;0;0;13;5:16;0.0;10.92;0.0;10.92;0.0;7.83;7.83;6.17;13.85;27.92;;;;;;BTP;CGC;;BERÇO BTP 3;13;16:15;13;18:05;13;23:30;14;13:25;14.0;22:00;14.0;23:45;1000;3.0
ComDragagem2030;4121;23.0;295.0;11.75;0;0;0;13;5:16;0.0;11.58;0.0;11.58;0.0;2.08;2.08;2.21;20.66;25.0;;;;;;BTP;CGC;;BERÇO BTP 1;13;16:55;13;18:45;13;20:12;14;16:55;14.0;19:45;14.0;21:30;4000;3.0
ComDragagem2030;4122;23.0;205.0;0.0;0;0;0;13;9:21;5.33;97.0;0.0;102.33;0.83;1.17;2.0;0.88;77.19;80.08;;;;;;CITROSUCO;GL;;BERÇO ARM 29;17;15:45;17;17:05;17;17:12;20;22:25;21.0;1:10;21.0;2:05;35000;1.0
ComDragagem2030;4123;23.0;225.0;0.0;0;0;0;13;11:28;105.08;311.92;6.67;423.67;0.0;0.0;0.0;16.25;68.98;85.25;;;;;;COFCO;GSA - E;;BERÇO ARM 13/14;31;3:10;31;4:40;31;20:10;34;17:10;34.0;17:55;34.0;19:00;70000;1.0
ComDragagem2030;4125;23.0;165.0;8.25;0;0;0;13;12:27;0.75;10.83;2.33;13.92;0.0;0.75;0.75;3.44;12.03;16.25;;;;;;DOW;GL;;BERÇO DOW;14;2:25;14;3:10;14;5:51;14;17:55;14.0;19:25;14.0;20:25;18000;2.0
ComDragagem2030;4126;23.0;215.0;9.75;0;0;0;13;11:28;2.67;36.17;6.75;45.58;0.0;3.42;3.42;2.3;13.38;19.17;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;15;9:05;15;10:25;15;11:58;16;1:25;16.0;5:35;16.0;7:10;1000;3.0
ComDragagem2030;4127;23.0;215.0;9.75;0;0;0;13;10:28;0.0;6.67;0.0;6.67;0.0;0.42;0.42;1.64;13.38;15.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;13;17:10;13;18:30;13;19:23;14;8:50;14.0;10:00;14.0;11:35;1000;3.0
ComDragagem2030;4128;23.0;275.0;10.75;0;0;0;13;11:28;3.33;32.42;3.67;39.42;0.0;1.42;1.42;3.25;17.86;22.58;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;15;2:55;15;4:35;15;7:05;16;1:00;16.0;3:10;16.0;4:45;3000;3.0
ComDragagem2030;4129;23.0;275.0;10.75;0;0;0;13;10:28;1.33;17.42;3.58;22.33;0.0;3.25;3.25;3.05;17.86;24.17;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;14;8:50;14;10:10;14;12:28;15;6:20;15.0;10:20;15.0;11:55;3000;3.0
ComDragagem2030;4130;23.0;325.0;11.75;0;0;0;13;10:26;10.67;4.83;0.17;15.67;0.0;0.0;0.0;2.71;21.93;24.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;14;2:10;14;3:50;14;5:47;15;3:45;15.0;4:30;15.0;6:05;4000;3.0
ComDragagem2030;4131;43.0;339.0;14.0;0;0;0;13;11:28;7.83;53.42;4.17;65.42;0.0;0.5;0.5;2.66;27.82;31.0;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;16;4:55;16;6:15;16;8:09;17;12:00;17.0;13:15;17.0;14:50;6000;3.0
ComDragagem2030;4132;36.0;225.0;0.0;0;0;0;13;7:17;1.58;19.67;1.5;22.75;0.0;4.5;4.5;1.94;64.0;70.5;;;;;;DPW - CGNC;CGNC;;BERÇO DPW 3;14;6:05;14;7:40;14;8:51;17;0:55;17.0;6:10;17.0;7:20;55000;1.0
ComDragagem2030;4133;23.0;225.0;0.0;0;0;0;13;8:22;73.75;202.92;8.67;285.33;0.0;0.0;0.0;1.75;53.25;55.0;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;25;5:45;25;7:15;25;8:15;27;13:30;27.0;14:15;27.0;15:20;70000;1.0
ComDragagem2030;4134;23.0;185.0;10.25;0;0;0;13;4:18;1.08;40.17;0.0;41.25;0.0;0.33;0.33;2.15;75.33;77.83;;;;;;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;14;21:35;14;22:40;15;0:04;18;3:25;18.0;4:30;18.0;5:50;45000;2.0
ComDragagem2030;4135;23.0;185.0;9.75;0;0;0;13;10:26;0.0;12.08;0.0;12.08;1.17;2.83;4.0;3.33;16.8;24.17;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;13;22:35;13;23:50;14;2:24;14;19:15;15.0;0:00;15.0;1:10;1000;3.0
ComDragagem2030;4136;23.0;225.0;0.0;0;0;0;13;7:21;84.58;160.08;0.5;245.17;0.0;0.0;0.0;2.0;88.35;90.42;;;;;;TEAG;GSA - E;;BERÇO TEAG;23;12:35;23;13:45;23;15:00;27;7:25;27.0;8:10;27.0;8:55;70000;1.0
ComDragagem2030;4137;23.0;225.0;0.0;0;0;0;13;7:15;23.5;129.75;2.5;155.75;0.0;0.0;0.0;1.13;78.07;79.25;;;;;;TEG;GSA - E;;BERÇO TEG;19;19:00;19;20:10;19;20:32;23;2:40;23.0;3:25;23.0;4:10;70000;1.0
ComDragagem2030;4138;23.0;225.0;0.0;0;0;0;13;9:23;600.17;536.5;15.5;1152.17;0.0;0.0;0.0;14.98;111.09;126.08;;;;;;TES;GSA - E;;BERÇO ARM 38;61;9:35;61;10:40;62;0:53;66;16:00;66.0;16:45;66.0;17:25;70000;1.0
ComDragagem2030;4139;23.0;255.0;0.0;0;0;0;13;8:19;535.33;447.0;13.58;995.92;0.0;0.0;0.0;2.91;150.34;153.25;;;;;;TES;GSA - E;;BERÇO ARM 38;54;20:15;54;21:20;54;23:29;61;5:50;61.0;6:35;61.0;7:15;85000;1.0
ComDragagem2030;4140;23.0;195.0;8.75;0;0;1;13;9:27;1.33;13.25;3.17;17.75;0.0;0.5;0.5;1.73;20.97;23.25;;;;;;TEV;RORO;;BERÇO TEV;14;3:15;14;4:35;14;5:33;15;2:35;15.0;3:50;15.0;5:05;1500;3.0
ComDragagem2030;4141;23.0;225.0;0.0;0;0;0;13;10:22;12.42;215.83;0.0;228.25;0.0;0.08;0.08;3.01;39.92;43.08;;;;;;TGG;GSA - E;;BERÇO TGG;22;22:40;22;23:50;23;2:05;24;18:05;24.0;18:55;24.0;19:40;70000;1.0
ComDragagem2030;4142;23.0;225.0;0.0;0;0;0;13;7:21;43.58;278.08;0.0;321.67;0.75;0.0;0.75;1.39;62.19;64.33;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;26;17:05;26;19:40;26;20:18;29;10:30;29.0;12:00;29.0;14:00;70000;1.0
ComDragagem2030;4143;23.0;225.0;0.0;0;0;0;13;7:19;41.0;259.17;0.0;300.17;0.0;0.58;0.58;4.77;62.19;67.58;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;25;19:30;25;22:05;26;2:06;28;16:20;28.0;17:40;28.0;19:40;70000;1.0
ComDragagem2030;4144;23.0;185.0;0.0;0;0;0;13;9:21;5.75;62.58;3.58;71.92;0.0;0.0;0.0;2.11;29.94;32.08;;;;;;TRANSPETRO;GL;;BERÇO AL 01;16;9:20;16;11:15;16;12:36;17;18:35;17.0;19:20;17.0;20:50;35000;1.0
ComDragagem2030;4145;23.0;225.0;0.0;0;0;0;13;11:27;158.92;125.5;2.83;287.25;0.0;0.0;0.0;1.89;55.1;57.0;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;25;10:45;25;11:50;25;12:58;27;20:05;27.0;20:50;27.0;21:30;70000;1.0
ComDragagem2030;4146;36.0;225.0;0.0;0;0;0;14;10:30;2.17;21.17;5.75;29.08;0.0;0.5;0.5;0.77;99.0;100.33;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 2;15;15:35;15;17:45;15;17:46;19;20:50;19.0;22:05;19.0;23:50;55000;1.0
ComDragagem2030;4147;23.0;155.0;8.75;0;0;0;14;10:27;0.0;0.0;1.5;1.5;0.0;8.17;8.17;1.34;45.88;55.42;;;;;;AGEO_TERMINAIS;GL;;BERÇO IB SP;14;12:00;14;13:25;14;14:00;16;11:55;16.0;20:50;16.0;22:30;18000;2.0
ComDragagem2030;4148;23.0;135.0;7.75;0;0;0;14;10:31;1.83;33.58;0.0;35.42;0.0;5.08;5.08;4.85;20.71;30.67;;;;;;BTP;CGC;;BERÇO BTP 1;15;22:00;15;23:50;16;3:56;17;0:40;17.0;6:30;17.0;8:15;500;3.0
ComDragagem2030;4149;23.0;215.0;9.25;0;0;0;14;9:26;0.0;12.42;0.0;12.42;0.0;2.33;2.33;6.11;13.85;22.33;;;;;;BTP;CGC;;BERÇO BTP 3;14;21:55;14;23:45;15;5:06;15;19:00;15.0;22:05;15.0;23:50;1000;3.0
ComDragagem2030;4150;23.0;245.0;12.75;0;0;0;14;9:27;0.0;8.92;0.0;8.92;0.0;3.67;3.67;3.83;14.7;22.25;;;;;;BTP;CGC;;BERÇO BTP 1;14;18:25;14;20:15;14;23:19;15;14:05;15.0;18:30;15.0;20:15;3000;3.0
ComDragagem2030;4151;23.0;295.0;12.75;0;0;0;14;9:26;1.5;5.83;0.0;7.33;0.0;0.42;0.42;1.81;20.66;22.92;;;;;;BTP;CGC;;BERÇO BTP 2;14;16:50;14;18:40;14;19:43;15;16:25;15.0;17:35;15.0;19:20;4000;3.0
ComDragagem2030;4152;23.0;185.0;9.75;0;0;0;14;7:25;38.25;585.92;9.42;633.58;0.0;0.0;0.0;4.2;131.03;135.25;;;;;;BUNGE;GSA - I;;BERÇO ARM 30;40;17:00;40;17:55;40;21:22;46;8:25;46.0;9:10;46.0;10:20;45000;2.0
ComDragagem2030;4153;23.0;225.0;0.0;0;0;0;14;12:31;113.08;358.5;11.75;483.33;0.0;1.83;1.83;12.23;68.98;83.08;;;;;;COFCO;GSA - E;;BERÇO ARM 12A;34;15:55;34;17:25;35;4:53;38;1:55;38.0;4:30;38.0;5:35;70000;1.0
ComDragagem2030;4154;23.0;155.0;0.0;0;0;0;14;12:35;0.0;0.0;0.0;0.0;0.58;0.0;0.58;7.59;50.09;58.33;;;;;;CUTRALE - GL;GL;;BERÇO CUTRALE;14;12:35;14;13:40;14;20:30;16;22:40;17.0;0:00;17.0;0:40;18000;1.0
ComDragagem2030;4155;23.0;185.0;10.25;0;0;0;14;11:30;3.33;35.25;0.0;38.58;0.0;1.58;1.58;2.87;13.38;17.83;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;16;2:05;16;3:45;16;5:52;16;19:15;16.0;21:35;16.0;23:10;1000;3.0
ComDragagem2030;4156;23.0;185.0;10.25;0;0;0;14;12:34;3.33;51.67;1.08;56.08;0.0;3.67;3.67;2.28;13.38;19.33;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;16;20:40;16;22:20;16;23:51;17;13:15;17.0;17:40;17.0;19:15;1000;3.0
ComDragagem2030;4157;23.0;265.0;11.25;0;0;0;14;12:35;5.0;70.75;1.08;76.83;0.0;3.0;3.0;2.47;17.86;23.33;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;17;17:25;17;19:05;17;20:48;18;14:40;18.0;18:25;18.0;20:00;3000;3.0
ComDragagem2030;4158;36.0;225.0;0.0;0;0;0;14;12:33;1.58;32.08;0.0;33.67;1.17;2.75;3.92;5.38;64.0;73.33;;;;;;DPW - CGNC;CGNC;;BERÇO DPW 4;15;22:15;15;23:50;16;4:27;18;20:30;19.0;1:10;19.0;2:20;55000;1.0
ComDragagem2030;4159;23.0;175.0;0.0;0;0;0;14;10:28;27.0;241.67;14.83;283.5;0.0;0.08;0.08;2.83;27.04;30.0;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;26;6:00;26;7:25;26;9:29;27;12:35;27.0;13:25;27.0;14:25;35000;1.0
ComDragagem2030;4160;32.2;205.0;0.0;0;0;0;14;10:28;28.42;273.08;16.25;317.75;0.0;0.08;0.08;3.81;39.16;43.08;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;27;16:15;27;17:40;27;20:43;29;11:55;29.0;12:45;29.0;13:45;55000;1.0
ComDragagem2030;4161;23.0;215.0;9.75;0;0;0;14;12:33;0.0;0.0;4.92;4.92;0.0;0.0;0.0;2.77;16.8;19.58;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.2;14;17:30;14;18:45;14;20:46;15;13:35;15.0;14:20;15.0;15:30;1000;3.0
ComDragagem2030;4162;23.0;265.0;11.25;0;0;0;14;12:33;1.25;26.42;0.33;28.0;0.0;0.33;0.33;5.83;15.61;21.83;;;;;;SANTOSBR;CGC;;BERÇO TECON 1/2;15;16:35;15;17:50;15;22:54;16;14:35;16.0;15:40;16.0;16:50;3000;3.0
ComDragagem2030;4163;23.0;295.0;12.25;0;0;0;14;11:30;1.25;20.92;0.0;22.17;0.25;0.0;0.25;3.49;21.3;25.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;15;9:40;15;10:55;15;13:39;16;11:00;16.0;12:00;16.0;13:10;4000;3.0
ComDragagem2030;4164;23.0;155.0;8.25;0;0;0;14;9:29;3.17;36.75;1.5;41.42;0.42;0.5;0.92;13.19;29.82;44.0;;;;;;STOLTHAVEN;GL;;BERÇO AL 03;16;2:55;16;4:30;16;16:56;17;22:50;18.0;0:30;18.0;2:20;18000;2.0
ComDragagem2030;4165;23.0;225.0;0.0;0;0;0;14;8:25;126.08;185.58;1.58;313.25;0.0;0.0;0.0;1.89;88.35;90.25;;;;;;TEAG;GSA - E;;BERÇO TEAG;27;9:40;27;10:50;27;11:58;31;4:20;31.0;5:05;31.0;5:50;70000;1.0
ComDragagem2030;4166;23.0;175.0;10.25;0;0;0;14;6:25;8.58;183.58;4.08;196.25;0.0;0.08;0.08;11.84;50.86;62.83;;;;;;TERMAG;GSM - I;;BERÇO TERMAG;22;10:40;22;11:30;22;22:35;25;1:30;25.0;2:20;25.0;3:25;35000;2.0
ComDragagem2030;4167;23.0;225.0;0.0;0;0;0;14;11:28;313.42;512.25;18.25;843.92;0.0;0.0;0.0;11.69;111.09;122.83;;;;;;TES;GSA - E;;BERÇO ARM 38;49;15:25;49;16:30;50;3:26;54;18:35;54.0;19:20;54.0;20:00;70000;1.0
ComDragagem2030;4168;23.0;225.0;0.0;0;0;0;14;11:29;438.5;793.17;22.33;1254.0;0.58;0.0;0.58;1.75;111.09;113.42;;;;;;TES;GSA - E;;BERÇO ARM 38;66;17:30;66;18:35;66;19:35;71;10:40;71.0;12:00;71.0;12:40;70000;1.0
ComDragagem2030;4169;23.0;195.0;8.75;0;0;1;14;10:30;1.33;16.08;5.42;22.83;0.0;0.25;0.25;9.57;20.97;30.83;;;;;;TEV;RORO;;BERÇO TEV;15;9:20;15;10:40;15;19:29;16;16:30;16.0;17:30;16.0;18:45;1500;3.0
ComDragagem2030;4170;23.0;165.0;9.75;0;0;0;14;9:22;6.25;56.42;3.25;65.92;0.0;0.0;0.0;4.48;18.55;23.08;;;;;;TIPLAM - GL;GL;;BERÇO TIPLAM 1;17;3:20;17;5:25;17;9:08;18;3:45;18.0;4:30;18.0;7:00;18000;2.0
ComDragagem2030;4171;23.0;225.0;0.0;0;0;0;14;10:27;46.17;299.92;0.0;346.08;0.0;0.75;0.75;1.74;62.19;64.75;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;28;20:35;28;23:10;29;0:09;31;14:25;31.0;15:55;31.0;17:55;70000;1.0
ComDragagem2030;4172;23.0;225.0;10.25;0;0;0;14;14:39;0.0;0.0;3.5;3.5;0.0;0.83;0.83;15.18;104.45;120.5;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;14;18:10;14;20:15;15;10:40;19;19:10;19.0;20:45;19.0;23:15;70000;2.0
ComDragagem2030;4173;23.0;225.0;10.25;0;0;0;14;12:34;10.33;64.67;16.17;91.17;0.0;0.0;0.0;8.62;104.45;113.08;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 1;18;7:45;18;10:20;18;18:12;23;2:40;23.0;3:25;23.0;5:25;70000;2.0
ComDragagem2030;4174;23.0;225.0;0.0;0;0;0;14;14:37;175.25;140.58;3.42;319.25;0.0;0.42;0.42;7.41;55.1;63.0;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;27;21:55;27;23:00;28;5:39;30;12:50;30.0;14:00;30.0;14:40;70000;1.0
ComDragagem2030;4175;33.0;177.9;8.2;0;0;0;14;4:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.83;63.58;64.42;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;14;4:00;14;4:55;14;4:59;16;20:35;16.0;21:20;16.0;21:50;0;1.0
ComDragagem2030;4176;23.0;225.0;0.0;0;0;0;15;13:33;0.5;0.0;3.17;3.67;0.0;0.0;0.0;3.21;51.12;54.33;;;;;;ADM;GSA - E;;BERÇO ARM 39;15;17:15;15;18:20;15;20:47;17;23:55;18.0;0:40;18.0;1:20;70000;1.0
ComDragagem2030;4177;23.0;155.0;9.25;0;0;0;15;13:36;0.0;0.0;2.42;2.42;0.0;2.0;2.0;1.51;45.88;49.42;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;15;16:05;15;17:30;15;18:15;17;16:10;17.0;18:55;17.0;20:35;18000;2.0
ComDragagem2030;4178;23.0;185.0;9.75;0;0;0;15;12:38;1.83;24.17;0.0;26.0;0.0;0.92;0.92;2.24;13.85;17.0;;;;;;BTP;CGC;;BERÇO BTP 2;16;14:40;16;16:30;16;17:59;17;7:50;17.0;9:30;17.0;11:15;1000;3.0
ComDragagem2030;4179;23.0;275.0;12.75;0;0;0;15;12:35;0.0;3.25;0.0;3.25;0.0;3.25;3.25;4.16;14.7;22.17;;;;;;BTP;CGC;;BERÇO BTP 2;15;15:50;15;17:40;15;21:04;16;11:50;16.0;15:50;16.0;17:35;3000;3.0
ComDragagem2030;4180;23.0;305.0;12.75;0;0;0;15;11:34;0.83;8.58;0.0;9.42;1.58;0.0;1.58;2.87;20.66;25.17;;;;;;BTP;CGC;;BERÇO BTP 3;15;21:00;15;22:50;16;0:57;16;21:40;17.0;0:00;17.0;1:45;4000;3.0
ComDragagem2030;4181;23.0;185.0;10.25;0;0;0;15;9:38;54.0;680.17;10.58;744.75;0.0;0.75;0.75;2.38;131.03;134.17;;;;;;BUNGE;GSA - I;;BERÇO ARM 30;46;10:25;46;11:20;46;12:57;52;0:00;52.0;1:30;52.0;2:40;45000;2.0
ComDragagem2030;4182;23.0;225.0;0.0;0;0;0;15;15:41;111.17;337.67;11.75;460.58;0.25;0.33;0.58;4.9;68.98;74.5;;;;;;COFCO;GSA - E;;BERÇO ARM 13/14;34;20:20;34;21:50;35;1:59;37;23:00;38.0;0:20;38.0;1:25;70000;1.0
ComDragagem2030;4183;23.0;195.0;0.0;0;0;0;15;14:49;186.58;521.0;23.42;731.0;26.5;0.42;26.92;2.39;39.48;68.83;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;46;1:50;46;3:15;46;4:53;47;20:25;49.0;0:05;49.0;1:05;45000;1.0
ComDragagem2030;4184;23.0;225.0;0.0;0;0;0;15;14:49;238.5;540.83;39.58;818.92;0.0;0.0;0.0;2.61;58.85;61.5;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;49;17:45;49;19:10;49;21:01;52;7:55;52.0;8:40;52.0;9:40;70000;1.0
ComDragagem2030;4185;23.0;135.0;8.25;0;0;0;15;16:44;3.17;33.25;2.33;38.75;0.0;0.33;0.33;2.54;12.93;15.83;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;17;7:30;17;9:05;17;10:52;17;23:50;18.0;0:55;18.0;2:05;500;3.0
ComDragagem2030;4186;49.0;366.0;15.0;1;0;0;15;16:44;63.0;9.08;0.17;72.25;0.08;0.0;0.08;2.6;41.74;44.42;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;18;17:00;18;18:45;18;20:36;20;14:20;20.0;15:10;20.0;16:50;12500;3.0
ComDragagem2030;4187;23.0;305.0;13.25;0;0;0;15;16:45;2.67;39.5;1.08;43.25;0.0;0.0;0.0;2.55;21.93;24.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;17;12:00;17;13:20;17;15:08;18;13:05;18.0;13:50;18.0;15:25;4000;3.0
ComDragagem2030;4188;43.0;339.0;14.0;0;0;0;15;16:44;16.33;50.42;1.08;67.83;0.0;0.42;0.42;3.2;27.82;31.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;18;12:35;18;13:55;18;16:22;19;20:15;19.0;21:25;19.0;23:00;6000;3.0
ComDragagem2030;4189;23.0;225.0;0.0;0;0;0;15;14:39;81.33;198.75;10.42;290.5;0.0;0.0;0.0;8.85;53.25;62.17;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;27;17:10;27;18:40;28;2:46;30;8:05;30.0;8:50;30.0;9:55;70000;1.0
ComDragagem2030;4190;32.2;205.0;0.0;0;0;0;15;14:39;29.83;290.0;16.25;336.08;0.5;0.42;0.92;4.14;39.16;44.25;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;29;14:45;29;16:10;29;19:33;31;10:45;31.0;12:25;31.0;13:25;55000;1.0
ComDragagem2030;4191;23.0;185.0;10.25;0;0;0;15;14:38;1.25;0.0;17.67;18.92;0.0;0.0;0.0;2.21;16.8;19.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;16;9:35;16;10:50;16;12:17;17;5:10;17.0;5:55;17.0;7:05;1000;3.0
ComDragagem2030;4192;23.0;275.0;11.75;0;0;0;15;16:44;1.25;19.42;1.67;22.33;0.83;0.83;1.67;3.22;15.61;20.5;;;;;;SANTOSBR;CGC;;BERÇO TECON 1/2;16;15:05;16;16:20;16;18:48;17;10:25;17.0;12:50;17.0;14:00;3000;3.0
ComDragagem2030;4193;23.0;305.0;12.75;0;0;0;15;16:44;1.25;24.08;1.67;27.0;0.0;0.42;0.42;3.92;21.3;25.67;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;16;19:45;16;21:00;17;0:10;17;21:30;17.0;22:40;17.0;23:50;4000;3.0
ComDragagem2030;4194;23.0;225.0;0.0;0;0;0;15;15:35;40.33;138.83;3.83;183.0;0.42;0.0;0.42;9.76;78.07;88.25;;;;;;TEG;GSA - E;;BERÇO TEG;23;6:35;23;7:45;23;16:45;26;22:50;27.0;0:00;27.0;0:45;70000;1.0
ComDragagem2030;4195;23.0;225.0;0.0;0;0;0;15;12:31;478.58;844.58;22.33;1345.5;0.0;0.0;0.0;3.93;111.09;115.08;;;;;;TES;GSA - E;;BERÇO ARM 38;71;14:05;71;15:10;71;18:20;76;9:30;76.0;10:15;76.0;10:55;70000;1.0
ComDragagem2030;4196;23.0;195.0;9.25;0;0;1;15;13:39;1.33;27.83;0.0;29.17;0.0;0.42;0.42;1.25;20.97;22.67;;;;;;TEV;RORO;;BERÇO TEV;16;18:50;16;20:10;16;20:40;17;17:40;17.0;18:50;17.0;20:05;1500;3.0
ComDragagem2030;4197;23.0;225.0;0.0;0;0;0;15;14:43;20.5;200.58;0.0;221.08;0.0;0.0;0.0;3.02;39.92;43.0;;;;;;TGG;GSA - E;;BERÇO TGG;24;19:50;24;21:00;24;23:16;26;15:15;26.0;16:00;26.0;16:45;70000;1.0
ComDragagem2030;4198;23.0;225.0;0.0;0;0;0;15;13:37;46.17;291.75;0.0;337.92;0.0;0.33;0.33;5.38;62.19;67.92;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;29;15:35;29;18:10;29;22:47;32;13:00;32.0;14:05;32.0;16:05;70000;1.0
ComDragagem2030;4199;23.0;225.0;0.0;0;0;0;15;15:40;51.33;335.33;0.0;386.67;0.0;0.58;0.58;6.51;62.19;69.33;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;31;18:20;31;20:55;32;2:40;34;16:55;34.0;18:15;34.0;20:15;70000;1.0
ComDragagem2030;4200;23.0;185.0;0.0;0;0;0;15;15:39;1.92;12.17;1.83;15.92;0.0;0.0;0.0;4.21;29.94;34.17;;;;;;TRANSPETRO;GL;;BERÇO AL 02;16;7:35;16;9:30;16;12:57;17;18:55;17.0;19:40;17.0;21:10;35000;1.0
ComDragagem2030;4201;23.0;185.0;0.0;0;0;0;15;16:42;3.83;43.5;5.5;52.83;1.5;1.5;3.0;3.71;29.94;36.67;;;;;;TRANSPETRO;GL;;BERÇO AL 01;17;21:35;17;23:30;18;2:27;19;8:25;19.0;12:10;19.0;13:40;35000;1.0
