Day;MARKET_CATEGORY;arrivals;attended;saldo_dia;queue;SCENARIO_ID
67;GSA - I;1,0;0,0;1,0;8,0;ComDragagem2030
68;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
69;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
70;GSA - I;0,0;1,0;-1,0;7,0;ComDragagem2030
71;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2030
72;GSA - I;1,0;0,0;1,0;8,0;ComDragagem2030
73;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
74;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
75;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
76;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
77;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
78;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
79;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
80;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
81;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
82;GSA - I;0,0;1,0;-1,0;7,0;ComDragagem2030
83;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2030
84;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2030
85;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2030
86;GSA - I;1,0;0,0;1,0;8,0;ComDragagem2030
87;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2030
88;GSA - I;1,0;0,0;1,0;9,0;ComDragagem2030
89;GSA - I;0,0;0,0;0,0;9,0;ComDragagem2030
90;GSA - I;0,0;0,0;0,0;9,0;ComDragagem2030
91;GSA - I;0,0;0,0;0,0;9,0;ComDragagem2030
92;GSA - I;0,0;0,0;0,0;9,0;ComDragagem2030
1;GSM - I;1,0;1,0;0,0;0,0;ComDragagem2030
2;GSM - I;1,0;1,0;0,0;0,0;ComDragagem2030
3;GSM - I;2,0;0,0;2,0;2,0;ComDragagem2030
4;GSM - I;2,0;1,0;1,0;3,0;ComDragagem2030
5;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem2030
6;GSM - I;2,0;2,0;0,0;2,0;ComDragagem2030
7;GSM - I;2,0;1,0;1,0;3,0;ComDragagem2030
8;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem2030
9;GSM - I;1,0;2,0;-1,0;1,0;ComDragagem2030
10;GSM - I;1,0;0,0;1,0;2,0;ComDragagem2030
11;GSM - I;2,0;2,0;0,0;2,0;ComDragagem2030
12;GSM - I;1,0;2,0;-1,0;1,0;ComDragagem2030
13;GSM - I;1,0;0,0;1,0;2,0;ComDragagem2030
14;GSM - I;3,0;2,0;1,0;3,0;ComDragagem2030
15;GSM - I;0,0;0,0;0,0;3,0;ComDragagem2030
16;GSM - I;2,0;1,0;1,0;4,0;ComDragagem2030
17;GSM - I;2,0;1,0;1,0;5,0;ComDragagem2030
18;GSM - I;0,0;2,0;-2,0;3,0;ComDragagem2030
19;GSM - I;1,0;0,0;1,0;4,0;ComDragagem2030
20;GSM - I;2,0;2,0;0,0;4,0;ComDragagem2030
21;GSM - I;2,0;0,0;2,0;6,0;ComDragagem2030
22;GSM - I;1,0;1,0;0,0;6,0;ComDragagem2030
23;GSM - I;1,0;3,0;-2,0;4,0;ComDragagem2030
24;GSM - I;0,0;0,0;0,0;4,0;ComDragagem2030
25;GSM - I;3,0;2,0;1,0;5,0;ComDragagem2030
26;GSM - I;0,0;0,0;0,0;5,0;ComDragagem2030
27;GSM - I;2,0;2,0;0,0;5,0;ComDragagem2030
28;GSM - I;2,0;1,0;1,0;6,0;ComDragagem2030
29;GSM - I;0,0;1,0;-1,0;5,0;ComDragagem2030
30;GSM - I;2,0;1,0;1,0;6,0;ComDragagem2030
31;GSM - I;1,0;0,0;1,0;7,0;ComDragagem2030
32;GSM - I;1,0;2,0;-1,0;6,0;ComDragagem2030
33;GSM - I;0,0;1,0;-1,0;5,0;ComDragagem2030
34;GSM - I;0,0;0,0;0,0;5,0;ComDragagem2030
35;GSM - I;1,0;1,0;0,0;5,0;ComDragagem2030
36;GSM - I;1,0;1,0;0,0;5,0;ComDragagem2030
37;GSM - I;1,0;0,0;1,0;6,0;ComDragagem2030
38;GSM - I;0,0;2,0;-2,0;4,0;ComDragagem2030
39;GSM - I;2,0;1,0;1,0;5,0;ComDragagem2030
40;GSM - I;0,0;0,0;0,0;5,0;ComDragagem2030
41;GSM - I;1,0;1,0;0,0;5,0;ComDragagem2030
42;GSM - I;1,0;2,0;-1,0;4,0;ComDragagem2030
43;GSM - I;0,0;0,0;0,0;4,0;ComDragagem2030
44;GSM - I;1,0;3,0;-2,0;2,0;ComDragagem2030
45;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
46;GSM - I;1,0;0,0;1,0;3,0;ComDragagem2030
47;GSM - I;0,0;0,0;0,0;3,0;ComDragagem2030
48;GSM - I;0,0;0,0;0,0;3,0;ComDragagem2030
49;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem2030
50;GSM - I;1,0;1,0;0,0;2,0;ComDragagem2030
51;GSM - I;2,0;2,0;0,0;2,0;ComDragagem2030
52;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
53;GSM - I;1,0;0,0;1,0;3,0;ComDragagem2030
54;GSM - I;0,0;1,0;-1,0;2,0;ComDragagem2030
55;GSM - I;1,0;1,0;0,0;2,0;ComDragagem2030
56;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
57;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
58;GSM - I;1,0;0,0;1,0;3,0;ComDragagem2030
59;GSM - I;0,0;2,0;-2,0;1,0;ComDragagem2030
60;GSM - I;2,0;1,0;1,0;2,0;ComDragagem2030
61;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
62;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
63;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem2030
64;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2030
65;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2030
66;GSM - I;3,0;2,0;1,0;2,0;ComDragagem2030
67;GSM - I;1,0;3,0;-2,0;0,0;ComDragagem2030
68;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2030
69;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2030
70;GSM - I;1,0;1,0;0,0;0,0;ComDragagem2030
71;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2030
72;GSM - I;1,0;1,0;0,0;0,0;ComDragagem2030
73;GSM - I;3,0;1,0;2,0;2,0;ComDragagem2030
74;GSM - I;2,0;3,0;-1,0;1,0;ComDragagem2030
75;GSM - I;0,0;1,0;-1,0;0,0;ComDragagem2030
76;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2030
77;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2030
78;GSM - I;1,0;1,0;0,0;0,0;ComDragagem2030
79;GSM - I;2,0;2,0;0,0;0,0;ComDragagem2030
80;GSM - I;3,0;0,0;3,0;3,0;ComDragagem2030
81;GSM - I;2,0;2,0;0,0;3,0;ComDragagem2030
82;GSM - I;0,0;1,0;-1,0;2,0;ComDragagem2030
83;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem2030
84;GSM - I;0,0;1,0;-1,0;0,0;ComDragagem2030
85;GSM - I;1,0;0,0;1,0;1,0;ComDragagem2030
86;GSM - I;2,0;1,0;1,0;2,0;ComDragagem2030
87;GSM - I;2,0;1,0;1,0;3,0;ComDragagem2030
88;GSM - I;1,0;1,0;0,0;3,0;ComDragagem2030
89;GSM - I;0,0;1,0;-1,0;2,0;ComDragagem2030
90;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2030
91;GSM - I;1,0;0,0;1,0;3,0;ComDragagem2030
92;GSM - I;0,0;0,0;0,0;3,0;ComDragagem2030
1;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
2;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
3;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
4;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
5;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
6;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
7;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
8;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
9;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
10;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
11;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
12;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
13;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
14;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
15;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
16;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
17;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
18;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
19;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
20;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
21;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
22;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
23;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
24;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
25;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
26;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
27;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
28;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
29;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
30;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
31;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
32;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
33;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
34;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
35;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
36;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
37;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
38;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
39;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
40;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
41;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
42;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
43;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
44;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
45;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
46;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
47;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
48;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
49;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
50;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
51;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
52;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
53;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
54;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
55;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
56;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
57;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
58;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
59;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
60;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
61;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
62;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
63;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
64;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
65;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
66;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
67;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
68;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
69;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
70;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
71;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
72;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
73;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
74;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
75;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
76;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
77;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
78;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
79;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
80;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
81;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
82;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
83;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
84;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
85;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
86;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
87;PASSAGEIROS;1,0;1,0;0,0;0,0;ComDragagem2030
88;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
89;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
90;PASSAGEIROS;1,0;1,0;0,0;0,0;ComDragagem2030
91;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
92;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2030
1;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
2;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
3;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
4;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
5;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
6;RORO;2,0;1,0;1,0;1,0;ComDragagem2030
7;RORO;1,0;1,0;0,0;1,0;ComDragagem2030
8;RORO;1,0;0,0;1,0;2,0;ComDragagem2030
9;RORO;1,0;1,0;0,0;2,0;ComDragagem2030
10;RORO;0,0;1,0;-1,0;1,0;ComDragagem2030
11;RORO;0,0;1,0;-1,0;0,0;ComDragagem2030
12;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
13;RORO;1,0;0,0;1,0;1,0;ComDragagem2030
14;RORO;1,0;1,0;0,0;1,0;ComDragagem2030
15;RORO;1,0;1,0;0,0;1,0;ComDragagem2030
16;RORO;0,0;1,0;-1,0;0,0;ComDragagem2030
17;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
18;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
19;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
20;RORO;2,0;1,0;1,0;1,0;ComDragagem2030
21;RORO;2,0;1,0;1,0;2,0;ComDragagem2030
22;RORO;2,0;1,0;1,0;3,0;ComDragagem2030
23;RORO;0,0;0,0;0,0;3,0;ComDragagem2030
24;RORO;1,0;1,0;0,0;3,0;ComDragagem2030
25;RORO;1,0;1,0;0,0;3,0;ComDragagem2030
26;RORO;1,0;1,0;0,0;3,0;ComDragagem2030
27;RORO;2,0;1,0;1,0;4,0;ComDragagem2030
28;RORO;1,0;1,0;0,0;4,0;ComDragagem2030
29;RORO;0,0;0,0;0,0;4,0;ComDragagem2030
30;RORO;1,0;1,0;0,0;4,0;ComDragagem2030
31;RORO;0,0;1,0;-1,0;3,0;ComDragagem2030
32;RORO;2,0;1,0;1,0;4,0;ComDragagem2030
33;RORO;0,0;1,0;-1,0;3,0;ComDragagem2030
34;RORO;1,0;1,0;0,0;3,0;ComDragagem2030
35;RORO;0,0;0,0;0,0;3,0;ComDragagem2030
36;RORO;1,0;1,0;0,0;3,0;ComDragagem2030
37;RORO;2,0;1,0;1,0;4,0;ComDragagem2030
38;RORO;1,0;1,0;0,0;4,0;ComDragagem2030
39;RORO;2,0;1,0;1,0;5,0;ComDragagem2030
40;RORO;0,0;1,0;-1,0;4,0;ComDragagem2030
41;RORO;1,0;0,0;1,0;5,0;ComDragagem2030
42;RORO;0,0;1,0;-1,0;4,0;ComDragagem2030
43;RORO;0,0;1,0;-1,0;3,0;ComDragagem2030
44;RORO;2,0;1,0;1,0;4,0;ComDragagem2030
45;RORO;0,0;1,0;-1,0;3,0;ComDragagem2030
46;RORO;2,0;1,0;1,0;4,0;ComDragagem2030
47;RORO;0,0;0,0;0,0;4,0;ComDragagem2030
48;RORO;1,0;0,0;1,0;5,0;ComDragagem2030
49;RORO;1,0;1,0;0,0;5,0;ComDragagem2030
50;RORO;0,0;1,0;-1,0;4,0;ComDragagem2030
51;RORO;0,0;0,0;0,0;4,0;ComDragagem2030
52;RORO;1,0;1,0;0,0;4,0;ComDragagem2030
53;RORO;1,0;1,0;0,0;4,0;ComDragagem2030
54;RORO;0,0;1,0;-1,0;3,0;ComDragagem2030
55;RORO;0,0;1,0;-1,0;2,0;ComDragagem2030
56;RORO;1,0;0,0;1,0;3,0;ComDragagem2030
57;RORO;0,0;1,0;-1,0;2,0;ComDragagem2030
58;RORO;0,0;1,0;-1,0;1,0;ComDragagem2030
59;RORO;0,0;1,0;-1,0;0,0;ComDragagem2030
60;RORO;2,0;1,0;1,0;1,0;ComDragagem2030
61;RORO;0,0;0,0;0,0;1,0;ComDragagem2030
62;RORO;0,0;1,0;-1,0;0,0;ComDragagem2030
63;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
64;RORO;3,0;1,0;2,0;2,0;ComDragagem2030
65;RORO;0,0;1,0;-1,0;1,0;ComDragagem2030
66;RORO;1,0;0,0;1,0;2,0;ComDragagem2030
67;RORO;0,0;1,0;-1,0;1,0;ComDragagem2030
68;RORO;0,0;1,0;-1,0;0,0;ComDragagem2030
69;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
70;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
71;RORO;2,0;1,0;1,0;1,0;ComDragagem2030
72;RORO;1,0;0,0;1,0;2,0;ComDragagem2030
73;RORO;0,0;1,0;-1,0;1,0;ComDragagem2030
74;RORO;1,0;1,0;0,0;1,0;ComDragagem2030
75;RORO;1,0;1,0;0,0;1,0;ComDragagem2030
76;RORO;0,0;1,0;-1,0;0,0;ComDragagem2030
77;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
78;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
79;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
80;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
81;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
82;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
83;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
84;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
85;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
86;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
87;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
88;RORO;0,0;0,0;0,0;0,0;ComDragagem2030
89;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
90;RORO;1,0;1,0;0,0;0,0;ComDragagem2030
91;RORO;1,0;0,0;1,0;1,0;ComDragagem2030
92;RORO;1,0;0,0;1,0;2,0;ComDragagem2030
