SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S012;205;37.0;254.73;10.8;0;0;0;6;23:50;0.0;0.0;0.25;0.25;0.0;0.0;0.0;8.583333333333334;7;01:18;7;19:14;BERÇO TECON 3;SANTOSBR;BERÇO TECON 1.1;7;00:05;7;00:55;7;00:55;7;09:30;7;09:30;7;10:40
S012;206;27.0;169.37;5.33;0;0;0;7;00:01;0.0;0.0;0.17;0.17;0.0;0.0;0.0;117.75;7;02:00;12;10:46;BERÇO USIMINAS 4;USIMINAS;BERÇO USIMINAS 4;7;00:15;7;02:30;7;02:30;12;00:15;;;;;;
S012;207;32.0;229.0;8.98;0;0;0;7;00:01;0.17;0.0;0.17;0.33;5.25;1.83;7.08;55.75;7;01:00;9;17:20;BERÇO ARM 16/17;TGRAO;BERÇO OUT 3;7;00:25;7;01:40;7;01:40;9;09:25;9;16:30;9;17:25
S012;208;32.0;199.94;7.6;0;0;1;7;06:30;0.0;0.0;1.42;1.42;0.0;0.0;0.0;43.583333333333336;7;09:55;9;08:45;BERÇO TEV;TEV;BERÇO TEV;7;07:55;7;09:10;7;09:10;9;04:45;9;04:45;9;05:40
S012;209;18.0;85.34;5.0;0;0;0;7;09:05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.16666666666667;7;09:15;10;09:30;BERÇO SAIPEM 3;SAIPEM;BERÇO SAIPEM 1;7;09:05;7;09:55;7;09:55;10;10:05;10;10:05;10;10:35
S012;212;30.0;179.97;10.46;0;0;0;7;14:00;0.0;0.0;0.08;0.08;0.0;0.0;0.0;91.91666666666667;7;18:51;11;18:04;BERÇO CS 02;OUTROS_SABOO;BERÇO CS 02;7;14:05;7;15:25;7;15:25;11;11:20;;;;;;
S012;213;28.0;177.85;10.16;0;0;0;7;14:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;303.9166666666667;7;19:05;20;14:59;BERÇO ARM 13/14;OUTROS_PAQUETA;BERÇO ARM 13/14;7;14:30;7;15:35;7;15:35;20;07:30;;;;;;
S012;214;22.0;119.9;7.6;0;0;0;7;15:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.333333333333336;7;19:03;10;02:46;BERÇO IB BC;AGEO_TERMINAIS;BERÇO Ageo I;7;15:00;7;16:40;7;16:40;9;17:00;9;17:00;9;18:20
S012;216;43.0;270.93;10.0;0;0;0;7;21:00;0.0;0.0;2.33;2.33;0.0;0.08;0.08;15.25;7;22:25;8;16:41;BERÇO TECON 2;SANTOSBR;BERÇO TECON 1.2;7;23:20;8;00:30;8;00:30;8;15:45;8;15:50;8;16:40
S012;217;25.0;160.0;6.8;0;0;0;7;22:20;0.0;0.0;1.5;1.5;0.0;0.0;0.0;90.08333333333333;7;23:00;12;03:30;BERÇO Ageo I;AGEO_TERMINAIS;BERÇO IB OE;7;23:50;8;01:30;8;01:30;11;19:35;;;;;;
S012;218;17.0;82.3;4.4;0;0;0;7;22:40;0.0;0.0;0.0;0.0;0.0;0.25;0.25;18.333333333333332;7;22:50;8;17:20;BERÇO SAIPEM 1;SAIPEM;BERÇO SAIPEM 3;7;22:40;7;23:30;7;23:30;8;17:50;8;18:05;8;18:55
S012;219;32.0;183.1;9.8;0;0;0;7;22:52;0.0;0.0;0.33;0.33;0.0;0.25;0.25;60.416666666666664;7;23:59;10;16:10;BERÇO AL 03;OUTROS_ALAMOA;BERÇO AL 04;7;23:15;8;00:45;8;00:45;10;13:10;10;13:25;10;15:15
S012;221;36.0;266.65;12.3;0;0;0;8;01:00;0.0;0.0;0.0;0.0;0.0;0.67;0.67;12.833333333333334;8;01:48;8;15:48;BERÇO TECON 3;SANTOSBR;BERÇO TECON 2;8;01:00;8;01:50;8;01:50;8;14:40;8;15:20;8;16:30
S012;222;35.0;185.97;9.45;0;0;0;8;02:00;0.0;0.0;0.5;0.5;0.0;0.42;0.42;12.083333333333334;8;12:29;9;07:35;BERÇO DPW 3;DPW - CGC;BERÇO DPW 1;8;02:30;8;03:45;8;03:45;8;15:50;8;16:15;8;17:50
S012;223;48.0;299.99;10.6;0;0;0;8;02:18;0.33;0.0;0.08;0.42;0.92;0.42;1.33;20.916666666666668;9;04:34;10;03:13;BERÇO BTP 2;BTP;BERÇO BTP 1;8;02:45;8;04:30;8;04:30;9;01:25;9;02:45;9;04:10
S012;224;33.0;183.1;9.6;0;0;0;8;03:48;0.0;0.0;0.17;0.17;0.0;0.0;0.0;59.25;8;04:56;10;16:10;BERÇO IB SP;AGEO_TERMINAIS;BERÇO IB BC;8;04:00;8;05:20;8;05:20;10;16:35;10;16:35;10;18:15
S012;225;30.0;222.15;10.0;0;0;0;8;04:00;0.0;0.0;0.83;0.83;0.0;0.42;0.42;6.166666666666667;8;04:42;8;12:40;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 3;8;04:50;8;05:40;8;05:40;8;11:50;8;12:15;8;13:25
S012;226;28.0;172.0;7.7;0;0;0;8;05:00;0.0;0.0;0.0;0.0;0.0;1.33;1.33;19.583333333333332;8;05:47;9;07:57;BERÇO TECON 1.1;SANTOSBR;BERÇO TECON 1.1;8;05:00;8;05:50;8;05:50;9;01:25;9;02:45;9;03:55
S012;227;32.0;199.9;8.12;0;0;0;8;05:05;0.0;0.0;0.17;0.17;0.0;0.0;0.0;41.083333333333336;8;05:50;10;01:18;BERÇO ARM 34;OUTROS_LIBRA;BERÇO ARM 34;8;05:15;8;06:25;8;06:25;9;23:30;9;23:30;10;00:20
S012;228;38.0;333.33;8.55;0;1;0;8;06:25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.416666666666666;8;07:20;8;18:45;BERÇO OUT 1;CONCAIS;BERÇO ARM 31/32;8;06:25;8;07:35;8;07:35;8;19:00;8;19:00;8;20:10
S012;229;51.0;336.0;13.3;0;0;0;8;07:00;2.67;1.58;0.0;4.25;0.0;0.0;0.0;76.5;8;08:50;11;17:18;BERÇO DPW 1;DPW - CGC;BERÇO DPW 2;8;11:15;8;12:30;8;12:30;11;17:00;;;;;;
S012;232;51.0;336.0;14.4;0;0;0;8;09:52;4.58;0.58;0.0;5.17;0.0;0.0;0.0;21.916666666666668;9;04:57;10;07:40;BERÇO TECON 3;SANTOSBR;BERÇO TECON 2;8;15:05;8;15:55;8;15:55;9;13:50;9;13:50;9;15:00
S012;233;37.0;227.97;10.0;0;0;0;8;12:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.666666666666668;8;13:12;9;12:48;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 3;8;12:00;8;12:50;8;12:50;9;09:30;9;09:30;9;10:40
S012;234;40.0;300.4;11.5;0;0;0;8;15:00;0.0;0.0;0.0;0.0;0.0;1.83;1.83;12.25;8;21:40;9;11:55;BERÇO BTP 3;BTP;BERÇO BTP 3;8;15:00;8;16:25;8;16:25;9;04:40;9;06:30;9;08:15
S012;237;17.0;82.3;5.0;0;0;0;8;21:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.58333333333333;8;21:35;12;14:15;BERÇO SAIPEM 1;SAIPEM;BERÇO SAIPEM 2;8;21:20;8;22:10;8;22:10;12;14:45;;;;;;
S012;238;32.0;183.0;8.0;0;0;0;8;23:10;0.0;0.0;0.83;0.83;0.0;0.0;0.0;32.166666666666664;9;00:50;10;18:22;BERÇO AL 01;TRANSPETRO;BERÇO AL 01;9;00:00;9;01:50;9;01:50;10;10:00;10;10:00;10;11:30
S012;239;48.0;333.2;11.8;0;0;0;9;00:50;0.83;0.0;0.17;1.0;0.0;0.75;0.75;27.333333333333332;9;01:54;10;08:40;BERÇO TECON 2;SANTOSBR;BERÇO TECON 1.2;9;01:50;9;02:40;9;02:40;10;06:00;10;06:45;10;07:55
S012;240;32.31;189.9;7.0;0;0;0;9;01:35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.83333333333333;9;22:42;13;04:10;BERÇO TIPLAM 3;TIPLAM - GSA - E;BERÇO TIPLAM 3;9;01:35;9;04:00;9;04:00;12;02:50;;;;;;
S012;242;50.0;305.0;8.52;0;1;0;9;05:42;0.0;0.0;0.0;0.0;0.67;1.17;1.83;10.583333333333334;9;06:35;9;17:10;BERÇO ARM 31/32;CONCAIS;BERÇO 25 + FRIG;9;05:45;9;07:00;9;07:00;9;17:35;9;19:25;9;20:40
S012;243;37.0;229.0;7.5;0;0;0;9;06:00;0.0;12.58;0.0;12.58;0.0;0.0;0.0;65.0;10;15:10;13;12:10;BERÇO TGG;TGG;BERÇO TGG;9;18:35;9;19:40;9;19:40;12;12:40;;;;;;
S012;244;52.0;331.43;8.65;0;1;0;9;06:15;0.0;0.0;0.0;0.0;0.0;1.5;1.5;10.333333333333334;9;07:10;9;17:30;BERÇO OUT 1;CONCAIS;BERÇO ARM 31/32;9;06:15;9;07:25;9;07:25;9;17:45;9;19:15;9;20:25
S012;245;40.0;272.05;10.7;0;0;0;9;07:00;0.0;1.75;0.0;1.75;0.0;0.0;0.0;16.583333333333332;9;14:50;10;09:15;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 3;9;08:45;9;09:35;9;09:35;10;02:10;10;02:10;10;03:20
S012;246;32.0;260.66;11.4;0;0;0;9;07:15;0.42;31.67;0.0;32.08;0.0;0.0;0.0;17.583333333333332;9;21:40;10;18:13;BERÇO DPW 2;DPW - CGC;BERÇO DPW 1;10;15:20;10;16:35;10;16:35;11;10:10;;;;;;
S012;248;51.0;335.93;10.0;0;0;0;9;08:30;1.17;15.58;0.0;16.75;0.0;0.0;0.0;23.5;10;11:20;11;14:25;BERÇO TECON 3;SANTOSBR;BERÇO TECON 3;10;01:15;10;02:25;10;02:25;11;01:55;;;;;;
S012;250;45.0;299.9;10.75;0;0;0;9;14:00;0.0;1.25;0.0;1.25;0.0;0.0;0.0;50.583333333333336;10;12:25;12;17:35;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 2;9;15:15;9;16:05;9;16:05;11;18:40;;;;;;
S012;251;18.0;116.9;4.6;0;0;0;9;14:06;0.0;0.0;0.92;0.92;0.0;0.0;0.0;21.083333333333332;10;06:00;11;15:35;BERÇO IB BC;AGEO_TERMINAIS;BERÇO IB SP;9;15:05;9;16:45;9;16:45;10;13:50;10;13:50;10;15:10
S012;252;32.0;199.97;9.0;0;0;1;9;15:00;0.0;0.17;0.0;0.17;0.0;0.0;0.0;11.666666666666666;9;15:50;10;08:10;BERÇO TEV;TEV;BERÇO TEV;9;15:10;9;16:25;9;16:25;10;04:05;10;04:05;10;05:00
S012;253;40.0;272.02;13.2;0;0;0;9;16:20;0.0;0.0;2.08;2.08;0.0;0.0;0.0;29.583333333333332;9;17:40;11;00:40;BERÇO BTP 3;BTP;BERÇO BTP 1;9;18:25;9;19:50;9;19:50;11;01:25;;;;;;
S012;254;32.0;199.0;8.8;0;0;1;9;17:30;0.0;11.67;0.0;11.67;0.0;0.08;0.08;13.166666666666666;10;13:23;11;08:27;BERÇO TEV;TEV;BERÇO TEV;10;05:10;10;06:25;10;06:25;10;19:35;10;19:40;10;20:35
S012;259;32.0;188.0;6.4;0;0;0;10;02:23;0.0;0.0;4.0;4.0;0.0;0.0;0.0;31.166666666666668;10;03:15;11;12:50;BERÇO ARM 20/21;AUTORIDADE_OUT;BERÇO ARM 20/21;10;06:25;10;07:45;10;07:45;11;14:55;;;;;;
S012;260;44.0;323.0;8.5;0;1;0;10;05:00;0.0;0.0;0.67;0.67;0.0;0.0;0.0;11.833333333333334;10;05:55;10;17:45;BERÇO OUT 1;CONCAIS;BERÇO OUT 1;10;05:40;10;06:55;10;06:55;10;18:45;10;18:45;10;19:40
S012;261;44.0;289.59;8.3;0;1;0;10;06:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.666666666666666;10;07:25;10;18:05;BERÇO ARM 25;CONCAIS;BERÇO ARM 31/32;10;06:30;10;07:40;10;07:40;10;18:20;10;18:20;10;19:30
S012;266;48.0;333.2;14.4;0;0;0;10;15:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.083333333333336;10;16:22;12;11:40;BERÇO TECON 2;SANTOSBR;BERÇO TECON 1.2;10;15:30;10;16:20;10;16:20;12;07:25;;;;;;
S012;268;33.0;183.1;7.9;0;0;0;10;16:10;0.0;0.0;0.17;0.17;0.0;0.0;0.0;41.583333333333336;10;16:48;12;13:41;BERÇO AL 03;OUTROS_ALAMOA;BERÇO AL 03;10;16:20;10;17:50;10;17:50;12;11:25;;;;;;
S012;269;32.0;183.1;9.5;0;0;0;10;16:10;0.0;0.25;0.0;0.25;0.0;0.0;0.0;75.66666666666667;10;16:50;13;21:34;BERÇO IB SP;ADONAI;BERÇO IB SP;10;16:25;10;17:45;10;17:45;13;21:25;;;;;;
S012;271;19.0;88.8;5.3;0;0;0;10;21:10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;10;21:20;11;15:30;BERÇO SAIPEM 2;SAIPEM;BERÇO SAIPEM 1;10;21:10;10;22:00;10;22:00;11;16:00;;;;;;
S012;24;32.0;199.9;6.6;0;0;0;-7;14:00;0.0;0.0;0.0;0.0;1.83;0.42;2.25;33.833333333333336;0;12:30;2;09:50;BERÇO ARM 20/21;AUTORIDADE_OUT;BERÇO ARM 20/21;;;;;;;;;2;12:05;2;13:05
S012;30;32.0;225.0;8.0;0;0;0;-6;03:00;0.0;0.0;0.0;0.0;0.0;0.25;0.25;19.083333333333332;0;21:10;1;19:05;BERÇO ARM 32;AUTORIDADE_MACUCO;BERÇO ARM 32;;;;;;;;;1;19:20;1;20:10
S012;38;33.0;224.96;7.0;0;0;0;-6;11:36;0.0;0.0;0.0;0.0;2.25;1.42;3.67;9.083333333333334;-3;01:10;1;09:05;BERÇO OUT 3;TGRAO;BERÇO OUT 3;;;;;;;;;1;12:45;1;13:40
S012;76;32.0;204.35;11.6;0;0;0;-3;08:30;0.0;0.0;0.0;0.0;0.25;0.0;0.25;15.083333333333334;-1;17:24;1;15:04;BERÇO DPW 4;DPW - CGNC;BERÇO DPW 4;;;;;;;;;1;15:20;1;16:30
S012;77;23.0;142.4;7.0;0;0;0;-3;09:30;0.0;0.0;0.0;0.0;0.0;1.08;1.08;30.166666666666668;-3;13:40;2;06:10;BERÇO IB OE;AGEO_TERMINAIS;BERÇO IB OE;;;;;;;;;2;07:15;2;08:55
S012;80;32.0;183.06;11.4;0;0;0;-3;12:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.333333333333334;-2;18:45;1;15:18;BERÇO Ageo I;AGEO_TERMINAIS;BERÇO Ageo I;;;;;;;;;1;15:20;1;17:00
S012;87;51.0;335.93;13.3;0;0;0;-3;21:18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.833333333333334;-1;18:32;1;08:50;BERÇO TECON 3;SANTOSBR;BERÇO TECON 3;;;;;;;;;1;08:50;1;10:00
S012;92;43.0;270.9;10.8;0;0;0;-2;03:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.75;0;14:26;2;09:43;BERÇO DPW 1;DPW - CGC;BERÇO DPW 1;;;;;;;;;2;09:45;2;11:20
S012;98;32.0;186.07;8.2;0;0;0;-2;20:04;0.0;0.0;0.0;0.0;0.0;0.67;0.67;18.666666666666668;-2;21:25;1;18:40;BERÇO IB SP;AGEO_TERMINAIS;BERÇO IB SP;;;;;;;;;1;19:20;1;21:00
S012;105;32.0;213.88;8.5;0;0;0;-1;07:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.166666666666667;0;08:08;1;04:10;BERÇO VAL;BTP;BERÇO VAL;;;;;;;;;1;04:10;1;05:50
S012;106;38.0;229.2;7.9;0;0;0;-1;07:45;0.0;0.0;0.0;0.0;0.17;0.0;0.17;111.25;-1;11:40;5;15:15;BERÇO ARM 12A;OUTROS_PAQUETA;BERÇO ARM 12A;;;;;;;;;5;15:25;5;16:30
S012;108;32.0;231.0;11.5;0;0;0;-1;10:00;0.0;0.0;0.0;0.0;0.0;0.42;0.42;12.0;0;07:35;1;12:00;BERÇO TECON 2;SANTOSBR;BERÇO TECON 2;;;;;;;;;1;12:25;1;13:35
S012;111;25.0;182.47;7.6;0;0;0;-1;13:00;0.0;0.0;0.0;0.0;0.0;0.25;0.25;4.916666666666667;-1;13:25;1;04:55;BERÇO TECON 1.1;SANTOSBR;BERÇO TECON 1.1;;;;;;;;;1;05:10;1;06:20
S012;112;33.0;177.9;8.2;0;0;0;-1;13:20;0.0;0.0;0.0;0.0;0.0;0.58;0.58;109.91666666666667;-1;13:30;5;13:55;BERÇO SAIPEM 1;SAIPEM;BERÇO SAIPEM 1;;;;;;;;;5;14:30;5;15:00
S012;113;32.25;294.1;12.55;0;0;0;-1;17:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.25;0;06:13;1;12:13;BERÇO DPW 2;DPW - CGC;BERÇO DPW 2;;;;;;;;;1;12:15;1;13:50
S012;117;48.0;329.86;12.4;0;0;0;0;00:01;0.0;0.0;0.0;0.0;0.0;1.25;1.25;24.5;0;09:49;2;00:30;BERÇO BTP 2;BTP;BERÇO BTP 2;;;;;;;;;2;01:45;2;03:30
S012;119;21.0;134.75;7.9;0;0;0;0;04:23;0.0;0.0;0.0;0.0;0.17;0.25;0.42;37.75;0;05:52;2;13:45;BERÇO IB BC;AGEO_TERMINAIS;BERÇO IB BC;;;;;;;;;2;14:10;2;15:50
S012;121;37.0;255.0;10.3;0;0;0;0;05:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5833333333333333;0;06:30;1;01:35;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 1.2;;;;;;;;;1;01:35;1;02:45
S012;123;32.23;183.05;8.8;0;0;0;0;07:45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.75;0;12:20;2;21:42;BERÇO AL 01;TRANSPETRO;BERÇO AL 01;;;;;;;;;2;21:45;2;23:15
S012;124;19.0;88.8;4.9;0;0;0;0;14:05;0.0;0.0;0.0;0.0;0.0;1.25;1.25;48.5;0;14:15;3;00:30;BERÇO SAIPEM 2;SAIPEM;BERÇO SAIPEM 2;;;;;;;;;3;01:45;3;02:15
S012;127;36.0;199.99;8.65;0;0;0;0;17:30;0.0;0.0;0.0;0.0;1.0;1.0;2.0;38.25;0;20:05;2;14:15;BERÇO ARM 34;OUTROS_LIBRA;BERÇO ARM 34;;;;;;;;;2;16:15;2;17:05
