Day;MARKET_CATEGORY;arrivals;attended;saldo_dia;queue;SCENARIO_ID
61;GSM - I;1,0;1,0;0,0;6,0;S2025
62;GSM - I;1,0;1,0;0,0;6,0;S2025
63;GSM - I;0,0;0,0;0,0;6,0;S2025
64;GSM - I;0,0;1,0;-1,0;5,0;S2025
65;GSM - I;0,0;0,0;0,0;5,0;S2025
66;GSM - I;1,0;0,0;1,0;6,0;S2025
67;GSM - I;1,0;0,0;1,0;7,0;S2025
68;GSM - I;1,0;1,0;0,0;7,0;S2025
69;GSM - I;0,0;0,0;0,0;7,0;S2025
70;GSM - I;3,0;2,0;1,0;8,0;S2025
71;GSM - I;1,0;1,0;0,0;8,0;S2025
72;GSM - I;0,0;1,0;-1,0;7,0;S2025
73;GSM - I;1,0;1,0;0,0;7,0;S2025
74;GSM - I;0,0;1,0;-1,0;6,0;S2025
75;GSM - I;1,0;0,0;1,0;7,0;S2025
76;GSM - I;2,0;4,0;-2,0;5,0;S2025
77;GSM - I;3,0;1,0;2,0;7,0;S2025
78;GSM - I;1,0;0,0;1,0;8,0;S2025
79;GSM - I;1,0;0,0;1,0;9,0;S2025
80;GSM - I;2,0;0,0;2,0;11,0;S2025
81;GSM - I;0,0;0,0;0,0;11,0;S2025
82;GSM - I;0,0;3,0;-3,0;8,0;S2025
83;GSM - I;0,0;0,0;0,0;8,0;S2025
84;GSM - I;0,0;1,0;-1,0;7,0;S2025
85;GSM - I;0,0;1,0;-1,0;6,0;S2025
86;GSM - I;1,0;1,0;0,0;6,0;S2025
87;GSM - I;2,0;2,0;0,0;6,0;S2025
88;GSM - I;0,0;0,0;0,0;6,0;S2025
89;GSM - I;0,0;0,0;0,0;6,0;S2025
90;GSM - I;1,0;1,0;0,0;6,0;S2025
1;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
2;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
3;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
4;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
5;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
6;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
7;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
8;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
9;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
10;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
11;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
12;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
13;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
14;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
15;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
16;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
17;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
18;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
19;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
20;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
21;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
22;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
23;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
24;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
25;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
26;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
27;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
28;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
29;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
30;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
31;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
32;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
33;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
34;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
35;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
36;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
37;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
38;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
39;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
40;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
41;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
42;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
43;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
44;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
45;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
46;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
47;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
48;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
49;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
50;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
51;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
52;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
53;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
54;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
55;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
56;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
57;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
58;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
59;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
60;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
61;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
62;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
63;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
64;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
65;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
66;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
67;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
68;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
69;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
70;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
71;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
72;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
73;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
74;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
75;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
76;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
77;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
78;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
79;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
80;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
81;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
82;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
83;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
84;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
85;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
86;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
87;PASSAGEIROS;1,0;1,0;0,0;0,0;S2025
88;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
89;PASSAGEIROS;0,0;0,0;0,0;0,0;S2025
90;PASSAGEIROS;1,0;1,0;0,0;0,0;S2025
1;RORO;1,0;1,0;0,0;1,0;S2025
2;RORO;0,0;1,0;-1,0;0,0;S2025
3;RORO;1,0;1,0;0,0;0,0;S2025
4;RORO;1,0;1,0;0,0;0,0;S2025
5;RORO;0,0;0,0;0,0;0,0;S2025
6;RORO;1,0;1,0;0,0;0,0;S2025
7;RORO;0,0;0,0;0,0;0,0;S2025
8;RORO;0,0;0,0;0,0;0,0;S2025
9;RORO;1,0;0,0;1,0;1,0;S2025
10;RORO;0,0;1,0;-1,0;0,0;S2025
11;RORO;1,0;1,0;0,0;0,0;S2025
12;RORO;1,0;0,0;1,0;1,0;S2025
13;RORO;2,0;2,0;0,0;1,0;S2025
14;RORO;1,0;0,0;1,0;2,0;S2025
15;RORO;0,0;2,0;-2,0;0,0;S2025
16;RORO;0,0;0,0;0,0;0,0;S2025
17;RORO;2,0;1,0;1,0;1,0;S2025
18;RORO;3,0;1,0;2,0;3,0;S2025
19;RORO;0,0;1,0;-1,0;2,0;S2025
20;RORO;1,0;1,0;0,0;2,0;S2025
21;RORO;0,0;1,0;-1,0;1,0;S2025
22;RORO;0,0;1,0;-1,0;0,0;S2025
23;RORO;0,0;0,0;0,0;0,0;S2025
24;RORO;0,0;0,0;0,0;0,0;S2025
25;RORO;2,0;1,0;1,0;1,0;S2025
26;RORO;1,0;1,0;0,0;1,0;S2025
27;RORO;0,0;0,0;0,0;1,0;S2025
28;RORO;0,0;1,0;-1,0;0,0;S2025
29;RORO;1,0;1,0;0,0;0,0;S2025
30;RORO;0,0;0,0;0,0;0,0;S2025
31;RORO;0,0;0,0;0,0;0,0;S2025
32;RORO;0,0;0,0;0,0;0,0;S2025
33;RORO;1,0;1,0;0,0;0,0;S2025
34;RORO;1,0;1,0;0,0;0,0;S2025
35;RORO;0,0;0,0;0,0;0,0;S2025
36;RORO;0,0;0,0;0,0;0,0;S2025
37;RORO;0,0;0,0;0,0;0,0;S2025
38;RORO;0,0;0,0;0,0;0,0;S2025
39;RORO;1,0;1,0;0,0;0,0;S2025
40;RORO;0,0;0,0;0,0;0,0;S2025
41;RORO;0,0;0,0;0,0;0,0;S2025
42;RORO;0,0;0,0;0,0;0,0;S2025
43;RORO;0,0;0,0;0,0;0,0;S2025
44;RORO;0,0;0,0;0,0;0,0;S2025
45;RORO;1,0;1,0;0,0;0,0;S2025
46;RORO;1,0;1,0;0,0;0,0;S2025
47;RORO;1,0;0,0;1,0;1,0;S2025
48;RORO;1,0;0,0;1,0;2,0;S2025
49;RORO;1,0;1,0;0,0;2,0;S2025
50;RORO;0,0;1,0;-1,0;1,0;S2025
51;RORO;2,0;1,0;1,0;2,0;S2025
52;RORO;2,0;0,0;2,0;4,0;S2025
53;RORO;1,0;2,0;-1,0;3,0;S2025
54;RORO;1,0;1,0;0,0;3,0;S2025
55;RORO;0,0;1,0;-1,0;2,0;S2025
56;RORO;2,0;1,0;1,0;3,0;S2025
57;RORO;1,0;1,0;0,0;3,0;S2025
58;RORO;0,0;1,0;-1,0;2,0;S2025
59;RORO;0,0;2,0;-2,0;0,0;S2025
60;RORO;0,0;0,0;0,0;0,0;S2025
61;RORO;1,0;1,0;0,0;0,0;S2025
62;RORO;0,0;0,0;0,0;0,0;S2025
63;RORO;0,0;0,0;0,0;0,0;S2025
64;RORO;1,0;1,0;0,0;0,0;S2025
65;RORO;0,0;0,0;0,0;0,0;S2025
66;RORO;0,0;0,0;0,0;0,0;S2025
67;RORO;2,0;1,0;1,0;1,0;S2025
68;RORO;0,0;1,0;-1,0;0,0;S2025
69;RORO;1,0;1,0;0,0;0,0;S2025
70;RORO;1,0;1,0;0,0;0,0;S2025
71;RORO;0,0;0,0;0,0;0,0;S2025
72;RORO;0,0;0,0;0,0;0,0;S2025
73;RORO;1,0;1,0;0,0;0,0;S2025
74;RORO;0,0;0,0;0,0;0,0;S2025
75;RORO;0,0;0,0;0,0;0,0;S2025
76;RORO;1,0;1,0;0,0;0,0;S2025
77;RORO;1,0;1,0;0,0;0,0;S2025
78;RORO;0,0;0,0;0,0;0,0;S2025
79;RORO;0,0;0,0;0,0;0,0;S2025
80;RORO;1,0;1,0;0,0;0,0;S2025
81;RORO;1,0;1,0;0,0;0,0;S2025
82;RORO;1,0;1,0;0,0;0,0;S2025
83;RORO;2,0;0,0;2,0;2,0;S2025
84;RORO;0,0;1,0;-1,0;1,0;S2025
85;RORO;2,0;1,0;1,0;2,0;S2025
86;RORO;1,0;1,0;0,0;2,0;S2025
87;RORO;1,0;1,0;0,0;2,0;S2025
88;RORO;1,0;1,0;0,0;2,0;S2025
89;RORO;0,0;1,0;-1,0;1,0;S2025
90;RORO;0,0;1,0;-1,0;0,0;S2025
