SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S2025;3767;42.0;300.07;9.95;0;0;0;12;8:40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.48;18.9;21.42;13;8:35;14;8:25;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 3;12;8:40;12;10:30;12;12:13;13;7:10;13;7:55;13;9:20
S2025;3768;30.0;222.15;10.2;0;0;0;12;11:12;0.0;0.0;6.83;6.83;0.0;0.0;0.0;7.8;10.5;18.33;12;19:53;13;15:08;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 1.2;12;18:05;12;19:00;13;2:03;13;12:35;13;13:20;13;14:30
S2025;3769;32.0;228.99;10.09;0;0;0;12;12:32;0.0;0.0;8.58;8.58;0.0;0.0;0.0;2.08;33.28;35.42;12;13:10;14;7:34;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;;BERÇO CUTRALE;12;21:10;12;22:15;12;23:34;14;8:55;14;9:40;14;10:20
S2025;3770;43.0;270.9;10.3;0;0;0;12;13:30;1.83;22.75;14.5;39.08;0.0;0.0;0.0;2.65;9.75;12.42;15;9:20;16;0:09;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 3;14;4:35;14;5:30;14;7:24;14;17:10;14;17:55;14;19:05
S2025;3771;30.0;180.0;10.29;0;0;0;12;14:54;14.58;22.17;116.33;153.08;0.0;0.0;0.0;2.62;59.8;62.42;20;0:58;22;20:13;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;19;0:00;19;2:05;19;3:57;21;15:45;21;16:30;21;19:00
S2025;3772;40.0;272.08;10.9;0;0;0;12;16:16;0.0;0.0;0.92;0.92;1.58;2.08;3.67;3.07;23.9;30.67;12;22:51;14;5:17;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;12;17:15;12;18:35;12;20:54;13;20:50;14;1:15;14;2:50
S2025;3773;32.0;183.06;9.7;0;0;0;12;16:20;0.0;0.0;0.67;0.67;0.0;2.75;2.75;0.75;41.02;44.58;12;20:17;14;17:47;BERÇO IB OE;AGEO_TERMINAIS;GL;;BERÇO IB BC;12;17:00;12;18:25;12;18:25;14;11:30;14;15:00;14;16:40
S2025;3774;30.0;218.45;11.0;0;0;0;12;19:30;0.0;0.0;0.0;0.0;0.0;0.42;0.42;3.97;14.18;18.58;13;9:58;14;9:20;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 1.1;12;19:30;12;20:25;12;23:38;13;13:50;13;15:00;13;16:10
S2025;3775;18.0;85.34;4.6;0;0;0;12;20:00;0.0;0.0;0.17;0.17;0.0;1.17;1.17;0.83;30.0;32.0;12;20:15;14;2:30;BERÇO SAIPEM 1/2;SAIPEM;CGNC;;BERÇO SAIPEM 3;12;20:10;12;21:05;12;21:09;14;3:10;14;5:05;14;5:35
S2025;3776;48.0;335.98;13.6;0;0;0;12;20:30;45.5;7.33;23.5;76.33;0.0;0.5;0.5;3.68;32.97;37.17;17;23:07;19;15:23;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 3;16;0:50;16;2:20;16;5:15;17;14:15;17;15:30;17;17:15
S2025;3777;31.0;176.0;8.4;0;0;1;12;23:12;0.75;0.0;1.08;1.83;0.0;2.17;2.17;1.92;9.0;13.08;13;7:50;13;23:03;BERÇO TEV;TEV;RORO;;BERÇO TEV;13;1:05;13;2:05;13;3:15;13;12:15;13;15:10;13;16:25
S2025;3778;40.0;293.18;9.4;0;0;0;13;1:00;0.0;0.0;2.67;2.67;0.0;0.0;0.0;4.4;20.1;24.5;14;4:05;15;5:50;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 3;13;3:40;13;4:55;13;8:34;14;4:40;14;5:25;14;6:15
S2025;3779;34.0;185.97;9.2;0;0;0;13;5:00;0.0;7.92;0.0;7.92;0.0;2.67;2.67;4.27;18.23;25.17;13;13:18;14;13:40;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 1.2;13;12:55;13;13:50;13;17:21;14;11:35;14;15:00;14;16:10
S2025;3780;48.0;299.18;9.95;0;0;0;13;5:24;63.17;11.83;17.58;92.58;0.0;0.17;0.17;2.43;30.05;32.67;17;15:07;19;1:22;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;17;2:00;17;3:50;17;5:30;18;11:35;18;12:30;18;13:55
S2025;3781;32.0;199.95;9.7;0;0;1;13;5:30;2.67;44.92;3.58;51.17;0.0;0.0;0.0;5.45;6.0;11.5;14;2:18;14;17:33;BERÇO TEV;TEV;RORO;;BERÇO TEV;15;8:40;15;10:00;15;14:42;15;20:45;15;21:30;15;22:25
S2025;3782;51.0;335.0;11.9;0;0;0;13;5:45;0.0;6.5;0.0;6.5;0.42;0.08;0.5;4.65;34.05;39.25;13;21:23;15;13:18;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 2;13;12:15;13;13:10;13;17:04;15;3:10;15;4:25;15;5:35
S2025;3783;32.0;189.96;6.18;0;0;0;13;8:06;39.75;448.42;23.33;511.5;0.0;0.25;0.25;4.92;42.58;47.75;33;18:00;35;21:08;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 19;34;15:40;34;17:05;34;21:15;36;15:50;36;16:50;36;17:50
S2025;3784;32.0;225.0;12.6;0;0;0;13;9:00;3.17;0.0;36.33;39.5;0.0;0.42;0.42;2.68;23.63;26.75;16;6:24;17;14:33;BERÇO DPW 3;DPW - CGNC;CGNC;;BERÇO DPW 4;15;0:30;15;2:05;15;4:00;16;3:40;16;4:50;16;6:00
S2025;3785;32.0;225.0;9.8;0;0;0;13;9:00;0.0;0.0;1.25;1.25;0.0;2.08;2.08;5.17;20.48;27.75;13;20:50;15;0:10;BERÇO ARM 35P2;BRACELL;CGNC;;BERÇO ARM 35P1;13;10:15;13;11:25;13;15:50;14;12:20;14;15:10;14;15:55
S2025;3786;32.0;199.98;6.86;0;0;0;13;10:00;0.0;6.5;0.0;6.5;0.0;0.0;0.0;2.33;54.25;56.58;14;11:50;16;21:37;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;13;16:30;13;17:55;13;19:29;16;1:45;16;2:30;16;3:30
S2025;3787;37.0;199.98;8.3;0;0;1;13;11:24;0.0;5.33;0.0;5.33;0.0;0.0;0.0;4.87;30.0;34.92;14;20:53;16;16:10;BERÇO TEV;TEV;RORO;;BERÇO TEV;13;16:45;13;18:05;13;22:12;15;4:15;15;5:00;15;5:55
S2025;3788;32.0;183.1;8.1;0;0;0;13;11:35;0.0;0.0;0.42;0.42;1.67;3.42;5.08;0.75;44.17;50.0;13;15:20;15;16:50;BERÇO Ageo I;AGEO_TERMINAIS;GL;;BERÇO Ageo I;13;12:00;13;13:25;13;13:25;15;9:35;15;15:25;15;17:05
S2025;3789;32.0;199.98;12.26;0;0;0;13;13:42;49.58;107.67;291.25;448.5;0.0;0.0;0.0;3.53;38.13;41.67;32;10:00;34;8:15;BERÇO TIPLAM 4;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;32;6:15;32;8:20;32;11:06;34;1:15;34;2:00;34;4:30
S2025;3790;32.0;229.0;6.46;0;0;0;13;15:15;74.08;131.0;18.42;223.5;0.0;1.0;1.0;1.5;145.82;148.33;23;8:48;29;17:15;BERÇO TEG;TEG;GSA - E;;BERÇO TEG;22;22:45;22;23:55;23;0:40;29;2:30;29;4:15;29;5:00
S2025;3791;37.0;254.73;9.5;0;0;0;13;20:36;1.67;15.25;0.0;16.92;0.75;2.5;3.25;1.8;18.18;23.25;14;11:45;15;9:40;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;14;13:35;14;15:15;14;16:18;15;10:30;15;14:30;15;15:45
S2025;3792;25.0;182.47;9.4;0;0;0;13;23:20;0.67;0.08;0.42;1.17;1.17;2.08;3.25;6.63;24.7;34.58;14;14:20;15;23:42;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 1.1;14;0:30;14;1:25;14;7:17;15;8:00;15;12:00;15;13:10
S2025;3793;42.0;334.0;13.4;0;0;0;14;0:48;13.17;0.33;0.0;13.5;2.17;2.0;4.17;3.53;15.32;23.08;15;15:45;16;11:25;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 1.2;14;14:20;14;15:15;14;18:01;15;9:25;15;14:20;15;15:30
S2025;3794;32.0;182.68;9.2;0;0;0;14;3:00;0.0;0.0;0.0;0.0;0.0;5.17;5.17;1.03;30.6;36.83;14;14:25;16;7:30;BERÇO IB BC;AGEO_TERMINAIS;GL;;BERÇO IB SP;14;3:00;14;4:25;14;4:41;15;11:20;15;17:15;15;18:55
S2025;3795;33.0;177.9;8.2;0;0;0;14;4:00;0.0;0.0;0.83;0.83;0.0;0.0;0.0;0.83;63.58;64.42;14;4:10;16;20:00;BERÇO SAIPEM 2;SAIPEM;CGNC;;BERÇO SAIPEM 1;14;4:50;14;5:45;14;5:49;16;21:25;16;22:10;16;22:40
S2025;3796;32.0;259.8;8.8;0;0;0;14;5:06;0.0;12.08;0.0;12.08;0.0;0.0;0.0;4.28;11.97;16.25;14;16:29;15;12:10;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 3;14;17:15;14;18:10;14;21:41;15;9:40;15;10:25;15;11:35
S2025;3797;36.0;209.99;9.6;0;0;0;14;5:54;1.42;0.0;16.92;18.33;0.0;0.33;0.33;9.38;46.22;56.0;16;4:10;18;11:10;BERÇO CS 04;ECOPORTO;CGNC;;BERÇO CS 04;15;0:15;15;1:40;15;10:17;17;8:35;17;9:40;17;11:20
S2025;3798;27.0;169.37;9.88;0;0;0;14;8:32;1.83;55.5;0.0;57.33;0.0;1.17;1.17;3.5;129.83;134.5;17;0:25;22;15:39;BERÇO ARM 30;BUNGE;GSA - I;;BERÇO ARM 30;16;17:55;16;18:50;16;21:35;22;7:25;22;9:20;22;10:30
S2025;3799;32.0;204.85;8.1;0;0;0;14;9:00;0.0;0.0;0.0;0.0;0.0;1.33;1.33;0.85;62.58;64.83;14;12:59;17;8:16;BERÇO ARM 29;CITROSUCO;GL;;BERÇO ARM 29;14;9:00;14;10:20;14;10:26;17;1:05;17;3:10;17;4:05
S2025;3800;32.0;198.0;8.4;0;0;1;14;10:20;1.33;30.0;4.92;36.25;0.0;1.75;1.75;2.22;10.47;14.5;16;19:32;17;9:15;BERÇO TEV;TEV;RORO;;BERÇO TEV;15;22:35;15;23:55;16;1:23;16;11:55;16;14:25;16;15:20
S2025;3801;45.0;299.9;9.7;0;0;0;14;11:30;0.0;0.0;1.17;1.17;4.83;0.0;4.83;2.05;28.9;35.83;14;12:45;15;20:25;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 3;14;12:40;14;14:10;14;15:28;15;20:25;16;2:00;16;3:45
S2025;3802;32.0;189.99;10.64;0;0;0;14;11:45;0.0;0.0;0.25;0.25;0.0;0.33;0.33;0.83;13.28;14.5;14;12:30;15;4:00;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;;BERÇO CUTRALE;14;12:00;14;13:05;14;13:09;15;2:30;15;3:35;15;4:15
S2025;3803;33.0;224.88;7.14;0;0;0;14;12:00;24.83;57.75;0.0;82.58;0.58;0.0;0.58;3.1;46.27;50.0;17;5:35;19;9:30;BERÇO ARM 39;ADM;GSA - E;;BERÇO ARM 39;17;22:35;17;23:40;18;2:01;20;0:20;20;1:40;20;2:20
S2025;3804;48.0;330.0;14.0;0;0;0;14;13:24;18.08;37.17;18.0;73.25;1.75;1.67;3.42;5.23;36.75;45.42;18;15:35;20;10:48;BERÇO BTP 1;ECOPORTO;CGNC;;BERÇO BTP 3;17;14:40;17;16:10;17;20:38;19;9:25;19;13:35;19;15:20
S2025;3805;32.0;199.9;7.08;0;0;0;14;14:00;10.42;120.67;16.08;147.17;0.0;6.58;6.58;2.88;26.67;36.17;21;7:32;22;14:45;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;20;17:10;20;18:35;20;20:42;21;23:25;22;6:45;22;7:45
S2025;3806;35.0;185.96;9.6;0;0;0;14;16:00;0.92;11.58;3.0;15.5;0.0;0.0;0.0;1.92;24.05;26.0;16;8:20;17;15:42;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 2;15;7:30;15;8:25;15;9:35;16;9:40;16;10:25;16;11:35
S2025;3807;32.0;182.98;9.0;0;0;0;14;16:12;2.25;7.83;45.92;56.0;1.0;1.08;2.08;3.33;29.95;35.42;18;0:20;19;11:30;BERÇO DOW;DOW;GL;;BERÇO DOW;17;0:15;17;1:00;17;3:34;18;9:35;18;12:25;18;13:25
S2025;3808;32.0;182.98;9.8;0;0;0;14;17:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;57.08;57.83;15;9:15;17;22:40;BERÇO AL 04;VOPAK;GL;;BERÇO AL 02;14;17:00;14;18:35;14;18:35;17;3:40;17;4:25;17;6:15
S2025;3809;32.0;199.98;7.05;0;0;0;14;17:18;0.0;0.0;2.5;2.5;0.0;0.0;0.0;3.18;54.6;57.83;15;9:30;18;7:40;BERÇO DPW 4;DPW - CGNC;CGNC;;BERÇO DPW 3;14;19:50;14;21:25;14;23:50;17;6:30;17;7:15;17;8:25
S2025;3810;32.0;199.94;6.6;0;0;0;14;18:48;0.0;0.0;0.33;0.33;8.58;0.0;8.58;1.63;50.88;61.17;15;16:49;18;1:20;BERÇO TEAG;TEAG;GSA - E;;BERÇO TEAG;14;19:10;14;20:20;14;21:12;17;0:10;17;9:30;17;10:15
S2025;3811;32.0;228.99;6.75;0;0;0;14;22:21;0.0;0.0;0.17;0.17;3.5;0.33;3.83;1.05;78.53;83.42;14;23:17;18;10:35;BERÇO TEG;TEG;GSA - E;;BERÇO TEG;14;22:35;14;23:45;15;0:03;18;6:35;18;11:10;18;11:55
S2025;3812;48.0;299.9;12.3;0;0;0;14;23:12;12.33;3.83;12.42;28.58;1.17;0.08;1.25;2.75;24.0;28.0;17;5:40;18;10:45;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.2;16;3:50;16;4:45;16;6:45;17;6:45;17;8:45;17;9:55
S2025;3813;30.04;180.0;6.9;0;0;0;15;0:01;22.58;162.33;21.75;206.67;0.0;0.0;0.0;3.72;19.58;23.33;17;14:12;18;16:10;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;23;14:45;23;17:20;23;20:18;24;15:55;24;16:40;24;18:40
S2025;3814;32.0;225.0;11.7;0;0;0;15;0:10;1.67;0.0;7.08;8.75;0.0;1.08;1.08;7.25;19.75;28.08;15;0:30;16;5:10;BERÇO ARM 34;ELDORADO;CGNC;;BERÇO ARM 31;15;8:55;15;10:10;15;16:40;16;12:25;16;14:15;16;15:05
S2025;3815;40.0;182.9;7.0;0;0;0;15;1:00;0.0;0.0;1.0;1.0;0.0;2.75;2.75;2.02;55.4;60.17;16;19:50;19;5:54;BERÇO AL 02;TRANSPETRO;GL;;BERÇO AL 01;15;2:00;15;3:55;15;5:11;17;12:35;17;16:05;17;17:35
S2025;3816;25.0;156.53;8.7;0;0;0;15;4:00;0.0;0.0;3.25;3.25;1.67;0.92;2.58;0.75;24.75;28.08;15;12:50;16;15:45;BERÇO AL 03;VOPAK;GL;;BERÇO AL 03;15;7:15;15;8:50;15;8:50;16;9:35;16;12:55;16;14:45
S2025;3817;37.0;228.0;10.8;0;0;0;15;5:20;0.0;0.0;2.83;2.83;0.0;0.0;0.0;2.1;19.55;21.67;15;12:56;16;12:16;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 1;15;8:10;15;9:30;15;10:51;16;6:25;16;7:10;16;8:45
S2025;3818;48.0;330.03;11.85;0;0;0;15;6:00;34.58;47.92;12.25;94.75;8.0;0.67;8.67;2.53;20.05;31.25;20;16:36;21;15:20;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;19;4:45;19;6:35;19;8:21;20;4:25;20;13:50;20;15:15
S2025;3819;35.0;228.42;9.1;0;0;0;15;6:30;52.0;99.33;61.58;212.92;0.5;1.08;1.58;7.67;106.88;116.17;25;18:05;30;18:00;BERÇO ARM 12A;COFCO;GSA - E;;BERÇO ARM 12A;24;3:25;24;4:55;24;11:50;28;22:45;29;1:05;29;2:10
S2025;3820;32.0;199.9;11.6;0;0;0;15;8:00;0.0;0.0;1.33;1.33;0.0;1.17;1.17;4.42;71.0;76.58;15;9:20;18;16:20;BERÇO ARM 35P2;BRACELL;CGNC;;BERÇO ARM 35P1;15;9:20;15;10:30;15;14:10;18;13:10;18;15:05;18;15:50
S2025;3821;26.0;170.0;7.2;0;0;0;15;9:00;0.0;0.0;0.67;0.67;0.0;0.0;0.0;12.73;70.87;83.67;15;9:35;18;23:42;BERÇO CUTRALE;CUTRALE - GL;GL;;BERÇO CUTRALE;15;9:40;15;10:45;15;22:43;18;21:40;18;22:25;18;23:05
S2025;3822;32.0;189.99;6.2;0;0;0;15;9:30;2.33;45.75;1.0;49.08;4.25;0.92;5.17;2.33;66.15;73.67;18;3:25;21;3:45;BERÇO TEAG;TEAG;GSA - E;;BERÇO TEAG;17;10:35;17;11:45;17;13:19;20;7:30;20;13:25;20;14:10
S2025;3823;40.0;306.0;11.55;0;0;0;15;9:48;2.5;0.92;0.0;3.42;4.17;0.0;4.17;2.08;17.5;23.75;16;4:09;17;1:12;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 2;15;13:15;15;14:35;15;15:54;16;9:25;16;14:20;16;15:55
S2025;3824;32.3;224.9;6.79;0;0;0;15;10:05;2.33;35.58;0.0;37.92;1.33;0.42;1.75;3.17;29.92;34.83;18;10:10;19;23:40;BERÇO TGG;TGG;GSA - E;;BERÇO TGG;17;0:00;17;1:10;17;3:35;18;9:30;18;12:00;18;12:45
S2025;3825;35.0;185.97;8.3;0;0;0;15;13:20;0.0;0.0;0.17;0.17;0.0;0.0;0.0;3.28;10.88;14.17;15;14:06;16;6:07;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 1.2;15;13:30;15;14:25;15;16:56;16;3:50;16;4:35;16;5:45
S2025;3826;18.0;76.0;6.0;0;0;0;15;16:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.83;22.5;23.33;15;16:35;16;15:20;BERÇO SAIPEM 3;SAIPEM;CGNC;;BERÇO SAIPEM 2;15;16:20;15;17:15;15;17:19;16;15:50;16;16:35;16;17:05
S2025;3827;32.0;259.8;10.5;0;0;0;15;17:00;0.0;0.0;2.0;2.0;0.0;3.75;3.75;2.62;18.77;25.17;16;3:16;17;2:36;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.1;15;19:00;15;19:55;15;21:47;16;16:35;16;21:05;16;22:15
S2025;3828;32.0;229.0;11.7;0;0;0;15;17:00;32.5;69.75;1.0;103.25;0.0;0.0;0.0;0.75;43.02;43.83;21;3:30;23;3:30;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;20;0:15;20;1:20;20;1:20;21;20:25;21;21:10;21;21:50
S2025;3829;28.0;183.2;8.4;0;0;0;15;18:00;3.83;30.67;2.17;36.67;0.0;1.58;1.58;4.42;40.4;46.42;15;19:14;17;18:30;BERÇO AL 01;TRANSPETRO;GL;;BERÇO AL 02;17;6:40;17;8:35;17;12:15;19;4:40;19;7:00;19;8:30
S2025;3830;32.0;190.0;6.85;0;0;0;15;18:30;9.5;137.08;3.42;150.0;0.0;0.0;0.0;0.75;96.9;97.67;23;9:15;27;13:30;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;22;0:30;22;1:35;22;1:35;26;2:30;26;3:15;26;3:55
S2025;3831;23.0;164.34;8.6;0;0;0;15;19:00;0.0;0.0;0.25;0.25;0.0;0.33;0.33;3.75;4.42;8.5;16;0:20;17;14:30;BERÇO DOW;DOW;GL;;BERÇO DOW;15;19:15;15;20:00;15;23:00;16;3:25;16;4:30;16;5:30
S2025;3832;32.0;224.9;8.54;0;0;0;15;19:00;15.92;75.25;4.67;95.83;3.08;0.5;3.58;2.92;34.33;40.83;15;20:05;17;10:40;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 16/17;19;18:50;19;20:20;19;22:30;21;8:50;21;13:10;21;14:15
S2025;3833;45.0;299.9;11.8;0;0;0;15;20:00;0.0;0.0;0.0;0.0;0.5;0.17;0.67;8.15;17.83;26.67;15;23:58;17;5:56;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;15;20:00;15;21:30;16;4:54;16;22:45;17;0:10;17;1:55
S2025;3834;36.0;236.32;8.5;0;0;0;15;20:30;0.0;0.0;0.0;0.0;0.0;4.42;4.42;3.3;36.87;44.58;15;23:59;18;0:36;BERÇO VAL;ECOPORTO;CGNC;;BERÇO BTP 1;15;20:30;15;22:00;16;0:33;17;13:25;17;18:35;17;20:20
S2025;3835;30.0;179.97;5.71;0;0;0;15;20:45;33.25;167.5;13.25;214.0;0.0;0.0;0.0;4.2;34.75;39.0;18;4:08;20;1:14;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;24;18:45;24;21:20;25;0:47;26;11:35;26;12:20;26;14:20
S2025;3836;43.0;270.9;12.0;0;0;0;15;21:00;1.33;7.75;0.0;9.08;0.0;0.0;0.0;3.53;16.47;20.0;17;5:35;18;4:14;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;16;6:05;16;7:25;16;10:11;17;2:40;17;3:25;17;5:00
S2025;3837;44.0;299.95;12.1;0;0;0;15;22:10;0.0;0.0;0.67;0.67;0.0;1.42;1.42;2.32;17.02;20.75;16;14:25;17;10:48;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 3;15;22:50;15;23:45;16;1:19;16;18:20;16;20:30;16;21:40
S2025;3838;24.0;141.0;8.9;0;0;0;16;0:30;0.0;0.0;0.0;0.0;0.0;7.33;7.33;0.75;34.43;42.58;16;3:40;18;1:05;BERÇO IB OE;AGEO_TERMINAIS;GL;;BERÇO Ageo I;16;0:30;16;1:55;16;1:55;17;12:25;17;20:30;17;22:10
S2025;3839;40.0;284.71;11.75;0;0;0;16;1:00;1.33;23.75;0.17;25.25;0.0;0.42;0.42;2.37;13.9;16.75;18;7:10;19;0:54;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;17;2:15;17;3:35;17;5:12;17;19:10;17;20:20;17;21:55
S2025;3840;37.0;256.07;9.3;0;0;0;16;5:54;0.0;6.83;0.17;7.0;1.25;1.92;3.17;2.33;16.12;21.67;16;15:23;17;15:46;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;16;12:55;16;14:35;16;16:09;17;8:20;17;12:15;17;13:30
S2025;3841;32.0;228.94;7.19;0;0;0;16;6:00;79.0;100.75;12.92;192.67;5.08;0.0;5.08;1.92;95.42;102.42;24;17:50;29;3:35;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;24;6:40;24;8:05;24;9:15;28;8:40;28;14:30;28;15:30
S2025;3842;26.0;170.0;10.8;0;0;0;16;7:12;4.75;0.0;60.25;65.0;1.75;4.75;6.5;0.75;103.67;110.92;20;17:20;25;2:10;BERÇO AL 04;GRANEL;GL;;BERÇO AL 04;19;0:15;19;1:50;19;1:50;23;9:30;23;16:45;23;18:35
S2025;3843;32.0;210.96;9.3;0;0;0;16;10:20;7.92;86.83;3.58;98.33;0.0;3.67;3.67;3.53;23.72;30.92;21;20:22;23;2:17;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 2;20;12:40;20;14:10;20;16:56;21;16:40;21;21:05;21;22:50
S2025;3844;32.0;228.99;6.5;0;0;0;16;10:30;187.42;150.58;20.17;358.17;0.0;0.75;0.75;0.75;43.9;45.42;32;10:20;34;11:55;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;31;8:40;31;9:45;31;9:45;33;5:40;33;7:10;33;7:50
S2025;3845;33.0;201.8;7.3;0;0;0;16;10:36;2.33;51.75;0.0;54.08;0.75;2.83;3.58;1.58;98.0;103.17;18;18:10;23;0:09;BERÇO ARM 35P2;BRACELL;CGNC;;BERÇO ARM 35P1;18;16:45;18;17:55;18;18:44;22;20:45;23;1:05;23;1:50
S2025;3846;33.0;209.75;10.4;0;0;0;16;11:00;28.67;228.33;80.83;337.83;0.0;0.25;0.25;1.6;17.48;19.33;31;19:53;32;16:14;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;30;12:50;30;14:10;30;15:01;31;8:30;31;9:30;31;11:05
S2025;3847;0.0;225.0;8.2;0;0;0;16;11:30;118.42;340.5;13.33;472.25;1.83;0.33;2.17;7.67;94.92;104.75;35;19:40;40;16:25;BERÇO ARM 19;ELEVACOES;GSA - E;;BERÇO ARM 16/17;36;3:45;36;5:15;36;12:10;40;11:05;40;14:00;40;15:05
S2025;3848;32.0;179.99;12.0;0;0;0;16;12:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.32;126.13;127.5;16;15:12;22;6:45;BERÇO Ageo I;AGEO_TERMINAIS;GL;;BERÇO IB OE;16;12:00;16;13:25;16;13:59;21;20:10;21;20:55;21;22:35
S2025;3849;37.0;228.0;10.5;0;0;0;16;12:20;1.5;24.33;3.58;29.42;0.0;2.08;2.08;2.23;10.22;14.58;16;13:05;17;1:44;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 1;17;17:45;17;19:15;17;20:43;18;7:00;18;9:50;18;11:35
S2025;3850;44.0;268.03;13.2;0;0;0;16;12:30;0.0;0.0;0.0;0.0;0.0;3.25;3.25;4.87;56.88;65.0;16;15:17;19;10:37;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 2;16;12:30;16;13:25;16;17:32;19;2:25;19;6:25;19;7:35
S2025;3851;25.0;156.53;8.2;0;0;0;16;15:45;0.0;0.0;0.25;0.25;0.0;1.92;1.92;0.75;58.07;60.75;16;16:20;19;14:15;BERÇO IB SP;AGEO_TERMINAIS;GL;;BERÇO IB BC;16;16:00;16;17:25;16;17:25;19;3:30;19;6:10;19;7:50
S2025;3852;32.0;189.97;6.89;0;0;0;16;16:30;10.42;113.0;13.83;137.25;0.42;0.67;1.08;2.62;37.17;40.92;22;18:43;24;14:08;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;22;9:45;22;11:10;22;13:02;24;2:15;24;4:05;24;5:05
S2025;3853;25.0;160.0;6.2;0;0;0;16;19:27;0.0;0.17;0.0;0.17;0.0;1.5;1.5;5.75;4.17;11.42;16;20:50;20;18:12;BERÇO AL 03;STOLTHAVEN;GL;;BERÇO AL 03;16;19:40;16;21:15;17;2:15;17;6:25;17;8:40;17;10:30
