SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H;CARGO;DIRECTION
ComDragagem2035;5266;23.0;225.0;14.25;0;0;0;17;22:59;1.0;0.0;3.33;4.33;2.42;2.0;4.42;3.2;49.28;56.92;;;;;;HIDROVIAS;GSM - I;;BERÇO ARM 23;18;3:20;18;4:20;18;6:47;20;8:05;20.0;13:15;20.0;14:30;70000;2.0
ComDragagem2035;5267;23.0;215.0;12.25;0;0;0;17;23:29;0.5;0.08;4.42;5.0;0.0;0.83;0.83;2.5;16.8;20.17;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;18;4:30;18;5:45;18;7:30;19;0:20;19.0;1:55;19.0;3:05;1000;3.0
ComDragagem2035;5268;23.0;215.0;12.25;0;0;0;17;23:19;0.67;0.67;8.33;9.67;0.0;0.5;0.5;2.7;16.8;20.0;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.2;18;9:00;18;10:15;18;12:12;19;5:00;19.0;6:15;19.0;7:25;1000;3.0
ComDragagem2035;5269;23.0;275.0;13.75;0;0;0;17;23:29;1.75;35.58;0.5;37.83;1.0;0.17;1.17;5.09;15.61;21.92;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;19;13:20;19;14:35;19;18:55;20;10:35;20.0;12:30;20.0;13:40;3000;3.0
ComDragagem2035;5270;23.0;275.0;14.25;0;0;0;17;23:56;2.5;48.25;0.5;51.25;0.75;5.33;6.08;3.07;15.61;24.83;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;20;3:15;20;4:30;20;6:49;20;22:30;21.0;5:20;21.0;6:30;3000;3.0
ComDragagem2035;5271;23.0;295.0;13.75;0;0;0;17;21:56;1.25;13.08;0.5;14.83;0.0;0.0;0.0;3.06;21.3;24.42;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;18;12:50;18;14:05;18;16:23;19;13:45;19.0;14:30;19.0;15:40;4000;3.0
ComDragagem2035;5272;23.0;225.0;0.0;0;0;0;17;21:47;534.5;998.83;15.17;1548.5;0.0;1.25;1.25;1.98;111.09;114.33;;;;;;TES;GSA - E;;BERÇO ARM 38;82;10:20;82;11:25;82;12:38;87;3:45;87.0;5:45;87.0;6:25;70000;1.0
ComDragagem2035;5273;23.0;235.0;0.0;0;0;0;17;22:40;58.67;370.5;24.33;453.5;0.0;0.75;0.75;3.58;62.19;66.58;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;36;20:10;36;22:45;37;1:34;39;15:50;39.0;17:20;39.0;19:20;70000;1.0
ComDragagem2035;5274;23.0;195.0;11.25;0;0;0;17;19:56;14.42;103.25;14.42;132.08;0.0;1.0;1.0;6.49;85.0;92.5;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 2;23;8:05;23;10:10;23;15:54;27;4:55;27.0;6:40;27.0;9:10;45000;2.0
ComDragagem2035;5275;17.0;82.3;4.5;0;0;0;17;8:30;0.0;0.0;0.33;0.33;0.0;0.0;0.0;0.92;26.67;27.58;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;17;8:50;17;9:45;17;9:55;18;12:35;18.0;13:20;18.0;14:10;0;3.0
ComDragagem2035;5276;18.0;85.34;4.2;0;0;0;17;14:20;0.0;0.0;5.83;5.83;0.0;0.25;0.25;0.92;46.33;47.5;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 2;17;20:10;17;21:05;17;21:15;19;19:35;19.0;20:35;19.0;21:05;0;1.0
ComDragagem2035;5277;36.0;225.0;0.0;0;0;0;18;0:01;0.0;0.0;2.25;2.25;0.0;1.42;1.42;5.03;99.0;105.5;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 2;18;2:20;18;4:30;18;8:46;22;11:50;22.0;14:00;22.0;15:45;55000;1.0
ComDragagem2035;5278;23.0;195.0;8.75;0;0;0;18;3:06;0.0;0.0;0.83;0.83;0.0;2.75;2.75;3.69;16.8;23.25;;;;;;TECON10;CGC;;BERÇO TECON10 2;18;4:00;18;5:45;18;8:41;19;1:30;19.0;5:00;19.0;6:40;1000;3.0
ComDragagem2035;5279;23.0;225.0;12.25;0;0;0;18;1:05;8.17;129.92;0.0;138.08;0.0;3.67;3.67;3.72;111.09;118.5;;;;;;RUMO - GSM - I;GSM - I;;BERÇO RUMO 2;23;19:10;23;20:25;23;23:23;28;14:30;28.0;18:55;28.0;20:25;70000;2.0
ComDragagem2035;5280;23.0;135.0;7.75;0;0;0;18;0:01;7.42;82.0;0.42;89.83;0.0;0.0;0.0;2.94;20.71;23.67;;;;;;BTP;CGC;;BERÇO BTP 1;21;17:55;21;19:45;21;21:56;22;18:40;22.0;19:25;22.0;21:10;500;3.0
ComDragagem2035;5281;23.0;215.0;8.75;0;0;0;18;2:05;9.25;100.33;0.58;110.17;1.08;1.67;2.75;2.95;13.85;19.58;;;;;;BTP;CGC;;BERÇO BTP 3;22;16:15;22;18:05;22;20:17;23;10:10;23.0;13:40;23.0;15:25;1000;3.0
ComDragagem2035;5282;23.0;295.0;9.75;0;0;0;18;0:01;9.25;86.5;0.42;96.17;0.0;0.0;0.0;2.78;20.66;23.5;;;;;;BTP;CGC;;BERÇO BTP 2;22;0:15;22;2:05;22;4:06;23;0:50;23.0;1:35;23.0;3:20;4000;3.0
ComDragagem2035;5283;23.0;175.0;0.0;0;0;0;18;6:02;5.92;62.08;1.42;69.42;1.92;0.42;2.33;0.79;77.19;80.33;;;;;;CITROSUCO;GL;;BERÇO ARM 29;21;3:30;21;4:50;21;4:52;24;10:05;24.0;13:10;24.0;14:05;35000;1.0
ComDragagem2035;5284;23.0;225.0;0.0;0;0;0;18;4:08;291.92;600.58;42.25;934.75;0.0;0.08;0.08;1.51;68.98;70.58;;;;;;COFCO;GSA - E;;BERÇO ARM 12A;57;2:55;57;4:25;57;5:10;60;2:10;60.0;3:00;60.0;4:05;70000;1.0
ComDragagem2035;5285;23.0;185.0;0.0;0;0;0;18;3:05;121.75;712.08;30.75;864.58;0.0;0.08;0.08;6.06;39.48;45.67;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;54;3:40;54;5:05;54;10:23;56;1:55;56.0;2:45;56.0;3:45;45000;1.0
ComDragagem2035;5286;23.0;165.0;0.0;0;0;0;18;5:10;130.42;813.67;38.0;982.08;0.0;0.0;0.0;2.85;23.6;26.5;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;59;3:15;59;4:40;59;6:46;60;6:25;60.0;7:10;60.0;8:10;35000;1.0
ComDragagem2035;5287;23.0;225.0;0.0;0;0;0;18;4:08;283.42;601.83;29.42;914.67;1.0;1.92;2.92;3.26;58.85;65.08;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;56;6:50;56;8:15;56;10:45;58;21:40;59.0;1:20;59.0;2:20;70000;1.0
ComDragagem2035;5288;23.0;185.0;7.25;0;0;0;18;0:00;1.58;30.08;11.92;43.58;0.0;0.67;0.67;2.37;13.38;16.42;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;19;19:35;19;21:10;19;22:47;20;12:10;20.0;13:35;20.0;14:45;1000;3.0
ComDragagem2035;5289;23.0;245.0;8.25;0;0;0;18;0:00;5.08;46.08;12.17;63.33;0.0;0.0;0.0;2.62;17.86;20.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;20;15:20;20;16:55;20;18:47;21;12:40;21.0;13:25;21.0;14:35;3000;3.0
ComDragagem2035;5290;23.0;295.0;8.75;0;0;0;18;0:00;6.92;61.5;12.17;80.58;1.5;1.33;2.83;2.25;21.93;27.08;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;21;8:35;21;10:15;21;11:45;22;9:45;22.0;13:20;22.0;14:55;4000;3.0
ComDragagem2035;5291;23.0;225.0;0.0;0;0;0;18;0:03;95.67;260.0;20.75;376.42;0.0;0.92;0.92;6.03;53.25;60.25;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;33;16:30;33;18:00;33;23:16;36;4:35;36.0;6:15;36.0;7:20;70000;1.0
ComDragagem2035;5292;23.0;225.0;0.0;0;0;0;18;0:01;106.33;298.33;20.75;425.42;0.0;0.08;0.08;3.68;53.25;57.08;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;35;17:30;35;18:55;35;21:50;38;3:10;38.0;4:00;38.0;5:00;70000;1.0
ComDragagem2035;5293;32.2;205.0;0.0;0;0;0;18;0:02;37.25;375.25;26.83;439.33;0.0;0.75;0.75;3.9;39.16;43.83;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;36;7:25;36;8:55;36;12:04;38;3:15;38.0;4:45;38.0;5:50;55000;1.0
ComDragagem2035;5294;23.0;175.0;8.25;0;0;0;18;1:04;0.0;11.17;3.25;14.42;0.0;0.0;0.0;1.34;59.83;61.17;;;;;;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;18;15:30;18;16:35;18;17:10;21;5:00;21.0;5:45;21.0;7:05;35000;2.0
ComDragagem2035;5295;36.0;225.0;0.0;0;0;0;18;6:05;0.0;0.0;3.83;3.83;0.0;0.08;0.08;32.32;200.0;232.42;;;;;;NST - CGNC;CGNC;;BERÇO ARM 31;18;9:55;18;11:10;19;18:44;28;2:45;28.0;3:35;28.0;4:25;55000;1.0
ComDragagem2035;5296;23.0;185.0;7.75;0;0;0;18;0:00;1.25;14.58;9.58;25.42;0.33;0.67;1.0;4.19;16.8;22.0;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;19;1:25;19;2:40;19;6:06;19;22:55;20.0;0:40;20.0;1:50;1000;3.0
ComDragagem2035;5297;23.0;185.0;7.75;0;0;0;18;0:00;1.25;18.83;12.5;32.58;0.0;4.5;4.5;3.11;16.8;24.42;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.2;19;8:35;19;9:50;19;12:11;20;5:00;20.0;10:15;20.0;11:25;1000;3.0
ComDragagem2035;5298;23.0;255.0;9.25;0;0;0;18;1:03;4.42;57.5;0.83;62.75;0.0;0.0;0.0;1.38;15.61;17.0;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;20;15:50;20;17:05;20;17:42;21;9:20;21.0;10:05;21.0;11:15;3000;3.0
ComDragagem2035;5299;23.0;225.0;0.0;0;0;0;18;2:06;70.58;164.25;0.0;234.83;0.0;1.0;1.0;7.65;88.35;97.0;;;;;;TEAG;GSA - E;;BERÇO TEAG;27;21:00;27;22:10;28;5:04;31;21:25;31.0;23:10;31.0;23:55;70000;1.0
ComDragagem2035;5300;23.0;225.0;12.25;0;0;0;18;1:04;19.17;260.75;0.0;279.92;0.0;1.0;1.0;3.95;111.09;116.08;;;;;;TERMAG;GSM - I;;BERÇO TERMAG;29;17:00;29;17:50;29;21:02;34;12:10;34.0;13:55;34.0;15:00;70000;2.0
ComDragagem2035;5301;23.0;195.0;7.75;0;0;1;18;1:03;1.33;22.33;9.5;33.17;0.67;0.33;1.0;3.06;20.97;25.08;;;;;;TEV;RORO;;BERÇO TEV;19;10:15;19;11:35;19;13:53;20;10:55;20.0;12:40;20.0;13:55;1500;3.0
ComDragagem2035;5302;23.0;225.0;0.0;0;0;0;18;3:06;12.83;121.17;16.0;150.0;0.0;2.42;2.42;1.88;39.92;44.25;;;;;;TGG;GSA - E;;BERÇO TGG;24;9:10;24;10:20;24;11:27;26;3:25;26.0;6:35;26.0;7:20;70000;1.0
ComDragagem2035;5303;23.0;225.0;0.0;0;0;0;18;0:05;53.92;320.0;41.33;415.25;0.0;0.0;0.0;5.4;62.19;67.58;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;35;7:20;35;9:55;35;14:34;38;4:45;38.0;5:30;38.0;7:30;70000;1.0
ComDragagem2035;5304;23.0;225.0;7.75;0;0;0;18;1:05;18.0;111.83;19.08;148.92;0.0;0.08;0.08;8.17;104.45;112.75;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 1;24;6:00;24;8:05;24;15:30;29;0:00;29.0;0:50;29.0;3:20;70000;2.0
ComDragagem2035;5305;23.0;185.0;0.0;0;0;0;18;1:04;3.83;40.83;9.58;54.25;0.0;1.25;1.25;5.98;29.94;37.17;;;;;;TRANSPETRO;GL;;BERÇO AL 02;20;7:20;20;9:15;20;14:28;21;20:25;21.0;22:25;21.0;23:55;35000;1.0
ComDragagem2035;5306;23.0;135.0;0.0;0;0;0;18;4:11;0.0;0.0;4.0;4.0;2.0;0.42;2.42;4.22;90.66;97.33;;;;;;USIMINAS;CGNC;;BERÇO USIMINAS 1;18;8:15;18;10:40;18;14:08;22;8:50;22.0;12:00;22.0;14:00;35000;1.0
ComDragagem2035;5307;23.0;185.0;0.0;0;0;0;18;3:03;9.58;72.17;15.08;96.83;1.5;2.75;4.25;0.75;62.88;67.92;;;;;;VOPAK;GL;;BERÇO AL 03;22;3:55;22;5:50;22;5:50;24;20:45;25.0;1:45;25.0;3:15;35000;1.0
ComDragagem2035;5308;23.0;225.0;0.0;0;0;0;18;1:05;130.58;274.83;12.33;417.75;0.0;0.25;0.25;1.48;55.1;56.83;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;35;10:50;35;11:55;35;12:38;37;19:45;37.0;20:45;37.0;21:25;70000;1.0
ComDragagem2035;5309;19.0;87.9;5.1;0;0;0;18;9:50;0.0;0.0;1.17;1.17;0.0;0.0;0.0;0.92;60.17;61.08;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 3;18;11:00;18;11:55;18;12:05;21;0:15;21.0;1:00;21.0;1:30;0;1.0
ComDragagem2035;5310;23.0;185.0;9.25;0;0;0;19;5:14;0.0;0.0;4.5;4.5;0.0;0.92;0.92;5.0;16.8;22.75;;;;;;TECON10;CGC;;BERÇO TECON10 2;19;9:45;19;11:30;19;15:45;20;8:35;20.0;10:15;20.0;11:55;1000;3.0
ComDragagem2035;5311;23.0;185.0;9.25;0;0;0;19;5:12;0.0;8.0;8.5;16.5;0.0;0.58;0.58;2.07;16.8;19.5;;;;;;TECON10;CGC;;BERÇO TECON10 1;19;21:45;19;23:30;20;0:49;20;17:40;20.0;19:00;20.0;20:40;1000;3.0
ComDragagem2035;5312;49.0;366.0;15.0;1;0;0;19;5:11;31.5;2.58;1.08;35.17;0.17;0.0;0.17;4.28;38.88;43.33;;;;;;TECON10;CGC;;BERÇO TECON10 3;20;16:25;20;18:15;20;21:46;22;12:40;22.0;13:35;22.0;15:20;12500;3.0
ComDragagem2035;5313;23.0;275.0;9.75;0;0;0;19;4:09;0.0;0.0;7.83;7.83;2.0;1.25;3.25;4.66;15.61;23.58;;;;;;TECON10;CGC;;BERÇO TECON10 3;19;12:00;19;13:45;19;17:39;20;9:20;20.0;13:20;20.0;15:00;3000;3.0
ComDragagem2035;5314;23.0;265.0;10.25;0;0;0;19;6:18;1.75;17.25;7.42;26.42;0.0;0.58;0.58;3.11;15.61;19.33;;;;;;TECON10;CGC;;BERÇO TECON10 2;20;8:45;20;10:30;20;12:51;21;4:30;21.0;5:50;21.0;7:30;3000;3.0
ComDragagem2035;5315;43.0;339.0;14.0;0;0;0;19;5:11;0.0;0.0;7.67;7.67;1.67;2.58;4.25;4.59;25.92;34.83;;;;;;TECON10;CGC;;BERÇO TECON10 4;19;12:55;19;14:40;19;18:30;20;20:30;21.0;1:30;21.0;3:10;6000;3.0
ComDragagem2035;5316;23.0;225.0;0.0;0;0;0;19;6:10;8.25;83.33;1.92;93.5;0.0;0.92;0.92;4.34;51.12;56.42;;;;;;RUMO - GSA - E;GSA - E;;BERÇO RUMO 1;23;3:40;23;5:15;23;8:50;25;12:00;25.0;13:40;25.0;14:50;70000;1.0
ComDragagem2035;5317;23.0;185.0;0.0;0;0;0;19;3:08;0.0;0.0;5.17;5.17;0.0;0.0;0.0;1.68;64.43;66.17;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;19;8:20;19;10:05;19;11:00;22;3:30;22.0;4:15;22.0;5:35;35000;1.0
ComDragagem2035;5318;23.0;135.0;7.75;0;0;0;19;2:06;7.42;83.67;0.58;91.67;2.67;0.17;2.83;3.79;20.71;27.33;;;;;;BTP;CGC;;BERÇO BTP 1;22;21:50;22;23:40;23;2:42;23;23:25;24.0;3:00;24.0;4:45;500;3.0
ComDragagem2035;5319;23.0;215.0;8.75;0;0;0;19;4:14;9.25;93.75;0.75;103.75;0.42;2.25;2.67;3.28;13.85;19.83;;;;;;BTP;CGC;;BERÇO BTP 3;23;12:00;23;13:50;23;16:21;24;6:15;24.0;9:40;24.0;11:25;1000;3.0
ComDragagem2035;5320;23.0;245.0;11.25;0;0;0;19;4:12;14.67;104.08;3.25;122.0;0.0;0.75;0.75;1.67;14.7;17.17;;;;;;BTP;CGC;;BERÇO BTP 2;24;6:15;24;8:05;24;9:00;24;23:45;25.0;1:15;25.0;3:00;3000;3.0
ComDragagem2035;5321;23.0;295.0;10.75;0;0;0;19;2:06;9.25;84.0;0.58;93.83;0.25;0.33;0.58;5.04;20.66;26.33;;;;;;BTP;CGC;;BERÇO BTP 2;23;0:00;23;1:50;23;6:07;24;2:50;24.0;4:10;24.0;5:55;4000;3.0
ComDragagem2035;5322;23.0;175.0;0.0;0;0;0;19;8:16;16.67;111.42;2.75;130.83;0.0;1.17;1.17;0.86;77.19;79.25;;;;;;CITROSUCO;GL;;BERÇO ARM 29;24;19:10;24;20:30;24;20:36;28;1:50;28.0;3:45;28.0;4:40;35000;1.0
ComDragagem2035;5323;23.0;225.0;0.0;0;0;0;19;9:20;299.92;622.92;43.75;966.58;0.0;0.0;0.0;4.5;68.98;73.5;;;;;;COFCO;GSA - E;;BERÇO ARM 13/14;59;15:55;59;17:25;59;21:10;62;18:10;62.0;18:55;62.0;20:00;70000;1.0
ComDragagem2035;5324;23.0;185.0;0.0;0;0;0;19;5:16;130.42;816.08;40.42;986.92;0.0;0.0;0.0;2.45;39.48;42.0;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;60;8:15;60;9:40;60;11:22;62;2:55;62.0;3:40;62.0;4:40;45000;1.0
ComDragagem2035;5325;23.0;185.0;0.0;0;0;0;19;6:16;134.0;853.58;42.83;1030.42;0.0;0.25;0.25;3.31;39.48;43.08;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;62;4:45;62;6:10;62;8:43;64;0:15;64.0;1:15;64.0;2:15;45000;1.0
ComDragagem2035;5326;23.0;225.0;0.0;0;0;0;19;6:18;318.5;721.08;38.67;1078.25;0.0;0.42;0.42;2.28;58.85;61.58;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;64;4:35;64;6:00;64;7:31;66;18:25;66.0;19:35;66.0;20:35;70000;1.0
ComDragagem2035;5327;23.0;185.0;9.25;0;0;0;19;10:22;0.0;0.0;0.08;0.08;0.42;1.17;1.58;4.4;31.91;37.92;;;;;;DOW;GL;;BERÇO DOW;19;10:30;19;11:15;19;14:54;20;22:50;21.0;1:10;21.0;2:10;35000;2.0
ComDragagem2035;5328;23.0;215.0;9.25;0;0;0;19;6:17;4.58;49.5;5.83;59.92;0.0;5.67;5.67;3.06;13.38;22.17;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;21;18:15;21;19:35;21;21:53;22;11:20;22.0;17:45;22.0;19:20;1000;3.0
ComDragagem2035;5329;36.0;225.0;0.0;0;0;0;19;6:14;0.0;15.75;0.0;15.75;0.0;0.42;0.42;1.9;64.0;66.33;;;;;;DPW - CGNC;CGNC;;BERÇO DPW 4;19;22:00;19;23:35;20;0:44;22;16:45;22.0;17:55;22.0;19:05;55000;1.0
ComDragagem2035;5330;23.0;185.0;0.0;0;0;0;19;8:18;37.75;388.5;26.5;452.75;1.0;0.58;1.58;2.67;37.2;41.5;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;38;5:05;38;6:30;38;8:25;39;21:40;40.0;0:00;40.0;1:00;45000;1.0
ComDragagem2035;5331;23.0;225.0;0.0;0;0;0;19;8:18;123.5;310.33;22.92;456.75;0.0;0.0;0.0;5.36;53.25;58.67;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;38;9:05;38;10:35;38;15:11;40;20:30;40.0;21:15;40.0;22:20;70000;1.0
ComDragagem2035;5332;32.2;205.0;0.0;0;0;0;19;8:18;40.58;423.17;33.33;497.08;0.0;0.0;0.0;3.18;39.16;42.33;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;40;1:25;40;2:50;40;5:15;41;20:25;41.0;21:10;41.0;22:10;55000;1.0
ComDragagem2035;5333;23.0;185.0;9.25;0;0;0;19;5:13;1.25;22.17;4.58;28.0;1.17;10.33;11.5;4.48;16.8;32.83;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.2;20;9:15;20;10:30;20;14:13;21;7:05;21.0;19:20;21.0;20:30;1000;3.0
ComDragagem2035;5334;23.0;195.0;9.25;0;0;0;19;6:17;1.25;13.17;3.5;17.92;1.17;3.25;4.42;2.73;16.8;24.0;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;20;0:15;20;1:30;20;3:28;20;20:20;21.0;1:30;21.0;2:40;1000;3.0
ComDragagem2035;5335;23.0;255.0;10.25;0;0;0;19;5:13;4.42;46.08;1.17;51.67;0.0;1.92;1.92;3.29;15.61;20.83;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;21;8:55;21;10:10;21;12:42;22;4:20;22.0;7:00;22.0;8:10;3000;3.0
ComDragagem2035;5336;23.0;265.0;10.25;0;0;0;19;6:17;4.42;41.92;0.33;46.67;0.0;0.0;0.0;3.44;15.61;19.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;21;5:00;21;6:15;21;8:56;22;0:35;22.0;1:20;22.0;2:30;3000;3.0
ComDragagem2035;5337;23.0;295.0;11.75;0;0;0;19;6:17;5.67;61.5;9.0;76.17;0.0;0.83;0.83;3.17;21.3;25.33;;;;;;SANTOSBR;CGC;;BERÇO TECON 1/2;22;10:30;22;11:45;22;14:10;23;11:30;23.0;13:05;23.0;14:15;4000;3.0
ComDragagem2035;5338;23.0;195.0;8.75;0;0;1;19;5:15;3.25;24.75;6.33;34.33;0.0;0.08;0.08;1.92;20.97;23.0;;;;;;TEV;RORO;;BERÇO TEV;20;15:35;20;16:55;20;18:05;21;15:05;21.0;15:55;21.0;17:10;1500;3.0
ComDragagem2035;5339;23.0;225.0;0.0;0;0;0;19;5:09;18.17;140.58;13.5;172.25;0.0;0.92;0.92;2.94;39.92;43.83;;;;;;TGG;GSA - E;;BERÇO TGG;26;9:25;26;10:35;26;12:46;28;4:45;28.0;6:25;28.0;7:10;70000;1.0
ComDragagem2035;5340;23.0;225.0;0.0;0;0;0;19;4:14;59.92;353.5;46.67;460.08;0.0;0.17;0.17;2.42;62.19;64.83;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;38;8:20;38;10:55;38;12:35;41;2:50;41.0;3:45;41.0;5:45;70000;1.0
ComDragagem2035;5341;23.0;225.0;0.0;0;0;0;19;4:13;62.5;384.08;49.25;495.83;0.0;1.58;1.58;2.28;62.19;66.08;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;39;20:05;39;22:40;40;0:11;42;14:25;42.0;16:45;42.0;18:45;70000;1.0
ComDragagem2035;5342;23.0;225.0;7.75;0;0;0;19;4:09;28.75;159.5;31.17;219.42;0.0;0.17;0.17;6.82;104.45;111.5;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;28;7:35;28;9:40;28;15:44;33;0:15;33.0;1:10;33.0;3:40;70000;2.0
ComDragagem2035;5343;23.0;175.0;0.0;0;0;0;19;7:21;0.0;0.0;2.08;2.08;6.17;6.42;12.58;14.46;90.66;117.75;;;;;;USIMINAS;CGNC;;BERÇO USIMINAS 2;19;9:30;19;11:55;20;1:37;23;20:20;24.0;9:40;24.0;11:40;35000;1.0
ComDragagem2035;5344;23.0;215.0;0.0;0;0;0;19;5:10;30.33;407.5;11.75;449.58;1.58;0.0;1.58;0.91;55.1;57.67;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;37;22:45;37;23:50;37;23:59;40;7:10;40.0;9:30;40.0;10:10;70000;1.0
ComDragagem2035;5345;23.0;225.0;0.0;0;0;0;19;8:19;286.83;271.25;7.0;565.08;0.25;0.0;0.25;3.09;55.1;58.5;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;42;21:25;42;22:30;43;0:50;45;8:00;45.0;9:00;45.0;9:40;70000;1.0
ComDragagem2035;5346;36.0;225.0;0.0;0;0;0;20;8:19;1.92;0.0;4.83;6.75;0.0;0.58;0.58;1.06;99.0;100.67;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 3;20;15:05;20;17:15;20;17:33;24;20:35;24.0;21:55;24.0;23:55;55000;1.0
ComDragagem2035;5347;23.0;185.0;9.75;0;0;0;20;9:25;1.92;5.92;0.08;7.92;0.0;4.42;4.42;1.81;16.8;23.08;;;;;;TECON10;CGC;;BERÇO TECON10 1;20;17:20;20;19:05;20;20:08;21;13:00;21.0;18:10;21.0;19:50;1000;3.0
ComDragagem2035;5348;23.0;245.0;11.25;0;0;0;20;10:27;3.58;15.42;2.83;21.83;0.0;1.92;1.92;3.07;15.61;20.67;;;;;;TECON10;CGC;;BERÇO TECON10 2;21;8:20;21;10:05;21;12:24;22;4:05;22.0;6:45;22.0;8:25;3000;3.0
ComDragagem2035;5349;23.0;245.0;11.25;0;0;0;20;10:27;3.58;10.17;0.0;13.75;1.67;2.58;4.25;3.71;15.61;23.58;;;;;;TECON10;CGC;;BERÇO TECON10 4;21;0:15;21;2:00;21;4:57;21;20:35;22.0;1:35;22.0;3:15;3000;3.0
ComDragagem2035;5350;23.0;225.0;0.0;0;0;0;20;9:20;17.92;105.25;3.5;126.67;0.0;1.08;1.08;3.35;51.12;55.58;;;;;;RUMO - GSA - E;GSA - E;;BERÇO RUMO 1;25;16:00;25;17:35;25;20:11;27;23:20;28.0;1:10;28.0;2:20;70000;1.0
ComDragagem2035;5351;23.0;175.0;10.25;0;0;0;20;5:21;20.0;187.83;0.0;207.83;0.0;0.17;0.17;6.52;50.86;57.58;;;;;;RUMO - GSM - I;GSM - I;;BERÇO RUMO 2;28;21:15;28;22:30;29;4:16;31;7:10;31.0;8:05;31.0;9:35;35000;2.0
ComDragagem2035;5352;23.0;225.0;0.0;0;0;0;20;8:17;6.75;7.0;0.0;13.75;0.0;1.08;1.08;3.42;51.12;55.67;;;;;;ADM;GSA - E;;BERÇO ARM 39;20;22:05;20;23:10;21;1:50;23;5:00;23.0;6:50;23.0;7:30;70000;1.0
