Day;MARKET_CATEGORY;arrivals;attended;saldo_dia;queue;SCENARIO_ID
68;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
69;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
70;GSA - I;0,0;1,0;-1,0;6,0;ComDragagem2035
71;GSA - I;0,0;0,0;0,0;6,0;ComDragagem2035
72;GSA - I;1,0;0,0;1,0;7,0;ComDragagem2035
73;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
74;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
75;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
76;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
77;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
78;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
79;GSA - I;1,0;1,0;0,0;7,0;ComDragagem2035
80;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
81;GSA - I;1,0;0,0;1,0;8,0;ComDragagem2035
82;GSA - I;0,0;1,0;-1,0;7,0;ComDragagem2035
83;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
84;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
85;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
86;GSA - I;1,0;0,0;1,0;8,0;ComDragagem2035
87;GSA - I;0,0;0,0;0,0;8,0;ComDragagem2035
88;GSA - I;0,0;1,0;-1,0;7,0;ComDragagem2035
89;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
90;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
91;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
92;GSA - I;0,0;0,0;0,0;7,0;ComDragagem2035
1;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2035
2;GSM - I;2,0;2,0;0,0;0,0;ComDragagem2035
3;GSM - I;2,0;0,0;2,0;2,0;ComDragagem2035
4;GSM - I;2,0;1,0;1,0;3,0;ComDragagem2035
5;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem2035
6;GSM - I;2,0;2,0;0,0;2,0;ComDragagem2035
7;GSM - I;2,0;1,0;1,0;3,0;ComDragagem2035
8;GSM - I;2,0;3,0;-1,0;2,0;ComDragagem2035
9;GSM - I;2,0;1,0;1,0;3,0;ComDragagem2035
10;GSM - I;1,0;1,0;0,0;3,0;ComDragagem2035
11;GSM - I;2,0;2,0;0,0;3,0;ComDragagem2035
12;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem2035
13;GSM - I;3,0;1,0;2,0;4,0;ComDragagem2035
14;GSM - I;4,0;1,0;3,0;7,0;ComDragagem2035
15;GSM - I;1,0;3,0;-2,0;5,0;ComDragagem2035
16;GSM - I;1,0;0,0;1,0;6,0;ComDragagem2035
17;GSM - I;2,0;0,0;2,0;8,0;ComDragagem2035
18;GSM - I;4,0;4,0;0,0;8,0;ComDragagem2035
19;GSM - I;1,0;1,0;0,0;8,0;ComDragagem2035
20;GSM - I;3,0;2,0;1,0;9,0;ComDragagem2035
21;GSM - I;2,0;0,0;2,0;11,0;ComDragagem2035
22;GSM - I;0,0;0,0;0,0;11,0;ComDragagem2035
23;GSM - I;1,0;4,0;-3,0;8,0;ComDragagem2035
24;GSM - I;0,0;2,0;-2,0;6,0;ComDragagem2035
25;GSM - I;1,0;1,0;0,0;6,0;ComDragagem2035
26;GSM - I;0,0;0,0;0,0;6,0;ComDragagem2035
27;GSM - I;2,0;1,0;1,0;7,0;ComDragagem2035
28;GSM - I;3,0;2,0;1,0;8,0;ComDragagem2035
29;GSM - I;0,0;2,0;-2,0;6,0;ComDragagem2035
30;GSM - I;1,0;1,0;0,0;6,0;ComDragagem2035
31;GSM - I;1,0;1,0;0,0;6,0;ComDragagem2035
32;GSM - I;1,0;0,0;1,0;7,0;ComDragagem2035
33;GSM - I;0,0;2,0;-2,0;5,0;ComDragagem2035
34;GSM - I;1,0;1,0;0,0;5,0;ComDragagem2035
35;GSM - I;0,0;0,0;0,0;5,0;ComDragagem2035
36;GSM - I;0,0;1,0;-1,0;4,0;ComDragagem2035
37;GSM - I;2,0;1,0;1,0;5,0;ComDragagem2035
38;GSM - I;0,0;0,0;0,0;5,0;ComDragagem2035
39;GSM - I;1,0;2,0;-1,0;4,0;ComDragagem2035
40;GSM - I;0,0;0,0;0,0;4,0;ComDragagem2035
41;GSM - I;1,0;0,0;1,0;5,0;ComDragagem2035
42;GSM - I;1,0;3,0;-2,0;3,0;ComDragagem2035
43;GSM - I;2,0;1,0;1,0;4,0;ComDragagem2035
44;GSM - I;2,0;1,0;1,0;5,0;ComDragagem2035
45;GSM - I;0,0;0,0;0,0;5,0;ComDragagem2035
46;GSM - I;1,0;1,0;0,0;5,0;ComDragagem2035
47;GSM - I;0,0;1,0;-1,0;4,0;ComDragagem2035
48;GSM - I;2,0;0,0;2,0;6,0;ComDragagem2035
49;GSM - I;1,0;2,0;-1,0;5,0;ComDragagem2035
50;GSM - I;0,0;1,0;-1,0;4,0;ComDragagem2035
51;GSM - I;2,0;3,0;-1,0;3,0;ComDragagem2035
52;GSM - I;0,0;0,0;0,0;3,0;ComDragagem2035
53;GSM - I;2,0;1,0;1,0;4,0;ComDragagem2035
54;GSM - I;0,0;0,0;0,0;4,0;ComDragagem2035
55;GSM - I;1,0;2,0;-1,0;3,0;ComDragagem2035
56;GSM - I;1,0;2,0;-1,0;2,0;ComDragagem2035
57;GSM - I;0,0;0,0;0,0;2,0;ComDragagem2035
58;GSM - I;1,0;1,0;0,0;2,0;ComDragagem2035
59;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem2035
60;GSM - I;2,0;2,0;0,0;1,0;ComDragagem2035
61;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2035
62;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2035
63;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2035
64;GSM - I;0,0;1,0;-1,0;0,0;ComDragagem2035
65;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2035
66;GSM - I;4,0;1,0;3,0;3,0;ComDragagem2035
67;GSM - I;1,0;3,0;-2,0;1,0;ComDragagem2035
68;GSM - I;1,0;1,0;0,0;1,0;ComDragagem2035
69;GSM - I;1,0;0,0;1,0;2,0;ComDragagem2035
70;GSM - I;0,0;1,0;-1,0;1,0;ComDragagem2035
71;GSM - I;1,0;0,0;1,0;2,0;ComDragagem2035
72;GSM - I;0,0;2,0;-2,0;0,0;ComDragagem2035
73;GSM - I;2,0;0,0;2,0;2,0;ComDragagem2035
74;GSM - I;2,0;4,0;-2,0;0,0;ComDragagem2035
75;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2035
76;GSM - I;0,0;0,0;0,0;0,0;ComDragagem2035
77;GSM - I;1,0;0,0;1,0;1,0;ComDragagem2035
78;GSM - I;0,0;1,0;-1,0;0,0;ComDragagem2035
79;GSM - I;2,0;2,0;0,0;0,0;ComDragagem2035
80;GSM - I;3,0;0,0;3,0;3,0;ComDragagem2035
81;GSM - I;2,0;2,0;0,0;3,0;ComDragagem2035
82;GSM - I;0,0;2,0;-2,0;1,0;ComDragagem2035
83;GSM - I;1,0;1,0;0,0;1,0;ComDragagem2035
84;GSM - I;1,0;2,0;-1,0;0,0;ComDragagem2035
85;GSM - I;1,0;0,0;1,0;1,0;ComDragagem2035
86;GSM - I;3,0;1,0;2,0;3,0;ComDragagem2035
87;GSM - I;2,0;1,0;1,0;4,0;ComDragagem2035
88;GSM - I;1,0;1,0;0,0;4,0;ComDragagem2035
89;GSM - I;0,0;1,0;-1,0;3,0;ComDragagem2035
90;GSM - I;1,0;3,0;-2,0;1,0;ComDragagem2035
91;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2035
92;GSM - I;0,0;0,0;0,0;1,0;ComDragagem2035
1;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
2;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
3;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
4;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
5;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
6;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
7;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
8;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
9;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
10;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
11;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
12;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
13;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
14;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
15;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
16;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
17;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
18;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
19;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
20;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
21;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
22;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
23;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
24;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
25;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
26;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
27;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
28;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
29;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
30;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
31;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
32;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
33;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
34;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
35;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
36;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
37;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
38;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
39;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
40;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
41;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
42;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
43;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
44;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
45;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
46;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
47;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
48;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
49;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
50;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
51;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
52;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
53;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
54;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
55;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
56;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
57;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
58;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
59;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
60;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
61;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
62;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
63;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
64;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
65;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
66;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
67;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
68;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
69;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
70;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
71;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
72;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
73;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
74;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
75;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
76;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
77;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
78;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
79;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
80;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
81;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
82;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
83;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
84;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
85;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
86;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
87;PASSAGEIROS;1,0;1,0;0,0;0,0;ComDragagem2035
88;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
89;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
90;PASSAGEIROS;1,0;1,0;0,0;0,0;ComDragagem2035
91;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
92;PASSAGEIROS;0,0;0,0;0,0;0,0;ComDragagem2035
1;RORO;2,0;1,0;1,0;1,0;ComDragagem2035
2;RORO;1,0;1,0;0,0;1,0;ComDragagem2035
3;RORO;0,0;1,0;-1,0;0,0;ComDragagem2035
4;RORO;0,0;0,0;0,0;0,0;ComDragagem2035
5;RORO;0,0;0,0;0,0;0,0;ComDragagem2035
6;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
7;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
8;RORO;0,0;0,0;0,0;0,0;ComDragagem2035
9;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
10;RORO;0,0;0,0;0,0;0,0;ComDragagem2035
11;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
12;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
13;RORO;2,0;0,0;2,0;2,0;ComDragagem2035
14;RORO;1,0;1,0;0,0;2,0;ComDragagem2035
15;RORO;1,0;1,0;0,0;2,0;ComDragagem2035
16;RORO;0,0;1,0;-1,0;1,0;ComDragagem2035
17;RORO;0,0;0,0;0,0;1,0;ComDragagem2035
18;RORO;1,0;1,0;0,0;1,0;ComDragagem2035
19;RORO;1,0;1,0;0,0;1,0;ComDragagem2035
20;RORO;2,0;1,0;1,0;2,0;ComDragagem2035
21;RORO;2,0;1,0;1,0;3,0;ComDragagem2035
22;RORO;1,0;0,0;1,0;4,0;ComDragagem2035
23;RORO;0,0;0,0;0,0;4,0;ComDragagem2035
24;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
25;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
26;RORO;1,0;0,0;1,0;4,0;ComDragagem2035
27;RORO;2,0;1,0;1,0;5,0;ComDragagem2035
28;RORO;1,0;1,0;0,0;5,0;ComDragagem2035
29;RORO;1,0;1,0;0,0;5,0;ComDragagem2035
30;RORO;0,0;1,0;-1,0;4,0;ComDragagem2035
31;RORO;0,0;0,0;0,0;4,0;ComDragagem2035
32;RORO;2,0;1,0;1,0;5,0;ComDragagem2035
33;RORO;0,0;1,0;-1,0;4,0;ComDragagem2035
34;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
35;RORO;0,0;0,0;0,0;4,0;ComDragagem2035
36;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
37;RORO;1,0;1,0;0,0;3,0;ComDragagem2035
38;RORO;1,0;1,0;0,0;3,0;ComDragagem2035
39;RORO;2,0;1,0;1,0;4,0;ComDragagem2035
40;RORO;0,0;0,0;0,0;4,0;ComDragagem2035
41;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
42;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
43;RORO;1,0;1,0;0,0;3,0;ComDragagem2035
44;RORO;2,0;1,0;1,0;4,0;ComDragagem2035
45;RORO;1,0;0,0;1,0;5,0;ComDragagem2035
46;RORO;2,0;1,0;1,0;6,0;ComDragagem2035
47;RORO;0,0;0,0;0,0;6,0;ComDragagem2035
48;RORO;1,0;0,0;1,0;7,0;ComDragagem2035
49;RORO;1,0;1,0;0,0;7,0;ComDragagem2035
50;RORO;0,0;0,0;0,0;7,0;ComDragagem2035
51;RORO;1,0;1,0;0,0;7,0;ComDragagem2035
52;RORO;0,0;1,0;-1,0;6,0;ComDragagem2035
53;RORO;1,0;1,0;0,0;6,0;ComDragagem2035
54;RORO;0,0;1,0;-1,0;5,0;ComDragagem2035
55;RORO;0,0;1,0;-1,0;4,0;ComDragagem2035
56;RORO;1,0;0,0;1,0;5,0;ComDragagem2035
57;RORO;0,0;1,0;-1,0;4,0;ComDragagem2035
58;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
59;RORO;0,0;1,0;-1,0;2,0;ComDragagem2035
60;RORO;2,0;1,0;1,0;3,0;ComDragagem2035
61;RORO;0,0;0,0;0,0;3,0;ComDragagem2035
62;RORO;0,0;1,0;-1,0;2,0;ComDragagem2035
63;RORO;1,0;1,0;0,0;2,0;ComDragagem2035
64;RORO;2,0;0,0;2,0;4,0;ComDragagem2035
65;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
66;RORO;1,0;0,0;1,0;4,0;ComDragagem2035
67;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
68;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
69;RORO;1,0;0,0;1,0;4,0;ComDragagem2035
70;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
71;RORO;2,0;1,0;1,0;4,0;ComDragagem2035
72;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
73;RORO;0,0;0,0;0,0;4,0;ComDragagem2035
74;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
75;RORO;1,0;1,0;0,0;4,0;ComDragagem2035
76;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
77;RORO;0,0;0,0;0,0;3,0;ComDragagem2035
78;RORO;2,0;1,0;1,0;4,0;ComDragagem2035
79;RORO;0,0;1,0;-1,0;3,0;ComDragagem2035
80;RORO;0,0;1,0;-1,0;2,0;ComDragagem2035
81;RORO;0,0;1,0;-1,0;1,0;ComDragagem2035
82;RORO;1,0;0,0;1,0;2,0;ComDragagem2035
83;RORO;1,0;1,0;0,0;2,0;ComDragagem2035
84;RORO;0,0;1,0;-1,0;1,0;ComDragagem2035
85;RORO;1,0;1,0;0,0;1,0;ComDragagem2035
86;RORO;0,0;0,0;0,0;1,0;ComDragagem2035
87;RORO;1,0;1,0;0,0;1,0;ComDragagem2035
88;RORO;0,0;1,0;-1,0;0,0;ComDragagem2035
89;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
90;RORO;1,0;1,0;0,0;0,0;ComDragagem2035
91;RORO;0,0;0,0;0,0;0,0;ComDragagem2035
92;RORO;1,0;0,0;1,0;1,0;ComDragagem2035
