VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
23.0;215.0;8.75;8.75;3.0;2;6;MON;0;7;False;False;False;1000;13.85;3.04;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;1983;D203517_newpanamax
23.0;305.0;9.75;9.75;3.0;1;3;MON;0;7;False;False;False;4000;20.66;1.78;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1984;D203517_newpanamax
23.0;195.0;7.25;7.25;3.0;2;4;MON;0;7;False;False;False;1000;13.38;1.72;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1985;D203517_newpanamax
23.0;185.0;8.25;8.25;3.0;3;7;MON;0;7;False;False;False;1000;13.38;2.66;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1986;D203517_newpanamax
23.0;255.0;9.25;9.25;3.0;1;2;MON;0;7;False;False;False;3000;17.86;2.08;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;1987;D203517_newpanamax
23.0;185.0;8.25;8.25;3.0;0;1;MON;0;7;False;False;False;1000;16.8;1.97;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;1988;D203517_newpanamax
23.0;265.0;8.75;8.75;3.0;0;1;MON;0;7;False;False;False;3000;15.61;5.84;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;1989;D203517_newpanamax
23.0;295.0;9.25;9.25;3.0;0;1;MON;0;7;False;False;False;4000;21.3;1.79;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;1990;D203517_newpanamax
23.0;195.0;6.25;6.25;3.0;0;0;MON;0;7;False;False;True;1500;20.97;3.01;0.75;APR;4;TEV;37;CARGARO-RO;RORO;1991;D203517_newpanamax
23.0;225.0;0.0;12.25;1.0;0;0;MON;0;7;False;False;False;70000;39.92;1.37;0.75;APR;4;TGG;38;PANAMAX;GSA - E;1992;D203517_newpanamax
23.0;185.0;0.0;8.25;1.0;2;6;MON;0;7;False;False;False;35000;29.94;4.27;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;1993;D203517_newpanamax
23.0;175.0;0.0;6.75;1.0;1;6;MON;0;7;False;False;False;35000;90.66;28.06;0.75;APR;4;USIMINAS;46;HANDYSIZE;CGNC;1994;D203517_newpanamax
23.0;185.0;9.25;9.25;3.0;5;13;TUE;1;8;False;False;False;1000;16.8;3.35;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;1995;D203517_newpanamax
23.0;255.0;10.25;10.25;3.0;5;13;TUE;1;8;False;False;False;3000;15.61;1.47;0.75;APR;4;TECON10;3;PANAMAX;CGC;1996;D203517_newpanamax
23.0;255.0;10.25;10.25;3.0;4;11;TUE;1;8;False;False;False;3000;15.61;1.0;0.75;APR;4;TECON10;3;PANAMAX;CGC;1997;D203517_newpanamax
23.0;225.0;0.0;12.75;1.0;7;12;TUE;1;8;False;False;False;70000;51.12;2.57;0.75;APR;4;RUMO - GSA - E;4;PANAMAX;GSA - E;1998;D203517_newpanamax
23.0;155.0;0.0;7.75;1.0;6;15;TUE;1;8;False;False;False;18000;45.88;1.14;0.75;APR;4;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;1999;D203517_newpanamax
23.0;135.0;7.75;7.75;3.0;2;7;TUE;1;8;False;False;False;500;20.71;4.63;0.75;APR;4;BTP;13;FEEDER/EARLY;CGC;2000;D203517_newpanamax
23.0;215.0;8.75;8.75;3.0;2;8;TUE;1;8;False;False;False;1000;13.85;3.61;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2001;D203517_newpanamax
23.0;215.0;8.75;8.75;3.0;4;13;TUE;1;8;False;False;False;1000;13.85;0.8;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2002;D203517_newpanamax
23.0;215.0;8.75;8.75;3.0;5;15;TUE;1;8;False;False;False;1000;13.85;2.44;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2003;D203517_newpanamax
23.0;295.0;10.75;10.75;3.0;2;8;TUE;1;8;False;False;False;4000;20.66;2.43;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;2004;D203517_newpanamax
23.0;195.0;8.25;8.25;3.0;4;8;TUE;1;8;False;False;False;1000;13.38;2.13;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2005;D203517_newpanamax
23.0;255.0;9.75;9.75;3.0;4;8;TUE;1;8;False;False;False;3000;17.86;1.66;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2006;D203517_newpanamax
23.0;135.0;6.75;6.75;3.0;4;11;TUE;1;8;False;False;False;500;7.08;4.04;0.75;APR;4;SANTOSBR;31;FEEDER/EARLY;CGC;2007;D203517_newpanamax
23.0;185.0;9.25;9.25;3.0;4;10;TUE;1;8;False;False;False;1000;16.8;2.95;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;2008;D203517_newpanamax
23.0;245.0;10.25;10.25;3.0;4;11;TUE;1;8;False;False;False;3000;15.61;4.99;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2009;D203517_newpanamax
23.0;275.0;9.75;9.75;3.0;3;8;TUE;1;8;False;False;False;3000;15.61;2.35;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2010;D203517_newpanamax
23.0;225.0;0.0;11.25;1.0;6;13;TUE;1;8;False;False;False;70000;88.35;1.79;0.75;APR;4;TEAG;33;PANAMAX;GSA - E;2011;D203517_newpanamax
23.0;235.0;8.25;8.25;3.0;5;13;TUE;1;8;False;False;True;5000;19.52;1.53;0.75;APR;4;TEV;37;LARGEPCTC;RORO;2012;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;4;13;TUE;1;8;False;False;False;70000;61.75;2.48;0.75;APR;4;TGRAO;39;PANAMAX;GSA - E;2013;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;9;21;WED;2;9;False;False;False;55000;99.0;1.56;0.75;APR;4;ARAUCO;1;NAVIOCARGAGERAL;CGNC;2014;D203517_newpanamax
49.0;366.0;15.0;15.0;3.0;10;27;WED;2;9;False;False;False;12500;38.88;2.68;0.75;APR;4;TECON10;3;NEWPANAMAX;CGC;2015;D203517_newpanamax
43.0;339.0;14.0;14.0;3.0;10;27;WED;2;9;False;False;False;6000;25.92;3.72;0.75;APR;4;TECON10;3;POST-PANAMAXII;CGC;2016;D203517_newpanamax
23.0;155.0;8.25;0.0;2.0;9;24;WED;2;9;False;False;False;18000;45.88;0.78;0.75;APR;4;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;2017;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;10;25;WED;2;9;False;False;False;55000;99.66;1.67;0.75;APR;4;BRACELL;12;NAVIOCARGAGERAL;CGNC;2018;D203517_newpanamax
23.0;215.0;8.75;8.75;3.0;6;20;WED;2;9;False;False;False;1000;13.85;2.83;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2019;D203517_newpanamax
23.0;285.0;11.75;11.75;3.0;5;17;WED;2;9;False;False;False;3000;14.7;1.6;0.75;APR;4;BTP;13;PANAMAX;CGC;2020;D203517_newpanamax
23.0;215.0;9.75;9.75;3.0;10;27;WED;2;9;False;False;False;1000;13.38;1.01;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2021;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;8;19;WED;2;9;False;False;False;55000;36.9;0.02;0.75;APR;4;ELDORADO;23;NAVIOCARGAGERAL;CGNC;2022;D203517_newpanamax
23.0;185.0;9.75;9.75;3.0;8;22;WED;2;9;False;False;False;1000;16.8;2.8;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;2023;D203517_newpanamax
23.0;265.0;10.25;10.25;3.0;6;19;WED;2;9;False;False;False;3000;15.61;1.1;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2024;D203517_newpanamax
23.0;295.0;12.25;12.25;3.0;7;21;WED;2;9;False;False;False;4000;21.3;3.26;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;2025;D203517_newpanamax
23.0;195.0;8.75;8.75;3.0;9;27;WED;2;9;False;False;True;1500;20.97;1.05;0.75;APR;4;TEV;37;CARGARO-RO;RORO;2026;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;7;17;WED;2;9;False;False;False;70000;61.75;3.12;0.75;APR;4;TGRAO;39;PANAMAX;GSA - E;2027;D203517_newpanamax
23.0;155.0;0.0;7.75;1.0;10;16;WED;2;9;False;False;False;18000;42.57;8.24;0.75;APR;4;ULTRACARGO;45;GPGENERALPURPOSE;GL;2028;D203517_newpanamax
44.0;323.0;8.4;8.7;3.0;5;0;0;2;9;False;True;False;0;10.58;0.0;0.75;0;4;Concais;6;PASSAGEIROS;PASSAGEIROS;2029;D203517_newpanamax
50.0;305.0;8.6;8.6;3.0;6;0;0;2;9;False;True;False;0;10.08;0.0;0.75;0;4;Concais;6;PASSAGEIROS;PASSAGEIROS;2030;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;9;21;THU;3;10;False;False;False;70000;51.12;1.87;0.75;APR;4;RUMO - GSA - E;4;PANAMAX;GSA - E;2031;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;10;22;THU;3;10;False;False;False;70000;51.12;3.95;0.75;APR;4;ADM;9;PANAMAX;GSA - E;2032;D203517_newpanamax
23.0;135.0;7.75;7.75;3.0;9;26;THU;3;10;False;False;False;500;20.71;3.04;0.75;APR;4;BTP;13;FEEDER/EARLY;CGC;2033;D203517_newpanamax
23.0;215.0;9.25;9.25;3.0;8;23;THU;3;10;False;False;False;1000;13.85;4.56;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2034;D203517_newpanamax
23.0;295.0;12.75;12.75;3.0;9;26;THU;3;10;False;False;False;4000;20.66;1.21;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;2035;D203517_newpanamax
23.0;255.0;11.25;11.25;3.0;11;32;THU;3;10;False;False;False;3000;17.86;1.36;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2036;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;14;39;THU;3;10;False;False;False;55000;64.0;8.53;0.75;APR;4;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;2037;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;15;41;THU;3;10;False;False;False;55000;64.0;1.0;0.75;APR;4;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;2038;D203517_newpanamax
23.0;255.0;11.25;11.25;3.0;11;29;THU;3;10;False;False;False;3000;15.61;3.0;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2039;D203517_newpanamax
23.0;295.0;12.75;12.75;3.0;13;36;THU;3;10;False;False;False;4000;21.3;2.91;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;2040;D203517_newpanamax
23.0;175.0;9.25;9.25;3.0;10;30;THU;3;10;False;False;True;1500;20.97;9.77;0.75;APR;4;TEV;37;CARGARO-RO;RORO;2041;D203517_newpanamax
23.0;185.0;0.0;9.75;1.0;15;37;THU;3;10;False;False;False;35000;29.94;1.62;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;2042;D203517_newpanamax
23.0;175.0;9.25;0.0;2.0;15;42;THU;3;10;False;False;False;35000;90.66;7.79;0.75;APR;4;USIMINAS;46;HANDYSIZE;CGNC;2043;D203517_newpanamax
23.0;185.0;10.75;10.75;3.0;16;44;FRI;4;11;False;False;False;1000;16.8;2.23;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;2044;D203517_newpanamax
23.0;215.0;10.25;10.25;3.0;16;42;FRI;4;11;False;False;False;1000;16.8;2.66;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;2045;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;15;37;FRI;4;11;False;False;False;70000;51.12;4.12;0.75;APR;4;RUMO - GSA - E;4;PANAMAX;GSA - E;2046;D203517_newpanamax
23.0;185.0;10.25;0.0;2.0;15;41;FRI;4;11;False;False;False;35000;64.43;0.41;0.75;APR;4;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;2047;D203517_newpanamax
23.0;185.0;9.75;9.75;3.0;12;37;FRI;4;11;False;False;False;1000;13.85;2.01;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2048;D203517_newpanamax
23.0;185.0;9.75;9.75;3.0;12;37;FRI;4;11;False;False;False;1000;13.85;0.82;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2049;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;15;46;FRI;4;11;False;False;False;70000;54.03;2.49;0.75;APR;4;CUTRALE - GSA - E;19;PANAMAX;GSA - E;2050;D203517_newpanamax
23.0;135.0;8.25;8.25;3.0;16;45;FRI;4;11;False;False;False;500;12.93;1.37;0.75;APR;4;DPW - CGC;21;FEEDER/EARLY;CGC;2051;D203517_newpanamax
23.0;195.0;10.25;10.25;3.0;13;36;FRI;4;11;False;False;False;1000;13.38;0.92;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2052;D203517_newpanamax
49.0;366.0;15.0;15.0;3.0;14;38;FRI;4;11;False;False;False;12500;41.74;1.44;0.75;APR;4;DPW - CGC;21;NEWPANAMAX;CGC;2053;D203517_newpanamax
23.0;265.0;11.75;11.75;3.0;16;45;FRI;4;11;False;False;False;3000;17.86;2.32;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2054;D203517_newpanamax
23.0;275.0;11.25;11.25;3.0;13;37;FRI;4;11;False;False;False;3000;17.86;1.38;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2055;D203517_newpanamax
23.0;305.0;13.25;13.25;3.0;16;45;FRI;4;11;False;False;False;4000;21.93;1.7;0.75;APR;4;DPW - CGC;21;POST-PANAMAXI;CGC;2056;D203517_newpanamax
23.0;195.0;10.25;10.25;3.0;15;40;FRI;4;11;False;False;False;1000;16.8;3.21;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;2057;D203517_newpanamax
23.0;265.0;11.75;11.75;3.0;15;40;FRI;4;11;False;False;False;3000;15.61;2.16;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2058;D203517_newpanamax
23.0;235.0;12.25;12.25;3.0;17;45;FRI;4;11;False;False;False;3000;15.61;3.16;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2059;D203517_newpanamax
23.0;305.0;12.75;12.75;3.0;17;45;FRI;4;11;False;False;False;4000;21.3;1.83;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;2060;D203517_newpanamax
23.0;195.0;9.25;9.25;3.0;14;42;FRI;4;11;False;False;True;1500;20.97;5.66;0.75;APR;4;TEV;37;CARGARO-RO;RORO;2061;D203517_newpanamax
23.0;225.0;0.0;13.75;1.0;14;44;FRI;4;11;False;False;False;70000;39.92;1.16;0.75;APR;4;TGG;38;PANAMAX;GSA - E;2062;D203517_newpanamax
23.0;185.0;0.0;9.75;1.0;16;43;FRI;4;11;False;False;False;35000;29.94;1.61;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;2063;D203517_newpanamax
19.0;88.9;5.6;6.0;1.0;19;30;0;4;11;False;False;False;0;30.25;0.17;0.75;0;4;TUP - Saipem;8;HANDYSIZE;CGNC;2064;D203517_newpanamax
23.0;205.0;11.25;11.25;3.0;19;51;SAT;5;12;False;False;False;1000;16.8;2.73;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;2065;D203517_newpanamax
23.0;265.0;12.25;12.25;3.0;18;49;SAT;5;12;False;False;False;3000;15.61;2.51;0.75;APR;4;TECON10;3;PANAMAX;CGC;2066;D203517_newpanamax
23.0;225.0;0.0;13.25;1.0;19;48;SAT;5;12;False;False;False;70000;51.12;4.77;0.75;APR;4;RUMO - GSA - E;4;PANAMAX;GSA - E;2067;D203517_newpanamax
23.0;185.0;10.75;0.0;2.0;16;47;SAT;5;12;False;False;False;35000;64.43;0.35;0.75;APR;4;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;2068;D203517_newpanamax
23.0;185.0;10.75;0.0;2.0;16;47;SAT;5;12;False;False;False;35000;64.43;0.73;0.75;APR;4;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;2069;D203517_newpanamax
23.0;135.0;7.75;7.75;3.0;15;44;SAT;5;12;False;False;False;500;20.71;2.55;0.75;APR;4;BTP;13;FEEDER/EARLY;CGC;2070;D203517_newpanamax
23.0;135.0;7.75;7.75;3.0;15;44;SAT;5;12;False;False;False;500;20.71;0.55;0.75;APR;4;BTP;13;FEEDER/EARLY;CGC;2071;D203517_newpanamax
23.0;215.0;9.75;9.75;3.0;16;46;SAT;5;12;False;False;False;1000;13.85;1.68;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2072;D203517_newpanamax
23.0;215.0;9.75;9.75;3.0;15;44;SAT;5;12;False;False;False;1000;13.85;2.04;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2073;D203517_newpanamax
23.0;185.0;10.25;10.25;3.0;19;52;SAT;5;12;False;False;False;1000;13.85;2.31;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2074;D203517_newpanamax
23.0;185.0;10.25;10.25;3.0;18;50;SAT;5;12;False;False;False;1000;13.85;0.97;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2075;D203517_newpanamax
23.0;295.0;14.25;14.25;3.0;20;54;SAT;5;12;False;False;False;4000;20.66;4.25;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;2076;D203517_newpanamax
23.0;305.0;13.75;13.75;3.0;16;46;SAT;5;12;False;False;False;4000;20.66;3.23;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;2077;D203517_newpanamax
23.0;295.0;13.75;13.75;3.0;15;44;SAT;5;12;False;False;False;4000;20.66;2.72;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;2078;D203517_newpanamax
23.0;195.0;11.25;11.25;3.0;19;51;SAT;5;12;False;False;False;1000;13.38;2.11;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2079;D203517_newpanamax
23.0;285.0;12.25;12.25;3.0;19;51;SAT;5;12;False;False;False;3000;17.86;2.05;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2080;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;20;54;SAT;5;12;False;False;False;55000;50.0;3.38;0.75;APR;4;SUZANO;25;NAVIOCARGAGERAL;CGNC;2081;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;19;50;SAT;5;12;False;False;False;55000;50.0;1.16;0.75;APR;4;SUZANO;25;NAVIOCARGAGERAL;CGNC;2082;D203517_newpanamax
23.0;265.0;12.25;12.25;3.0;18;48;SAT;5;12;False;False;False;3000;15.61;2.78;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2083;D203517_newpanamax
23.0;195.0;9.25;9.25;3.0;15;47;SAT;5;12;False;False;True;1500;20.97;0.38;0.75;APR;4;TEV;37;CARGARO-RO;RORO;2084;D203517_newpanamax
23.0;185.0;0.0;10.75;1.0;19;52;SAT;5;12;False;False;False;35000;29.94;9.51;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;2085;D203517_newpanamax
44.0;323.0;8.42;8.3;3.0;4;0;0;5;12;False;True;False;0;12.25;0.0;0.75;0;4;Concais;6;PASSAGEIROS;PASSAGEIROS;2086;D203517_newpanamax
23.0;215.0;12.25;12.25;3.0;23;43;SUN;6;13;False;False;False;1000;16.8;0.95;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;2087;D203517_newpanamax
23.0;215.0;12.25;12.25;3.0;23;25;SUN;6;13;False;False;False;1000;16.8;1.65;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;2088;D203517_newpanamax
23.0;255.0;13.25;13.25;3.0;21;57;SUN;6;13;False;False;False;3000;15.61;3.92;0.75;APR;4;TECON10;3;PANAMAX;CGC;2089;D203517_newpanamax
23.0;275.0;12.75;12.75;3.0;21;56;SUN;6;13;False;False;False;3000;15.61;3.99;0.75;APR;4;TECON10;3;PANAMAX;CGC;2090;D203517_newpanamax
23.0;225.0;0.0;13.75;1.0;23;41;SUN;6;13;False;False;False;70000;51.12;1.2;0.75;APR;4;RUMO - GSA - E;4;PANAMAX;GSA - E;2091;D203517_newpanamax
23.0;225.0;0.0;13.75;1.0;22;57;SUN;6;13;False;False;False;70000;51.12;2.13;0.75;APR;4;ADM;9;PANAMAX;GSA - E;2092;D203517_newpanamax
23.0;225.0;0.0;13.75;1.0;23;14;SUN;6;13;False;False;False;70000;51.12;4.24;0.75;APR;4;ADM;9;PANAMAX;GSA - E;2093;D203517_newpanamax
23.0;185.0;12.25;0.0;2.0;23;1;SUN;6;13;False;False;False;35000;64.43;0.81;0.75;APR;4;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;2094;D203517_newpanamax
23.0;195.0;11.75;11.75;3.0;23;7;SUN;6;13;False;False;False;1000;13.85;3.83;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2095;D203517_newpanamax
23.0;215.0;10.25;10.25;3.0;20;56;SUN;6;13;False;False;False;1000;13.85;1.99;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2096;D203517_newpanamax
23.0;305.0;14.25;14.25;3.0;23;18;SUN;6;13;False;False;False;4000;20.66;1.97;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;2097;D203517_newpanamax
23.0;215.0;11.25;11.25;3.0;21;57;SUN;6;13;False;False;False;1000;13.38;1.04;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2098;D203517_newpanamax
23.0;185.0;11.75;11.75;3.0;22;59;SUN;6;13;False;False;False;1000;13.38;2.06;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2099;D203517_newpanamax
23.0;255.0;14.25;14.25;3.0;23;54;SUN;6;13;False;False;False;3000;17.86;2.26;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2100;D203517_newpanamax
23.0;255.0;13.75;13.75;3.0;23;12;SUN;6;13;False;False;False;3000;17.86;1.67;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2101;D203517_newpanamax
23.0;325.0;14.25;14.25;3.0;23;54;SUN;6;13;False;False;False;4000;21.93;0.91;0.75;APR;4;DPW - CGC;21;POST-PANAMAXI;CGC;2102;D203517_newpanamax
23.0;295.0;14.25;14.25;3.0;21;57;SUN;6;13;False;False;False;4000;21.93;0.71;0.75;APR;4;DPW - CGC;21;POST-PANAMAXI;CGC;2103;D203517_newpanamax
23.0;205.0;11.75;11.75;3.0;22;59;SUN;6;13;False;False;False;1000;16.8;1.24;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;2104;D203517_newpanamax
23.0;205.0;11.75;11.75;3.0;22;59;SUN;6;13;False;False;False;1000;16.8;2.31;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;2105;D203517_newpanamax
23.0;295.0;13.75;13.75;3.0;22;59;SUN;6;13;False;False;False;4000;21.3;0.92;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;2106;D203517_newpanamax
23.0;295.0;13.75;13.75;3.0;21;55;SUN;6;13;False;False;False;4000;21.3;2.76;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;2107;D203517_newpanamax
23.0;195.0;9.75;9.75;3.0;20;57;SUN;6;13;False;False;True;1500;20.97;1.14;0.75;APR;4;TEV;37;CARGARO-RO;RORO;2108;D203517_newpanamax
23.0;225.0;0.0;13.75;1.0;22;59;SUN;6;13;False;False;False;70000;39.92;1.67;0.75;APR;4;TGG;38;PANAMAX;GSA - E;2109;D203517_newpanamax
23.0;225.0;13.75;0.0;2.0;21;57;SUN;6;13;False;False;False;70000;104.45;5.52;0.75;APR;4;TIPLAM - GSM - I;42;PANAMAX;GSM - I;2110;D203517_newpanamax
23.0;295.0;0.0;11.75;1.0;12;2;SUN;6;13;True;False;False;76500;53.08;0.0;0.75;APR;4;TRSP;44;LNGCARRIER;GL;2111;D203517_newpanamax
50.0;305.0;8.6;8.6;3.0;5;45;0;6;13;False;True;False;0;12.0;0.0;0.75;0;4;Concais;6;PASSAGEIROS;PASSAGEIROS;2112;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;0;1;MON;0;14;False;False;False;55000;99.0;20.06;0.75;APR;4;ARAUCO;1;NAVIOCARGAGERAL;CGNC;2113;D203517_newpanamax
23.0;185.0;7.75;7.75;3.0;0;0;MON;0;14;False;False;False;1000;16.8;1.94;0.75;APR;4;TECON10;3;FULLYCELLULAR;CGC;2114;D203517_newpanamax
23.0;245.0;9.75;9.75;3.0;2;5;MON;0;14;False;False;False;3000;15.61;3.0;0.75;APR;4;TECON10;3;PANAMAX;CGC;2115;D203517_newpanamax
23.0;295.0;10.25;10.25;3.0;2;5;MON;0;14;False;False;False;4000;21.3;3.44;0.75;APR;4;TECON10;3;POST-PANAMAXI;CGC;2116;D203517_newpanamax
23.0;225.0;0.0;12.25;1.0;1;4;MON;0;14;False;False;False;70000;51.12;2.71;0.75;APR;4;RUMO - GSA - E;4;PANAMAX;GSA - E;2117;D203517_newpanamax
36.0;225.0;0.0;13.0;1.0;0;1;MON;0;14;False;False;False;55000;99.66;1.47;0.75;APR;4;BRACELL;12;NAVIOCARGAGERAL;CGNC;2118;D203517_newpanamax
23.0;185.0;8.75;8.75;3.0;1;3;MON;0;14;False;False;False;1000;13.85;1.55;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;2119;D203517_newpanamax
49.0;366.0;15.0;15.0;3.0;1;3;MON;0;14;False;False;False;12500;30.72;4.05;0.75;APR;4;BTP;13;NEWPANAMAX;CGC;2120;D203517_newpanamax
23.0;165.0;7.75;0.0;2.0;7;11;MON;0;14;False;False;False;18000;12.03;1.3;0.75;APR;4;DOW;20;GPGENERALPURPOSE;GL;2121;D203517_newpanamax
23.0;195.0;7.25;7.25;3.0;1;3;MON;0;14;False;False;False;1000;13.38;2.01;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;2122;D203517_newpanamax
23.0;245.0;8.75;8.75;3.0;0;1;MON;0;14;False;False;False;3000;17.86;3.6;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2123;D203517_newpanamax
23.0;255.0;9.75;9.75;3.0;3;6;MON;0;14;False;False;False;3000;17.86;2.1;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;2124;D203517_newpanamax
23.0;185.0;8.25;8.25;3.0;0;1;MON;0;14;False;False;False;1000;16.8;5.58;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;2125;D203517_newpanamax
23.0;265.0;8.75;8.75;3.0;0;1;MON;0;14;False;False;False;3000;15.61;3.43;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;2126;D203517_newpanamax
23.0;225.0;0.0;9.25;1.0;2;5;MON;0;14;False;False;False;70000;88.35;0.31;0.75;APR;4;TEAG;33;PANAMAX;GSA - E;2127;D203517_newpanamax
23.0;115.0;7.75;7.75;3.0;0;2;MON;0;14;False;False;True;1500;20.97;0.88;0.75;APR;4;TEV;37;CARGARO-RO;RORO;2128;D203517_newpanamax
