VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
23.0;175.0;10.75;0.0;2.0;15;39;FRI;4;7;False;False;False;35000;57.11;11.54;0.75;MAR;3;ULTRACARGO;45;MRMEDIUMRANGE;GL;1200;D203515_newpanamax
38.0;333.33;8.7;8.7;3.0;6;18;0;4;7;False;True;False;0;11.42;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1201;D203515_newpanamax
29.0;274.9;6.7;8.6;3.0;7;2;0;4;7;False;True;False;0;8.58;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1202;D203515_newpanamax
18.0;85.34;4.5;4.5;1.0;9;0;0;4;7;False;False;False;0;14.33;0.17;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1203;D203515_newpanamax
36.0;225.0;0.0;13.0;1.0;16;46;SAT;5;8;False;False;False;55000;99.0;3.82;0.75;MAR;3;ARAUCO;1;NAVIOCARGAGERAL;CGNC;1204;D203515_newpanamax
23.0;205.0;11.25;11.25;3.0;19;52;SAT;5;8;False;False;False;1000;16.8;3.28;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1205;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;17;44;SAT;5;8;False;False;False;70000;51.12;2.76;0.75;MAR;3;RUMO - GSA - E;4;PANAMAX;GSA - E;1206;D203515_newpanamax
23.0;225.0;14.25;0.0;2.0;17;51;SAT;5;8;False;False;False;70000;111.09;2.39;0.75;MAR;3;RUMO - GSM - I;5;PANAMAX;GSM - I;1207;D203515_newpanamax
23.0;245.0;13.75;13.75;3.0;16;46;SAT;5;8;False;False;False;3000;14.7;2.67;0.75;MAR;3;BTP;13;PANAMAX;CGC;1208;D203515_newpanamax
23.0;295.0;14.25;14.25;3.0;19;53;SAT;5;8;False;False;False;4000;20.66;5.0;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1209;D203515_newpanamax
23.0;325.0;13.75;13.75;3.0;17;48;SAT;5;8;False;False;False;4000;20.66;4.06;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1210;D203515_newpanamax
23.0;205.0;11.25;11.25;3.0;19;53;SAT;5;8;False;False;False;1000;13.38;1.59;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1211;D203515_newpanamax
36.0;225.0;0.0;13.0;1.0;19;53;SAT;5;8;False;False;False;55000;64.0;2.41;0.75;MAR;3;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;1212;D203515_newpanamax
23.0;205.0;11.25;11.25;3.0;19;52;SAT;5;8;False;False;False;1000;16.8;1.82;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1213;D203515_newpanamax
23.0;265.0;12.25;12.25;3.0;17;47;SAT;5;8;False;False;False;3000;15.61;1.64;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1214;D203515_newpanamax
23.0;295.0;13.25;13.25;3.0;17;47;SAT;5;8;False;False;False;4000;21.3;1.68;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1215;D203515_newpanamax
23.0;185.0;0.0;10.25;1.0;19;50;SAT;5;8;False;False;False;35000;29.94;0.67;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1216;D203515_newpanamax
50.0;305.0;8.6;8.6;3.0;5;30;0;5;8;False;True;False;0;11.67;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1217;D203515_newpanamax
52.0;331.43;8.6;8.6;3.0;6;32;0;5;8;False;True;False;0;10.58;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1218;D203515_newpanamax
19.0;88.8;5.1;6.6;1.0;14;45;0;5;8;False;False;False;0;33.33;0.08;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1219;D203515_newpanamax
23.0;215.0;12.25;12.25;3.0;23;14;SUN;6;9;False;False;False;1000;16.8;2.24;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1220;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;23;14;SUN;6;9;False;False;False;6000;25.92;2.6;0.75;MAR;3;TECON10;3;POST-PANAMAXII;CGC;1221;D203515_newpanamax
23.0;165.0;10.25;0.0;2.0;22;8;SUN;6;9;False;False;False;18000;45.88;0.3;0.75;MAR;3;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;1222;D203515_newpanamax
23.0;205.0;0.0;10.25;1.0;20;59;SUN;6;9;False;False;False;35000;57.8;30.68;0.75;MAR;3;CUTRALE - GL;18;MRMEDIUMRANGE;GL;1223;D203515_newpanamax
36.0;225.0;0.0;13.0;1.0;23;25;SUN;6;9;False;False;False;55000;64.0;20.87;0.75;MAR;3;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;1224;D203515_newpanamax
23.0;215.0;11.75;11.75;3.0;23;9;SUN;6;9;False;False;False;1000;16.8;2.85;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1225;D203515_newpanamax
23.0;275.0;13.25;13.25;3.0;22;58;SUN;6;9;False;False;False;3000;15.61;3.08;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1226;D203515_newpanamax
23.0;275.0;14.25;14.25;3.0;23;15;SUN;6;9;False;False;False;3000;15.61;1.15;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1227;D203515_newpanamax
23.0;295.0;14.5;14.5;3.0;23;15;SUN;6;9;False;False;False;4000;21.3;3.31;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1228;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;23;9;SUN;6;9;False;False;False;6000;25.92;3.99;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1229;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;20;53;SUN;6;9;False;False;False;70000;78.07;1.66;0.75;MAR;3;TEG;34;PANAMAX;GSA - E;1230;D203515_newpanamax
23.0;185.0;11.25;0.0;2.0;22;59;SUN;6;9;False;False;False;35000;29.94;6.12;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1231;D203515_newpanamax
44.0;323.0;8.6;8.7;3.0;6;0;0;6;9;False;True;False;0;11.08;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1232;D203515_newpanamax
44.0;289.59;8.3;8.3;3.0;6;30;0;6;9;False;True;False;0;10.75;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1233;D203515_newpanamax
32.0;223.88;7.2;7.2;3.0;6;45;0;6;9;False;True;False;0;11.08;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1234;D203515_newpanamax
23.0;185.0;8.75;8.75;3.0;2;5;MON;0;10;False;False;False;1000;16.8;1.8;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1235;D203515_newpanamax
23.0;295.0;9.75;9.75;3.0;1;3;MON;0;10;False;False;False;4000;21.3;1.98;0.75;MAR;3;TECON10;3;POST-PANAMAXI;CGC;1236;D203515_newpanamax
23.0;225.0;0.0;12.75;1.0;4;6;MON;0;10;False;False;False;70000;51.12;3.23;0.75;MAR;3;ADM;9;PANAMAX;GSA - E;1237;D203515_newpanamax
23.0;215.0;8.25;8.25;3.0;0;2;MON;0;10;False;False;False;1000;13.85;3.29;0.75;MAR;3;BTP;13;FULLYCELLULAR;CGC;1238;D203515_newpanamax
23.0;295.0;9.75;9.75;3.0;0;2;MON;0;10;False;False;False;4000;20.66;2.31;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1239;D203515_newpanamax
23.0;195.0;7.25;7.25;3.0;1;2;MON;0;10;False;False;False;1000;13.38;1.84;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1240;D203515_newpanamax
23.0;245.0;9.75;9.75;3.0;2;4;MON;0;10;False;False;False;3000;17.86;2.14;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1241;D203515_newpanamax
23.0;255.0;9.75;9.75;3.0;3;7;MON;0;10;False;False;False;3000;17.86;1.16;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1242;D203515_newpanamax
23.0;295.0;10.25;10.25;3.0;2;4;MON;0;10;False;False;False;4000;21.93;3.01;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1243;D203515_newpanamax
23.0;325.0;10.25;10.25;3.0;3;7;MON;0;10;False;False;False;4000;21.93;3.01;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1244;D203515_newpanamax
23.0;185.0;8.75;8.75;3.0;2;6;MON;0;10;False;False;False;1000;16.8;1.79;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1245;D203515_newpanamax
23.0;255.0;9.25;9.25;3.0;0;2;MON;0;10;False;False;False;3000;15.61;2.48;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1246;D203515_newpanamax
23.0;295.0;9.25;9.25;3.0;0;2;MON;0;10;False;False;False;4000;21.3;2.64;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1247;D203515_newpanamax
23.0;175.0;0.0;7.75;1.0;2;8;MON;0;10;False;False;False;35000;59.07;18.82;0.75;MAR;3;STOLTHAVEN;32;MRMEDIUMRANGE;GL;1248;D203515_newpanamax
38.0;250.0;0.0;13.8;1.0;1;3;MON;0;10;False;False;False;85000;114.65;0.5;0.75;MAR;3;TEAG;33;POST-PANAMAX;GSA - E;1249;D203515_newpanamax
23.0;195.0;6.25;6.25;3.0;0;1;MON;0;10;False;False;True;1500;20.97;6.76;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1250;D203515_newpanamax
23.0;225.0;7.75;0.0;2.0;0;0;MON;0;10;False;False;False;70000;104.45;5.2;0.75;MAR;3;TIPLAM - GSM - I;42;PANAMAX;GSM - I;1251;D203515_newpanamax
23.0;185.0;0.0;7.75;1.0;0;1;MON;0;10;False;False;False;35000;29.94;3.73;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1252;D203515_newpanamax
32.0;293.8;7.9;8.0;3.0;5;23;0;0;10;False;True;False;0;11.42;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1253;D203515_newpanamax
29.0;274.9;6.7;6.7;3.0;6;30;0;0;10;False;True;False;0;10.58;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1254;D203515_newpanamax
17.0;82.3;4.5;4.5;1.0;11;20;0;0;10;False;False;False;0;32.17;0.17;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1255;D203515_newpanamax
23.0;185.0;9.25;9.25;3.0;5;13;TUE;1;11;False;False;False;1000;16.8;1.92;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1256;D203515_newpanamax
23.0;275.0;9.75;9.75;3.0;4;10;TUE;1;11;False;False;False;3000;15.61;1.91;0.75;MAR;3;TECON10;3;PANAMAX;CGC;1257;D203515_newpanamax
23.0;295.0;10.75;10.75;3.0;4;10;TUE;1;11;False;False;False;4000;21.3;1.17;0.75;MAR;3;TECON10;3;POST-PANAMAXI;CGC;1258;D203515_newpanamax
23.0;225.0;0.0;12.75;1.0;7;11;TUE;1;11;False;False;False;70000;51.12;4.15;0.75;MAR;3;ADM;9;PANAMAX;GSA - E;1259;D203515_newpanamax
23.0;155.0;0.0;7.75;1.0;6;16;TUE;1;11;False;False;False;18000;45.88;0.42;0.75;MAR;3;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;1260;D203515_newpanamax
23.0;185.0;0.0;8.25;1.0;4;10;TUE;1;11;False;False;False;35000;64.43;0.4;0.75;MAR;3;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;1261;D203515_newpanamax
36.0;225.0;0.0;13.0;1.0;5;14;TUE;1;11;False;False;False;55000;99.66;0.5;0.75;MAR;3;BRACELL;12;NAVIOCARGAGERAL;CGNC;1262;D203515_newpanamax
23.0;295.0;10.75;10.75;3.0;2;7;TUE;1;11;False;False;False;4000;20.66;5.97;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1263;D203515_newpanamax
23.0;145.0;6.75;6.75;3.0;4;10;TUE;1;11;False;False;False;500;12.93;1.13;0.75;MAR;3;DPW - CGC;21;FEEDER/EARLY;CGC;1264;D203515_newpanamax
23.0;185.0;8.75;8.75;3.0;4;10;TUE;1;11;False;False;False;1000;13.38;0.7;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1265;D203515_newpanamax
23.0;275.0;9.75;9.75;3.0;4;9;TUE;1;11;False;False;False;3000;17.86;1.51;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1266;D203515_newpanamax
23.0;295.0;10.75;10.75;3.0;4;9;TUE;1;11;False;False;False;4000;21.93;2.37;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1267;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;6;14;TUE;1;11;False;False;False;6000;27.82;1.44;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXII;CGC;1268;D203515_newpanamax
23.0;295.0;11.25;11.25;3.0;5;12;TUE;1;11;False;False;False;4000;21.3;2.77;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1269;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;5;12;TUE;1;11;False;False;False;6000;25.92;4.66;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1270;D203515_newpanamax
23.0;195.0;8.75;8.75;3.0;5;14;TUE;1;11;False;False;True;1500;20.97;1.37;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1271;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;5;11;TUE;1;11;False;False;False;70000;39.92;1.34;0.75;MAR;3;TGG;38;PANAMAX;GSA - E;1272;D203515_newpanamax
23.0;185.0;0.0;8.75;1.0;3;9;TUE;1;11;False;False;False;35000;29.94;2.81;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1273;D203515_newpanamax
23.0;185.0;9.75;9.75;3.0;8;23;WED;2;12;False;False;False;1000;16.8;2.09;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1274;D203515_newpanamax
23.0;205.0;9.25;9.25;3.0;6;19;WED;2;12;False;False;False;1000;16.8;2.99;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1275;D203515_newpanamax
23.0;275.0;10.75;10.75;3.0;9;25;WED;2;12;False;False;False;3000;15.61;1.11;0.75;MAR;3;TECON10;3;PANAMAX;CGC;1276;D203515_newpanamax
23.0;295.0;12.25;12.25;3.0;8;23;WED;2;12;False;False;False;4000;21.3;2.24;0.75;MAR;3;TECON10;3;POST-PANAMAXI;CGC;1277;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;8;23;WED;2;12;False;False;False;6000;25.92;1.98;0.75;MAR;3;TECON10;3;POST-PANAMAXII;CGC;1278;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;8;19;WED;2;12;False;False;False;70000;51.12;3.39;0.75;MAR;3;RUMO - GSA - E;4;PANAMAX;GSA - E;1279;D203515_newpanamax
23.0;175.0;8.25;0.0;2.0;9;23;WED;2;12;False;False;False;35000;37.45;11.74;0.75;MAR;3;ADONAI;10;MRMEDIUMRANGE;GL;1280;D203515_newpanamax
23.0;295.0;11.75;11.75;3.0;5;16;WED;2;12;False;False;False;4000;20.66;2.13;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1281;D203515_newpanamax
23.0;165.0;8.25;0.0;2.0;12;29;WED;2;12;False;False;False;18000;12.03;4.47;0.75;MAR;3;DOW;20;GPGENERALPURPOSE;GL;1282;D203515_newpanamax
23.0;215.0;9.75;9.75;3.0;9;24;WED;2;12;False;False;False;1000;13.38;1.9;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1283;D203515_newpanamax
23.0;255.0;10.75;10.75;3.0;9;24;WED;2;12;False;False;False;3000;17.86;3.5;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1284;D203515_newpanamax
23.0;305.0;11.75;11.75;3.0;9;25;WED;2;12;False;False;False;4000;21.93;1.42;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1285;D203515_newpanamax
36.0;225.0;0.0;13.0;1.0;8;23;WED;2;12;False;False;False;55000;64.0;2.84;0.75;MAR;3;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;1286;D203515_newpanamax
23.0;185.0;9.75;9.75;3.0;8;23;WED;2;12;False;False;False;1000;16.8;1.89;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1287;D203515_newpanamax
23.0;255.0;10.75;10.75;3.0;8;23;WED;2;12;False;False;False;3000;15.61;1.77;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1288;D203515_newpanamax
23.0;295.0;12.25;12.25;3.0;8;23;WED;2;12;False;False;False;4000;21.3;1.31;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1289;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;7;20;WED;2;12;False;False;False;6000;25.92;2.76;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1290;D203515_newpanamax
23.0;175.0;10.25;0.0;2.0;5;20;WED;2;12;False;False;False;35000;50.86;2.64;0.75;MAR;3;TERMAG;35;HANDYSIZE;GSM - I;1291;D203515_newpanamax
23.0;195.0;8.75;8.75;3.0;8;25;WED;2;12;False;False;True;1500;20.97;1.1;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1292;D203515_newpanamax
23.0;195.0;8.75;8.75;3.0;9;29;WED;2;12;False;False;True;1500;20.97;2.38;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1293;D203515_newpanamax
23.0;235.0;8.75;8.75;3.0;8;25;WED;2;12;False;False;True;5000;19.52;4.52;0.75;MAR;3;TEV;37;LARGEPCTC;RORO;1294;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;8;19;WED;2;12;False;False;False;70000;61.75;2.05;0.75;MAR;3;TGRAO;39;PANAMAX;GSA - E;1295;D203515_newpanamax
23.0;185.0;0.0;9.25;1.0;10;25;WED;2;12;False;False;False;35000;29.94;5.17;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1296;D203515_newpanamax
44.0;289.59;8.3;8.3;3.0;6;30;0;2;12;False;True;False;0;9.58;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1297;D203515_newpanamax
18.0;85.34;4.3;4.3;1.0;13;20;0;2;12;False;False;False;0;12.17;0.17;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1298;D203515_newpanamax
23.0;155.0;8.25;0.0;2.0;11;25;THU;3;13;False;False;False;18000;42.57;10.81;0.75;MAR;3;STS;2;GPGENERALPURPOSE;GL;1299;D203515_newpanamax
23.0;195.0;9.75;9.75;3.0;11;30;THU;3;13;False;False;False;1000;16.8;2.09;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1300;D203515_newpanamax
23.0;255.0;11.25;11.25;3.0;11;30;THU;3;13;False;False;False;3000;15.61;2.09;0.75;MAR;3;TECON10;3;PANAMAX;CGC;1301;D203515_newpanamax
23.0;295.0;12.25;12.25;3.0;11;30;THU;3;13;False;False;False;4000;21.3;1.07;0.75;MAR;3;TECON10;3;POST-PANAMAXI;CGC;1302;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;12;34;THU;3;13;False;False;False;6000;25.92;4.05;0.75;MAR;3;TECON10;3;POST-PANAMAXII;CGC;1303;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;12;28;THU;3;13;False;False;False;70000;51.12;1.18;0.75;MAR;3;RUMO - GSA - E;4;PANAMAX;GSA - E;1304;D203515_newpanamax
23.0;255.0;0.0;12.75;1.0;9;22;THU;3;13;False;False;False;85000;111.5;2.42;0.75;MAR;3;ADM;9;POST-PANAMAX;GSA - E;1305;D203515_newpanamax
23.0;185.0;9.75;0.0;2.0;11;30;THU;3;13;False;False;False;35000;64.43;1.06;0.75;MAR;3;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;1306;D203515_newpanamax
23.0;215.0;9.25;9.25;3.0;10;30;THU;3;13;False;False;False;1000;13.85;1.29;0.75;MAR;3;BTP;13;FULLYCELLULAR;CGC;1307;D203515_newpanamax
23.0;295.0;12.75;12.75;3.0;10;30;THU;3;13;False;False;False;4000;20.66;1.24;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1308;D203515_newpanamax
23.0;165.0;8.25;0.0;2.0;13;31;THU;3;13;False;False;False;18000;12.03;6.1;0.75;MAR;3;DOW;20;GPGENERALPURPOSE;GL;1309;D203515_newpanamax
23.0;255.0;11.25;11.25;3.0;11;31;THU;3;13;False;False;False;3000;17.86;4.29;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1310;D203515_newpanamax
23.0;255.0;11.25;11.25;3.0;12;32;THU;3;13;False;False;False;3000;15.61;3.3;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1311;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;10;31;THU;3;13;False;False;False;70000;88.35;0.25;0.75;MAR;3;TEAG;33;PANAMAX;GSA - E;1312;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;10;22;THU;3;13;False;False;False;70000;78.07;0.98;0.75;MAR;3;TEG;34;PANAMAX;GSA - E;1313;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;11;29;THU;3;13;False;False;False;70000;61.75;3.37;0.75;MAR;3;TGRAO;39;PANAMAX;GSA - E;1314;D203515_newpanamax
23.0;285.0;0.0;11.75;1.0;10;31;THU;3;13;True;False;False;76500;53.08;0.0;0.75;MAR;3;TRSP;44;LNGCARRIER;GL;1315;D203515_newpanamax
19.0;88.8;5.3;5.0;1.0;15;30;0;3;13;False;False;False;0;23.5;0.17;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1316;D203515_newpanamax
23.0;135.0;7.25;7.25;3.0;15;40;FRI;4;14;False;False;False;500;7.08;1.99;0.75;MAR;3;TECON10;3;FEEDER/EARLY;CGC;1317;D203515_newpanamax
23.0;265.0;11.75;11.75;3.0;14;38;FRI;4;14;False;False;False;3000;15.61;1.27;0.75;MAR;3;TECON10;3;PANAMAX;CGC;1318;D203515_newpanamax
23.0;295.0;12.75;12.75;3.0;14;38;FRI;4;14;False;False;False;4000;21.3;5.42;0.75;MAR;3;TECON10;3;POST-PANAMAXI;CGC;1319;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;15;40;FRI;4;14;False;False;False;6000;25.92;2.0;0.75;MAR;3;TECON10;3;POST-PANAMAXII;CGC;1320;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;16;40;FRI;4;14;False;False;False;70000;51.12;2.4;0.75;MAR;3;ADM;9;PANAMAX;GSA - E;1321;D203515_newpanamax
23.0;185.0;10.25;0.0;2.0;15;41;FRI;4;14;False;False;False;35000;64.43;0.33;0.75;MAR;3;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;1322;D203515_newpanamax
23.0;295.0;13.75;13.75;3.0;14;41;FRI;4;14;False;False;False;4000;20.66;6.41;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1323;D203515_newpanamax
23.0;305.0;12.75;12.75;3.0;11;33;FRI;4;14;False;False;False;4000;20.66;3.88;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1324;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;13;43;FRI;4;14;False;False;False;70000;54.03;0.7;0.75;MAR;3;CUTRALE - GSA - E;19;PANAMAX;GSA - E;1325;D203515_newpanamax
38.0;250.0;0.0;14.0;1.0;13;43;FRI;4;14;False;False;False;85000;75.79;1.1;0.75;MAR;3;CUTRALE - GSA - E;19;POST-PANAMAX;GSA - E;1326;D203515_newpanamax
23.0;195.0;10.25;10.25;3.0;13;36;FRI;4;14;False;False;False;1000;13.38;1.74;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1327;D203515_newpanamax
23.0;275.0;11.25;11.25;3.0;13;36;FRI;4;14;False;False;False;3000;17.86;2.77;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1328;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;13;36;FRI;4;14;False;False;False;6000;27.82;1.22;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXII;CGC;1329;D203515_newpanamax
36.0;225.0;0.0;13.0;1.0;15;42;FRI;4;14;False;False;False;55000;64.0;4.69;0.75;MAR;3;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;1330;D203515_newpanamax
23.0;265.0;11.75;11.75;3.0;15;41;FRI;4;14;False;False;False;3000;15.61;2.36;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1331;D203515_newpanamax
23.0;295.0;12.75;12.75;3.0;15;41;FRI;4;14;False;False;False;4000;21.3;2.38;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1332;D203515_newpanamax
43.0;339.0;14.0;14.0;3.0;16;43;FRI;4;14;False;False;False;6000;25.92;3.81;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1333;D203515_newpanamax
23.0;225.0;0.0;13.25;1.0;13;39;FRI;4;14;False;False;False;70000;39.92;3.56;0.75;MAR;3;TGG;38;PANAMAX;GSA - E;1334;D203515_newpanamax
23.0;225.0;0.0;13.75;1.0;14;42;FRI;4;14;False;False;False;70000;61.75;1.79;0.75;MAR;3;TGRAO;39;PANAMAX;GSA - E;1335;D203515_newpanamax
23.0;225.0;11.25;0.0;2.0;15;43;FRI;4;14;False;False;False;70000;104.45;10.37;0.75;MAR;3;TIPLAM - GSM - I;42;PANAMAX;GSM - I;1336;D203515_newpanamax
23.0;225.0;10.25;0.0;2.0;15;39;FRI;4;14;False;False;False;60000;81.86;2.11;0.75;MAR;3;ULTRACARGO;45;LR1LONGRANGE1;GL;1337;D203515_newpanamax
38.0;333.33;8.65;8.7;3.0;5;43;0;4;14;False;True;False;0;11.67;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1338;D203515_newpanamax
29.0;274.9;6.7;6.7;3.0;6;30;0;4;14;False;True;False;0;9.33;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1339;D203515_newpanamax
23.0;205.0;11.25;11.25;3.0;18;49;SAT;5;15;False;False;False;1000;16.8;1.75;0.75;MAR;3;TECON10;3;FULLYCELLULAR;CGC;1340;D203515_newpanamax
23.0;265.0;12.25;12.25;3.0;18;48;SAT;5;15;False;False;False;3000;15.61;1.06;0.75;MAR;3;TECON10;3;PANAMAX;CGC;1341;D203515_newpanamax
23.0;175.0;10.75;0.0;2.0;17;51;SAT;5;15;False;False;False;35000;50.86;3.44;0.75;MAR;3;RUMO - GSM - I;5;HANDYSIZE;GSM - I;1342;D203515_newpanamax
23.0;275.0;13.75;13.75;3.0;17;48;SAT;5;15;False;False;False;3000;14.7;1.16;0.75;MAR;3;BTP;13;PANAMAX;CGC;1343;D203515_newpanamax
