VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
18.0;85.34;4.5;4.85;1.0;0;20;0;2;26;False;False;False;0;23.67;0.25;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1270;D203015_newpanamax
19.0;88.9;5.8;4.5;1.0;8;40;0;2;26;False;False;False;0;47.33;0.17;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1271;D203015_newpanamax
36.0;225.0;0.0;13.0;1.0;10;27;THU;3;27;False;False;False;55000;99.0;3.16;0.75;MAR;3;ARAUCO;1;NAVIOCARGAGERAL;CGNC;1272;D203015_newpanamax
23.0;185.0;9.75;0.0;2.0;10;27;THU;3;27;False;False;False;35000;64.43;0.25;0.75;MAR;3;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;1273;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;11;35;THU;3;27;False;False;False;70000;54.03;2.82;0.75;MAR;3;CUTRALE - GSA - E;19;PANAMAX;GSA - E;1274;D203015_newpanamax
23.0;185.0;10.25;10.25;3.0;11;30;THU;3;27;False;False;False;1000;13.38;3.04;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1275;D203015_newpanamax
23.0;185.0;10.25;10.25;3.0;11;30;THU;3;27;False;False;False;1000;13.38;1.66;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1276;D203015_newpanamax
23.0;255.0;11.25;11.25;3.0;11;31;THU;3;27;False;False;False;3000;17.86;3.34;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1277;D203015_newpanamax
23.0;295.0;12.75;12.75;3.0;11;32;THU;3;27;False;False;False;4000;21.93;2.61;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1278;D203015_newpanamax
23.0;305.0;12.25;12.25;3.0;11;31;THU;3;27;False;False;False;4000;21.93;1.68;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1279;D203015_newpanamax
36.0;225.0;0.0;13.0;1.0;12;32;THU;3;27;False;False;False;55000;64.0;1.03;0.75;MAR;3;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;1280;D203015_newpanamax
23.0;295.0;12.75;12.75;3.0;13;36;THU;3;27;False;False;False;4000;21.3;2.04;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1281;D203015_newpanamax
23.0;195.0;9.25;9.25;3.0;12;38;THU;3;27;False;False;True;1500;20.97;4.03;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1282;D203015_newpanamax
23.0;195.0;9.25;9.25;3.0;11;34;THU;3;27;False;False;True;1500;20.97;3.26;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1283;D203015_newpanamax
23.0;175.0;9.75;0.0;2.0;12;33;THU;3;27;False;False;False;35000;72.19;1.59;0.75;MAR;3;TIPLAM - GSM - I;42;HANDYSIZE;GSM - I;1284;D203015_newpanamax
23.0;225.0;0.0;10.75;1.0;11;28;THU;3;27;False;False;False;60000;48.22;4.66;0.75;MAR;3;TRANSPETRO;43;LR1LONGRANGE1;GL;1285;D203015_newpanamax
23.0;285.0;0.0;11.75;1.0;10;28;THU;3;27;True;False;False;76500;53.08;0.0;0.75;MAR;3;TRSP;44;LNGCARRIER;GL;1286;D203015_newpanamax
23.0;155.0;0.0;8.75;1.0;13;31;THU;3;27;False;False;False;35000;90.66;27.05;0.75;MAR;3;USIMINAS;46;HANDYSIZE;GSM - E;1287;D203015_newpanamax
44.0;323.0;8.4;8.7;3.0;3;0;0;3;27;False;True;False;0;13.17;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1288;D203015_newpanamax
23.0;225.0;10.25;0.0;2.0;15;39;FRI;4;28;False;False;False;60000;81.86;20.56;0.75;MAR;3;STS;2;LR1LONGRANGE1;GL;1289;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;16;38;FRI;4;28;False;False;False;70000;51.12;2.5;0.75;MAR;3;ADM;9;PANAMAX;GSA - E;1290;D203015_newpanamax
23.0;245.0;13.25;13.25;3.0;12;37;FRI;4;28;False;False;False;3000;14.7;0.88;0.75;MAR;3;BTP;13;PANAMAX;CGC;1291;D203015_newpanamax
23.0;305.0;12.75;12.75;3.0;11;33;FRI;4;28;False;False;False;4000;20.66;2.31;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1292;D203015_newpanamax
23.0;185.0;9.75;0.0;2.0;16;43;FRI;4;28;False;False;False;35000;31.91;1.9;0.75;MAR;3;DOW;20;MRMEDIUMRANGE;GL;1293;D203015_newpanamax
23.0;205.0;10.75;10.75;3.0;16;44;FRI;4;28;False;False;False;1000;13.38;0.99;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1294;D203015_newpanamax
23.0;275.0;11.25;11.25;3.0;13;38;FRI;4;28;False;False;False;3000;17.86;2.53;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1295;D203015_newpanamax
23.0;305.0;13.25;13.25;3.0;16;44;FRI;4;28;False;False;False;4000;21.93;1.25;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1296;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;13;38;FRI;4;28;False;False;False;6000;27.82;1.94;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXII;CGC;1297;D203015_newpanamax
23.0;195.0;10.25;10.25;3.0;15;39;FRI;4;28;False;False;False;1000;16.8;1.85;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1298;D203015_newpanamax
23.0;215.0;10.25;10.25;3.0;16;42;FRI;4;28;False;False;False;1000;16.8;2.76;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1299;D203015_newpanamax
23.0;265.0;11.75;11.75;3.0;15;39;FRI;4;28;False;False;False;3000;15.61;2.82;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1300;D203015_newpanamax
23.0;265.0;11.75;11.75;3.0;16;42;FRI;4;28;False;False;False;3000;15.61;2.76;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1301;D203015_newpanamax
23.0;265.0;11.75;11.75;3.0;14;38;FRI;4;28;False;False;False;3000;15.61;4.15;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1302;D203015_newpanamax
23.0;305.0;12.75;12.75;3.0;16;44;FRI;4;28;False;False;False;4000;21.3;1.45;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1303;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;15;39;FRI;4;28;False;False;False;6000;25.92;0.82;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1304;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;14;34;FRI;4;28;False;False;False;70000;78.07;2.3;0.75;MAR;3;TEG;34;PANAMAX;GSA - E;1305;D203015_newpanamax
38.0;250.0;0.0;14.0;1.0;14;34;FRI;4;28;False;False;False;85000;110.17;2.12;0.75;MAR;3;TEG;34;POST-PANAMAX;GSA - E;1306;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;12;36;FRI;4;28;False;False;False;70000;39.92;3.05;0.75;MAR;3;TGG;38;PANAMAX;GSA - E;1307;D203015_newpanamax
23.0;225.0;0.0;11.75;1.0;17;45;FRI;4;28;False;False;False;60000;48.22;12.69;0.75;MAR;3;TRANSPETRO;43;LR1LONGRANGE1;GL;1308;D203015_newpanamax
23.0;155.0;8.75;0.0;2.0;15;38;FRI;4;28;False;False;False;18000;42.57;0.55;0.75;MAR;3;ULTRACARGO;45;GPGENERALPURPOSE;GL;1309;D203015_newpanamax
38.0;333.33;8.66;8.7;3.0;6;0;0;4;28;False;True;False;0;11.92;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1310;D203015_newpanamax
29.0;274.9;6.7;6.7;3.0;6;23;0;4;28;False;True;False;0;10.67;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1311;D203015_newpanamax
23.0;155.0;9.75;0.0;2.0;17;48;SAT;5;29;False;False;False;18000;45.88;0.42;0.75;MAR;3;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;1312;D203015_newpanamax
36.0;225.0;0.0;13.0;1.0;14;41;SAT;5;29;False;False;False;55000;99.66;6.84;0.75;MAR;3;BRACELL;12;NAVIOCARGAGERAL;CGNC;1313;D203015_newpanamax
23.0;295.0;13.75;13.75;3.0;15;43;SAT;5;29;False;False;False;4000;20.66;2.91;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1314;D203015_newpanamax
23.0;305.0;13.75;13.75;3.0;17;47;SAT;5;29;False;False;False;4000;20.66;1.82;0.75;MAR;3;BTP;13;POST-PANAMAXI;CGC;1315;D203015_newpanamax
23.0;215.0;10.75;10.75;3.0;17;46;SAT;5;29;False;False;False;1000;13.38;1.11;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1316;D203015_newpanamax
23.0;265.0;12.25;12.25;3.0;17;47;SAT;5;29;False;False;False;3000;17.86;1.4;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1317;D203015_newpanamax
23.0;215.0;11.25;11.25;3.0;20;54;SAT;5;29;False;False;False;1000;16.8;3.83;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1318;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;20;54;SAT;5;29;False;False;False;6000;25.92;1.85;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1319;D203015_newpanamax
23.0;155.0;8.25;0.0;2.0;15;44;SAT;5;29;False;False;False;18000;29.82;3.72;0.75;MAR;3;STOLTHAVEN;32;GPGENERALPURPOSE;GL;1320;D203015_newpanamax
23.0;225.0;9.25;9.25;3.0;17;51;SAT;5;29;False;False;True;3000;20.25;4.54;0.75;MAR;3;TEV;37;PCTCPADRAO;RORO;1321;D203015_newpanamax
23.0;185.0;0.0;10.75;1.0;20;54;SAT;5;29;False;False;False;35000;29.94;1.21;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1322;D203015_newpanamax
50.0;305.0;8.6;8.5;3.0;5;42;0;5;29;False;True;False;0;10.67;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1323;D203015_newpanamax
52.0;331.43;8.6;8.7;3.0;8;30;0;5;29;False;True;False;0;9.17;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1324;D203015_newpanamax
17.0;82.3;4.5;4.3;1.0;2;30;0;5;29;False;False;False;0;12.0;0.17;0.75;0;3;TUP - Saipem;8;HANDYSIZE;CGNC;1325;D203015_newpanamax
23.0;225.0;0.0;13.75;1.0;22;58;SUN;6;30;False;False;False;70000;51.12;4.0;0.75;MAR;3;ADM;9;PANAMAX;GSA - E;1326;D203015_newpanamax
23.0;215.0;11.25;11.25;3.0;20;55;SUN;6;30;False;False;False;1000;13.38;1.28;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1327;D203015_newpanamax
23.0;275.0;12.75;12.75;3.0;20;55;SUN;6;30;False;False;False;3000;17.86;0.88;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1328;D203015_newpanamax
23.0;295.0;14.25;14.25;3.0;21;56;SUN;6;30;False;False;False;4000;21.93;0.94;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXI;CGC;1329;D203015_newpanamax
23.0;165.0;9.25;0.0;2.0;20;59;SUN;6;30;False;False;False;18000;29.82;4.58;0.75;MAR;3;STOLTHAVEN;32;GPGENERALPURPOSE;GL;1330;D203015_newpanamax
23.0;195.0;9.75;9.75;3.0;19;56;SUN;6;30;False;False;True;1500;20.97;0.89;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1331;D203015_newpanamax
23.0;225.0;0.0;14.25;1.0;23;36;SUN;6;30;False;False;False;70000;39.92;1.62;0.75;MAR;3;TGG;38;PANAMAX;GSA - E;1332;D203015_newpanamax
23.0;225.0;0.0;14.25;1.0;21;58;SUN;6;30;False;False;False;70000;61.75;3.36;0.75;MAR;3;TGRAO;39;PANAMAX;GSA - E;1333;D203015_newpanamax
23.0;185.0;11.25;0.0;2.0;21;56;SUN;6;30;False;False;False;35000;29.94;0.83;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1334;D203015_newpanamax
23.0;185.0;0.0;7.75;1.0;1;3;MON;0;31;False;False;False;35000;64.43;0.72;0.75;MAR;3;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;1335;D203015_newpanamax
23.0;185.0;8.25;8.25;3.0;3;7;MON;0;31;False;False;False;1000;13.38;2.43;0.75;MAR;3;DPW - CGC;21;FULLYCELLULAR;CGC;1336;D203015_newpanamax
23.0;265.0;9.25;9.25;3.0;1;3;MON;0;31;False;False;False;3000;17.86;1.49;0.75;MAR;3;DPW - CGC;21;PANAMAX;CGC;1337;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;3;7;MON;0;31;False;False;False;6000;27.82;1.85;0.75;MAR;3;DPW - CGC;21;POST-PANAMAXII;CGC;1338;D203015_newpanamax
23.0;195.0;8.75;8.75;3.0;3;7;MON;0;31;False;False;False;1000;16.8;1.36;0.75;MAR;3;SANTOSBR;31;FULLYCELLULAR;CGC;1339;D203015_newpanamax
23.0;255.0;9.75;9.75;3.0;3;7;MON;0;31;False;False;False;3000;15.61;1.5;0.75;MAR;3;SANTOSBR;31;PANAMAX;CGC;1340;D203015_newpanamax
23.0;295.0;10.75;10.75;3.0;3;7;MON;0;31;False;False;False;4000;21.3;3.46;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXI;CGC;1341;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;3;7;MON;0;31;False;False;False;6000;25.92;1.89;0.75;MAR;3;SANTOSBR;31;POST-PANAMAXII;CGC;1342;D203015_newpanamax
23.0;225.0;0.0;12.75;1.0;4;6;MON;0;31;False;False;False;70000;78.07;2.76;0.75;MAR;3;TEG;34;PANAMAX;GSA - E;1343;D203015_newpanamax
23.0;195.0;8.25;8.25;3.0;3;9;MON;0;31;False;False;True;1500;20.97;2.28;0.75;MAR;3;TEV;37;CARGARO-RO;RORO;1344;D203015_newpanamax
23.0;225.0;0.0;12.75;1.0;0;4;MON;0;31;False;False;False;70000;39.92;2.07;0.75;MAR;3;TGG;38;PANAMAX;GSA - E;1345;D203015_newpanamax
23.0;185.0;0.0;8.25;1.0;1;3;MON;0;31;False;False;False;35000;29.94;1.69;0.75;MAR;3;TRANSPETRO;43;MRMEDIUMRANGE;GL;1346;D203015_newpanamax
32.0;239.3;7.4;7.4;3.0;6;30;0;0;31;False;True;False;0;11.25;0.0;0.75;0;3;Concais;6;PASSAGEIROS;PASSAGEIROS;1347;D203015_newpanamax
23.0;225.0;0.0;12.75;1.0;5;9;TUE;1;1;False;False;False;70000;51.12;5.45;0.75;APR;4;ADM;9;PANAMAX;GSA - E;1348;D203015_newpanamax
23.0;165.0;0.0;7.25;1.0;3;7;TUE;1;1;False;False;False;18000;45.88;0.32;0.75;APR;4;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;1349;D203015_newpanamax
23.0;185.0;0.0;8.25;1.0;3;7;TUE;1;1;False;False;False;35000;64.43;2.27;0.75;APR;4;AGEO_TERMINAIS;11;MRMEDIUMRANGE;GL;1350;D203015_newpanamax
23.0;305.0;11.25;11.25;3.0;4;12;TUE;1;1;False;False;False;4000;20.66;4.75;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1351;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;4;12;TUE;1;1;False;False;False;6000;23.63;0.72;0.75;APR;4;BTP;13;POST-PANAMAXII;CGC;1352;D203015_newpanamax
23.0;195.0;8.25;8.25;3.0;4;8;TUE;1;1;False;False;False;1000;13.38;2.05;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1353;D203015_newpanamax
23.0;185.0;8.75;8.75;3.0;4;9;TUE;1;1;False;False;False;1000;13.38;2.14;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1354;D203015_newpanamax
23.0;275.0;9.75;9.75;3.0;4;9;TUE;1;1;False;False;False;3000;17.86;1.73;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;1355;D203015_newpanamax
23.0;305.0;10.75;10.75;3.0;5;12;TUE;1;1;False;False;False;4000;21.93;1.86;0.75;APR;4;DPW - CGC;21;POST-PANAMAXI;CGC;1356;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;5;12;TUE;1;1;False;False;False;6000;27.82;0.84;0.75;APR;4;DPW - CGC;21;POST-PANAMAXII;CGC;1357;D203015_newpanamax
23.0;275.0;9.75;9.75;3.0;3;8;TUE;1;1;False;False;False;3000;15.61;1.0;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;1358;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;3;8;TUE;1;1;False;False;False;6000;25.92;3.09;0.75;APR;4;SANTOSBR;31;POST-PANAMAXII;CGC;1359;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;4;8;TUE;1;1;False;False;False;70000;39.92;4.54;0.75;APR;4;TGG;38;PANAMAX;GSA - E;1360;D203015_newpanamax
23.0;135.0;0.0;7.25;1.0;4;12;TUE;1;1;False;False;False;35000;90.66;95.11;0.75;APR;4;USIMINAS;46;HANDYSIZE;GSM - E;1361;D203015_newpanamax
23.0;225.0;0.0;12.75;1.0;9;23;WED;2;2;False;False;False;60000;162.93;11.22;0.75;APR;4;CUTRALE - GL;18;LR1LONGRANGE1;GL;1362;D203015_newpanamax
23.0;215.0;9.75;9.75;3.0;10;26;WED;2;2;False;False;False;1000;13.38;0.9;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1363;D203015_newpanamax
23.0;275.0;10.75;10.75;3.0;10;26;WED;2;2;False;False;False;3000;17.86;1.05;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;1364;D203015_newpanamax
23.0;295.0;11.25;11.25;3.0;7;18;WED;2;2;False;False;False;4000;21.93;3.04;0.75;APR;4;DPW - CGC;21;POST-PANAMAXI;CGC;1365;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;7;18;WED;2;2;False;False;False;6000;27.82;3.4;0.75;APR;4;DPW - CGC;21;POST-PANAMAXII;CGC;1366;D203015_newpanamax
23.0;175.0;0.0;9.75;1.0;10;32;WED;2;2;False;False;False;35000;137.91;0.01;0.75;APR;4;NST - GL;30;MRMEDIUMRANGE;GL;1367;D203015_newpanamax
23.0;195.0;9.25;9.25;3.0;6;18;WED;2;2;False;False;False;1000;16.8;2.47;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;1368;D203015_newpanamax
23.0;265.0;10.25;10.25;3.0;6;18;WED;2;2;False;False;False;3000;15.61;3.16;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;1369;D203015_newpanamax
23.0;295.0;11.75;11.75;3.0;6;19;WED;2;2;False;False;False;4000;21.3;3.99;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;1370;D203015_newpanamax
23.0;225.0;0.0;12.25;1.0;7;18;WED;2;2;False;False;False;70000;88.35;0.95;0.75;APR;4;TEAG;33;PANAMAX;GSA - E;1371;D203015_newpanamax
23.0;195.0;8.75;8.75;3.0;9;26;WED;2;2;False;False;True;1500;20.97;3.15;0.75;APR;4;TEV;37;CARGARO-RO;RORO;1372;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;10;25;WED;2;2;False;False;False;70000;39.92;5.82;0.75;APR;4;TGG;38;PANAMAX;GSA - E;1373;D203015_newpanamax
23.0;185.0;0.0;9.25;1.0;9;22;WED;2;2;False;False;False;35000;29.94;1.18;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;1374;D203015_newpanamax
23.0;165.0;7.75;0.0;2.0;10;19;WED;2;2;False;False;False;18000;42.57;2.48;0.75;APR;4;ULTRACARGO;45;GPGENERALPURPOSE;GL;1375;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;12;29;THU;3;3;False;False;False;70000;51.12;3.11;0.75;APR;4;ADM;9;PANAMAX;GSA - E;1376;D203015_newpanamax
36.0;225.0;0.0;13.0;1.0;10;29;THU;3;3;False;False;False;55000;99.66;3.13;0.75;APR;4;BRACELL;12;NAVIOCARGAGERAL;CGNC;1377;D203015_newpanamax
23.0;305.0;12.25;12.25;3.0;8;23;THU;3;3;False;False;False;4000;20.66;2.88;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1378;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;10;30;THU;3;3;False;False;False;6000;23.63;3.07;0.75;APR;4;BTP;13;POST-PANAMAXII;CGC;1379;D203015_newpanamax
23.0;185.0;10.25;10.25;3.0;12;33;THU;3;3;False;False;False;1000;13.38;1.35;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1380;D203015_newpanamax
23.0;255.0;11.25;11.25;3.0;12;33;THU;3;3;False;False;False;3000;17.86;1.9;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;1381;D203015_newpanamax
23.0;215.0;9.75;9.75;3.0;12;33;THU;3;3;False;False;False;1000;16.8;3.54;0.75;APR;4;SANTOSBR;31;FULLYCELLULAR;CGC;1382;D203015_newpanamax
23.0;265.0;11.25;11.25;3.0;12;33;THU;3;3;False;False;False;3000;15.61;3.87;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;1383;D203015_newpanamax
23.0;295.0;12.75;12.75;3.0;13;35;THU;3;3;False;False;False;4000;21.3;3.83;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;1384;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;12;33;THU;3;3;False;False;False;6000;25.92;2.17;0.75;APR;4;SANTOSBR;31;POST-PANAMAXII;CGC;1385;D203015_newpanamax
23.0;195.0;9.25;9.25;3.0;11;33;THU;3;3;False;False;True;1500;20.97;8.22;0.75;APR;4;TEV;37;CARGARO-RO;RORO;1386;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;11;29;THU;3;3;False;False;False;70000;39.92;1.93;0.75;APR;4;TGG;38;PANAMAX;GSA - E;1387;D203015_newpanamax
23.0;185.0;0.0;9.75;1.0;14;36;THU;3;3;False;False;False;35000;29.94;3.92;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;1388;D203015_newpanamax
23.0;175.0;9.25;0.0;2.0;11;25;THU;3;3;False;False;False;35000;57.11;7.55;0.75;APR;4;ULTRACARGO;45;MRMEDIUMRANGE;GL;1389;D203015_newpanamax
44.0;323.0;8.5;8.7;3.0;6;30;0;3;3;False;True;False;0;9.67;0.0;0.75;0;4;Concais;6;PASSAGEIROS;PASSAGEIROS;1390;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;16;39;FRI;4;4;False;False;False;70000;51.12;2.17;0.75;APR;4;ADM;9;PANAMAX;GSA - E;1391;D203015_newpanamax
23.0;295.0;13.25;13.25;3.0;12;37;FRI;4;4;False;False;False;4000;20.66;1.48;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1392;D203015_newpanamax
23.0;295.0;13.25;13.25;3.0;12;35;FRI;4;4;False;False;False;4000;20.66;8.09;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1393;D203015_newpanamax
36.0;225.0;0.0;13.0;1.0;16;42;FRI;4;4;False;False;False;55000;64.0;2.63;0.75;APR;4;DPW - CGNC;22;NAVIOCARGAGERAL;CGNC;1394;D203015_newpanamax
23.0;265.0;11.75;11.75;3.0;15;39;FRI;4;4;False;False;False;3000;15.61;1.99;0.75;APR;4;SANTOSBR;31;PANAMAX;CGC;1395;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;14;34;FRI;4;4;False;False;False;70000;78.07;0.22;0.75;APR;4;TEG;34;PANAMAX;GSA - E;1396;D203015_newpanamax
23.0;225.0;0.0;13.25;1.0;13;38;FRI;4;4;False;False;False;70000;39.92;2.69;0.75;APR;4;TGG;38;PANAMAX;GSA - E;1397;D203015_newpanamax
23.0;225.0;0.0;13.75;1.0;14;44;FRI;4;4;False;False;False;70000;39.92;2.58;0.75;APR;4;TGG;38;PANAMAX;GSA - E;1398;D203015_newpanamax
23.0;185.0;0.0;9.75;1.0;15;39;FRI;4;4;False;False;False;35000;29.94;5.39;0.75;APR;4;TRANSPETRO;43;MRMEDIUMRANGE;GL;1399;D203015_newpanamax
18.0;85.34;5.0;5.0;1.0;1;5;0;4;4;False;False;False;0;163.42;0.17;0.75;0;4;TUP - Saipem;8;HANDYSIZE;CGNC;1400;D203015_newpanamax
23.0;155.0;10.25;0.0;2.0;20;53;SAT;5;5;False;False;False;18000;45.88;0.82;0.75;APR;4;AGEO_TERMINAIS;11;GPGENERALPURPOSE;GL;1401;D203015_newpanamax
23.0;185.0;10.25;10.25;3.0;17;48;SAT;5;5;False;False;False;1000;13.85;1.59;0.75;APR;4;BTP;13;FULLYCELLULAR;CGC;1402;D203015_newpanamax
23.0;285.0;13.75;13.75;3.0;19;54;SAT;5;5;False;False;False;3000;14.7;4.11;0.75;APR;4;BTP;13;PANAMAX;CGC;1403;D203015_newpanamax
23.0;295.0;14.25;14.25;3.0;19;54;SAT;5;5;False;False;False;4000;20.66;2.69;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1404;D203015_newpanamax
23.0;295.0;13.75;13.75;3.0;16;46;SAT;5;5;False;False;False;4000;20.66;0.84;0.75;APR;4;BTP;13;POST-PANAMAXI;CGC;1405;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;19;54;SAT;5;5;False;False;False;6000;23.63;1.36;0.75;APR;4;BTP;13;POST-PANAMAXII;CGC;1406;D203015_newpanamax
23.0;215.0;10.75;10.75;3.0;18;50;SAT;5;5;False;False;False;1000;13.38;1.15;0.75;APR;4;DPW - CGC;21;FULLYCELLULAR;CGC;1407;D203015_newpanamax
23.0;275.0;12.25;12.25;3.0;18;50;SAT;5;5;False;False;False;3000;17.86;1.55;0.75;APR;4;DPW - CGC;21;PANAMAX;CGC;1408;D203015_newpanamax
23.0;305.0;13.75;13.75;3.0;18;50;SAT;5;5;False;False;False;4000;21.93;1.81;0.75;APR;4;DPW - CGC;21;POST-PANAMAXI;CGC;1409;D203015_newpanamax
43.0;339.0;14.0;14.0;3.0;18;50;SAT;5;5;False;False;False;6000;27.82;2.34;0.75;APR;4;DPW - CGC;21;POST-PANAMAXII;CGC;1410;D203015_newpanamax
36.0;225.0;0.0;11.7;1.0;20;55;SAT;5;5;False;False;False;55000;50.0;3.33;0.75;APR;4;SUZANO;25;NAVIOCARGAGERAL;CGNC;1411;D203015_newpanamax
23.0;295.0;13.25;13.25;3.0;19;52;SAT;5;5;False;False;False;4000;21.3;2.49;0.75;APR;4;SANTOSBR;31;POST-PANAMAXI;CGC;1412;D203015_newpanamax
23.0;195.0;9.25;9.25;3.0;18;53;SAT;5;5;False;False;True;1500;20.97;2.49;0.75;APR;4;TEV;37;CARGARO-RO;RORO;1413;D203015_newpanamax
50.0;305.0;8.6;8.6;3.0;5;45;0;5;5;False;True;False;0;8.92;0.0;0.75;0;4;Concais;6;PASSAGEIROS;PASSAGEIROS;1414;D203015_newpanamax
